Orthogroup	Azeb	Tgra
OG0004224	mikado.HiC_scaffold_11.0G334.1, mikado.HiC_scaffold_11.0G335.1	KUTeg_001606
OG0004225	mikado.HiC_scaffold_11.0G393.1	KUTeg_001790
OG0004226	mikado.HiC_scaffold_11.0G399.2, mikado.HiC_scaffold_11.0G399.1	KUTeg_002079
OG0004227	mikado.HiC_scaffold_11.0G406.1	KUTeg_001898
OG0004228	mikado.HiC_scaffold_11.0G434.3, mikado.HiC_scaffold_11.0G434.1	KUTeg_002654
OG0004229	mikado.HiC_scaffold_11.0G437.1, mikado.HiC_scaffold_11.0G437.2	KUTeg_002339
OG0004230	mikado.HiC_scaffold_11.0G452.1	KUTeg_001491, KUTeg_001675
OG0004231	mikado.HiC_scaffold_11.0G475.1, mikado.HiC_scaffold_11.0G480.1	KUTeg_002279
OG0004232	mikado.HiC_scaffold_11.0G484.1, mikado.HiC_scaffold_11.0G485.1	KUTeg_002350
OG0004233	mikado.HiC_scaffold_11.0G511.1	KUTeg_001711
OG0004234	mikado.HiC_scaffold_11.0G526.1	KUTeg_002192
OG0004235	mikado.HiC_scaffold_11.0G532.1	KUTeg_001484
OG0004236	mikado.HiC_scaffold_11.0G538.1	KUTeg_001747, KUTeg_001742
OG0004237	mikado.HiC_scaffold_11.0G604.1	KUTeg_002366, KUTeg_002191
OG0004238	mikado.HiC_scaffold_11.0G611.1	KUTeg_001831, KUTeg_001832
OG0004239	mikado.HiC_scaffold_11.0G617.1	KUTeg_001902, KUTeg_002075
OG0004240	mikado.HiC_scaffold_11.0G620.1, mikado.HiC_scaffold_11.0G621.1	KUTeg_002596
OG0004241	mikado.HiC_scaffold_11.0G623.1, mikado.HiC_scaffold_11.0G623.2	KUTeg_002186
OG0004242	mikado.HiC_scaffold_11.0G629.1, mikado.HiC_scaffold_11.0G627.1	KUTeg_001791
OG0004243	mikado.HiC_scaffold_11.0G634.2, mikado.HiC_scaffold_11.0G634.1	KUTeg_001493
OG0004244	mikado.HiC_scaffold_11.0G645.1, mikado.HiC_scaffold_11.0G648.1, mikado.HiC_scaffold_11.0G643.1	KUTeg_001412
OG0004245	mikado.HiC_scaffold_11.0G651.1, mikado.HiC_scaffold_11.0G650.1	KUTeg_001347
OG0004246	mikado.HiC_scaffold_11.0G660.1, mikado.HiC_scaffold_11.0G659.1	KUTeg_001465
OG0004247	mikado.HiC_scaffold_11.0G667.1, mikado.HiC_scaffold_11.0G666.1	KUTeg_001829
OG0004248	mikado.HiC_scaffold_12.0G1.1	KUTeg_007321, KUTeg_007317
OG0004249	mikado.HiC_scaffold_12.0G3.1, mikado.HiC_scaffold_12.0G3.2, mikado.HiC_scaffold_12.3160685G615.1	KUTeg_007843
OG0004250	mikado.HiC_scaffold_12.0G14.1	KUTeg_004658, KUTeg_007093
OG0004251	mikado.HiC_scaffold_12.3160685G1536.1, mikado.HiC_scaffold_12.0G16.1	KUTeg_008008
OG0004252	mikado.HiC_scaffold_12.0G38.1	KUTeg_007583
OG0004253	mikado.HiC_scaffold_12.0G42.1, mikado.HiC_scaffold_12.0G42.2	KUTeg_011419
OG0004254	mikado.HiC_scaffold_12.0G43.1	KUTeg_011417, KUTeg_007585
OG0004256	mikado.HiC_scaffold_13.0G7.1	KUTeg_016944
OG0004257	mikado.HiC_scaffold_13.0G10.1, mikado.HiC_scaffold_13.0G300.1	KUTeg_016942
OG0004258	mikado.HiC_scaffold_13.0G11.1	KUTeg_016061, KUTeg_016941
OG0004259	mikado.HiC_scaffold_13.0G18.1	KUTeg_014794, KUTeg_016068
OG0004260	mikado.HiC_scaffold_13.0G30.1, mikado.HiC_scaffold_13.0G31.1	KUTeg_015901
OG0004261	mikado.HiC_scaffold_13.0G52.1, mikado.HiC_scaffold_13.0G52.2	KUTeg_016455
OG0004262	mikado.HiC_scaffold_13.0G63.1, mikado.HiC_scaffold_13.0G67.1	KUTeg_016984
OG0004263	mikado.HiC_scaffold_13.0G87.1, mikado.HiC_scaffold_13.0G86.1	KUTeg_016228
OG0004264	mikado.HiC_scaffold_13.0G95.1	KUTeg_014644, KUTeg_015842
OG0004265	mikado.HiC_scaffold_13.0G106.1	KUTeg_017109, KUTeg_017104, KUTeg_017107
OG0004266	mikado.HiC_scaffold_13.0G109.1	KUTeg_016019, KUTeg_017102
OG0004267	mikado.HiC_scaffold_13.0G116.1	KUTeg_017046, KUTeg_016518
OG0004268	mikado.HiC_scaffold_13.0G118.1	KUTeg_017044, KUTeg_017052
OG0004269	mikado.HiC_scaffold_13.0G130.1	KUTeg_016283, KUTeg_011397
OG0004270	mikado.HiC_scaffold_13.0G133.1	KUTeg_011400, KUTeg_016284
OG0004271	mikado.HiC_scaffold_13.0G132.1	KUTeg_011401, KUTeg_016782
OG0004272	mikado.HiC_scaffold_13.0G139.1	KUTeg_016298
OG0004274	mikado.HiC_scaffold_13.0G147.1	KUTeg_016723, KUTeg_016727
OG0004275	mikado.HiC_scaffold_13.0G159.1	KUTeg_016764, KUTeg_016698
OG0004276	mikado.HiC_scaffold_13.0G170.1	KUTeg_016705
OG0004277	mikado.HiC_scaffold_13.0G172.1, mikado.HiC_scaffold_13.0G173.1	KUTeg_016234
OG0004278	mikado.HiC_scaffold_13.0G177.1	KUTeg_015996, KUTeg_015997
OG0004279	mikado.HiC_scaffold_13.0G185.1	KUTeg_015988
OG0004280	mikado.HiC_scaffold_13.0G190.1	KUTeg_016039
OG0004281	mikado.HiC_scaffold_13.0G194.1, mikado.HiC_scaffold_13.0G194.2	KUTeg_017049
OG0004283	mikado.HiC_scaffold_13.0G203.1	KUTeg_016008, KUTeg_016009
OG0004284	mikado.HiC_scaffold_13.0G226.2, mikado.HiC_scaffold_13.0G226.1	KUTeg_017196
OG0004285	mikado.HiC_scaffold_13.0G236.1, mikado.HiC_scaffold_13.0G236.2	KUTeg_016272
OG0004286	mikado.HiC_scaffold_13.0G252.1	KUTeg_015906
OG0004288	mikado.HiC_scaffold_13.0G272.1, mikado.HiC_scaffold_13.0G270.1	KUTeg_006908
OG0004289	mikado.HiC_scaffold_13.0G274.1, mikado.HiC_scaffold_13.0G274.2	KUTeg_017182
OG0004290	mikado.HiC_scaffold_13.0G282.1	KUTeg_016487, KUTeg_017078
OG0004291	mikado.HiC_scaffold_13.0G284.1	KUTeg_016486, KUTeg_017077
OG0004292	mikado.HiC_scaffold_13.0G287.1	KUTeg_017075, KUTeg_017076
OG0004293	mikado.HiC_scaffold_13.0G297.1	KUTeg_011161, KUTeg_006554
OG0004294	mikado.HiC_scaffold_13.0G296.1	KUTeg_006551, KUTeg_011162
OG0004295	mikado.HiC_scaffold_13.0G298.1	KUTeg_011164, KUTeg_006552
OG0004297	mikado.HiC_scaffold_13.0G310.1	KUTeg_012776, KUTeg_011649
OG0004298	mikado.HiC_scaffold_13.0G323.1	KUTeg_006322, KUTeg_016511
OG0004299	mikado.HiC_scaffold_13.0G338.1	KUTeg_017100, KUTeg_016325
OG0004300	mikado.HiC_scaffold_13.0G340.1	KUTeg_016322, KUTeg_016319
OG0004301	mikado.HiC_scaffold_13.0G344.1	KUTeg_016945
OG0004302	mikado.HiC_scaffold_13.0G345.1	KUTeg_015983, KUTeg_014844
OG0004303	mikado.HiC_scaffold_13.0G353.1, mikado.HiC_scaffold_13.0G356.1	KUTeg_016926
OG0004304	mikado.HiC_scaffold_13.0G355.1, mikado.HiC_scaffold_13.0G354.1	KUTeg_016927
OG0004305	mikado.HiC_scaffold_13.0G366.1	KUTeg_017388, KUTeg_014494
OG0004306	mikado.HiC_scaffold_13.0G370.1, mikado.HiC_scaffold_13.0G370.2	KUTeg_016251
OG0004307	mikado.HiC_scaffold_13.0G371.3, mikado.HiC_scaffold_13.0G371.1	KUTeg_016246
OG0004308	mikado.HiC_scaffold_13.0G385.1	KUTeg_022408
OG0004309	mikado.HiC_scaffold_13.0G398.2, mikado.HiC_scaffold_13.0G398.1	KUTeg_017149
OG0004310	mikado.HiC_scaffold_13.0G401.1	KUTeg_016594, KUTeg_017150
OG0004311	mikado.HiC_scaffold_13.0G412.1, mikado.HiC_scaffold_15.0G1571.1	KUTeg_014759
OG0004312	mikado.HiC_scaffold_13.0G414.1, mikado.HiC_scaffold_13.0G414.2	KUTeg_016827
OG0004313	mikado.HiC_scaffold_13.0G417.1	KUTeg_016460, KUTeg_015938
OG0004314	mikado.HiC_scaffold_13.0G419.1	KUTeg_016654, KUTeg_005813, KUTeg_016722
OG0004315	mikado.HiC_scaffold_13.0G422.1, mikado.HiC_scaffold_13.0G421.1	KUTeg_016162
OG0004316	mikado.HiC_scaffold_13.0G429.1	KUTeg_016371, KUTeg_004039
OG0004317	mikado.HiC_scaffold_13.0G453.1, mikado.HiC_scaffold_13.0G444.1	KUTeg_016861
OG0004318	mikado.HiC_scaffold_13.0G454.1, mikado.HiC_scaffold_15.0G1454.1	KUTeg_016117
OG0004319	mikado.HiC_scaffold_13.0G460.1	KUTeg_006555, KUTeg_005790
OG0004321	mikado.HiC_scaffold_13.0G479.1, mikado.HiC_scaffold_14.0G3.1	KUTeg_016203
OG0004322	mikado.HiC_scaffold_13.0G481.1	KUTeg_016205, KUTeg_016686
OG0004323	mikado.HiC_scaffold_13.0G482.1	KUTeg_017367, KUTeg_015819
OG0004324	mikado.HiC_scaffold_13.0G490.1	KUTeg_016961
OG0004325	mikado.HiC_scaffold_13.0G497.1	KUTeg_016575, KUTeg_016576
OG0004326	mikado.HiC_scaffold_13.0G499.1	KUTeg_016147, KUTeg_011426
OG0004327	mikado.HiC_scaffold_13.0G507.1	KUTeg_017063, KUTeg_016733
OG0004328	mikado.HiC_scaffold_13.0G514.1	KUTeg_016141
OG0004329	mikado.HiC_scaffold_13.0G518.1	KUTeg_016950
OG0004330	mikado.HiC_scaffold_13.0G519.2, mikado.HiC_scaffold_13.0G519.1	KUTeg_016049
OG0004331	mikado.HiC_scaffold_13.0G525.1	KUTeg_015891, KUTeg_016393, KUTeg_016849
OG0004332	mikado.HiC_scaffold_13.0G537.1, mikado.HiC_scaffold_13.0G538.1	KUTeg_016060
OG0004333	mikado.HiC_scaffold_13.0G568.1	KUTeg_015953, KUTeg_016468
OG0004334	mikado.HiC_scaffold_13.0G569.1	KUTeg_017032, KUTeg_015954
OG0004335	mikado.HiC_scaffold_13.0G570.1	KUTeg_017031, KUTeg_016465
OG0004336	mikado.HiC_scaffold_13.0G571.1	KUTeg_016464, KUTeg_016275
OG0004337	mikado.HiC_scaffold_13.0G575.1, mikado.HiC_scaffold_13.0G574.1	KUTeg_016115
OG0004338	mikado.HiC_scaffold_13.0G603.1	KUTeg_016623, KUTeg_016622
OG0004339	mikado.HiC_scaffold_13.0G621.2, mikado.HiC_scaffold_13.0G621.1	KUTeg_016992
OG0004340	mikado.HiC_scaffold_13.0G623.1	KUTeg_014778, KUTeg_016837
OG0004341	mikado.HiC_scaffold_13.0G624.1	KUTeg_016835, KUTeg_014776
OG0004342	mikado.HiC_scaffold_448G1.1, mikado.HiC_scaffold_13.0G640.1	KUTeg_016923
OG0004343	mikado.HiC_scaffold_13.0G650.1, mikado.HiC_scaffold_13.0G650.2	KUTeg_016505
OG0004344	mikado.HiC_scaffold_13.0G655.1	KUTeg_016779, KUTeg_011404
OG0004345	mikado.HiC_scaffold_13.0G656.1	KUTeg_011402, KUTeg_016786
OG0004346	mikado.HiC_scaffold_13.0G668.1	KUTeg_016561, KUTeg_006907
OG0004347	mikado.HiC_scaffold_13.0G671.1	KUTeg_016277, KUTeg_016466
OG0004348	mikado.HiC_scaffold_13.0G674.1, mikado.HiC_scaffold_13.0G676.1	KUTeg_016625
OG0004349	mikado.HiC_scaffold_13.0G686.1	KUTeg_016403, KUTeg_016970
OG0004350	mikado.HiC_scaffold_13.0G689.2, mikado.HiC_scaffold_13.0G689.1	KUTeg_016865
OG0004351	mikado.HiC_scaffold_13.0G690.1	KUTeg_017001, KUTeg_017035
OG0004352	mikado.HiC_scaffold_13.0G701.1, mikado.HiC_scaffold_13.0G702.1	KUTeg_016751
OG0004353	mikado.HiC_scaffold_13.0G740.1, mikado.HiC_scaffold_13.0G730.1	KUTeg_002567
OG0004355	mikado.HiC_scaffold_13.0G757.2	KUTeg_016501
OG0004356	mikado.HiC_scaffold_13.0G801.1	KUTeg_017065, KUTeg_016732
OG0004357	mikado.HiC_scaffold_13.0G815.1, mikado.HiC_scaffold_13.0G816.1	KUTeg_015864
OG0004358	mikado.HiC_scaffold_13.0G826.1	KUTeg_016442, KUTeg_009064
OG0004359	mikado.HiC_scaffold_13.0G829.2, mikado.HiC_scaffold_13.0G829.1	KUTeg_016438
OG0004360	mikado.HiC_scaffold_13.0G830.1	KUTeg_007798, KUTeg_007804
OG0004361	mikado.HiC_scaffold_13.0G833.1, mikado.HiC_scaffold_13.0G834.1	KUTeg_016895
OG0004363	mikado.HiC_scaffold_13.0G844.1, mikado.HiC_scaffold_13.0G841.1	KUTeg_016313
OG0004365	mikado.HiC_scaffold_13.0G884.1, mikado.HiC_scaffold_16.0G307.1	KUTeg_016499
OG0004366	mikado.HiC_scaffold_13.0G891.1, mikado.HiC_scaffold_13.0G889.1	KUTeg_015985
OG0004367	mikado.HiC_scaffold_13.0G898.1, mikado.HiC_scaffold_12.3160685G907.1	KUTeg_007280
OG0004368	mikado.HiC_scaffold_12.3160685G1255.1, mikado.HiC_scaffold_12.3160685G906.1, mikado.HiC_scaffold_13.0G899.1	KUTeg_007323
OG0004369	mikado.HiC_scaffold_13.0G900.1, mikado.HiC_scaffold_21.0G58.1, mikado.HiC_scaffold_13.0G901.1	KUTeg_006073
OG0004372	mikado.HiC_scaffold_13.0G931.1	KUTeg_012134, KUTeg_012136
OG0004373	mikado.HiC_scaffold_13.0G933.2, mikado.HiC_scaffold_13.0G933.1	KUTeg_016180
OG0004374	mikado.HiC_scaffold_13.0G937.2, mikado.HiC_scaffold_13.0G937.1	KUTeg_016674
OG0004375	mikado.HiC_scaffold_13.0G939.1	KUTeg_016673
OG0004376	mikado.HiC_scaffold_13.0G941.1	KUTeg_015811, KUTeg_016670
OG0004377	mikado.HiC_scaffold_13.0G942.1	KUTeg_016669, KUTeg_015810
OG0004378	mikado.HiC_scaffold_13.0G943.1	KUTeg_016665, KUTeg_016666
OG0004379	mikado.HiC_scaffold_13.0G948.1	KUTeg_016262, KUTeg_016256
OG0004380	mikado.HiC_scaffold_13.0G953.1, mikado.HiC_scaffold_13.0G1399.1, mikado.HiC_scaffold_13.0G952.1	KUTeg_016082
OG0004381	mikado.HiC_scaffold_13.0G958.1, mikado.HiC_scaffold_13.0G967.1	KUTeg_016135
OG0004382	mikado.HiC_scaffold_13.0G965.1, mikado.HiC_scaffold_13.0G962.1	KUTeg_016237
OG0004383	mikado.HiC_scaffold_13.0G982.2, mikado.HiC_scaffold_13.0G982.1	KUTeg_016295
OG0004385	mikado.HiC_scaffold_13.0G989.2, mikado.HiC_scaffold_13.0G989.1	KUTeg_016512
OG0004386	mikado.HiC_scaffold_13.0G998.1, mikado.HiC_scaffold_13.0G997.1	KUTeg_016041
OG0004387	mikado.HiC_scaffold_13.0G1000.1	KUTeg_016232
OG0004388	mikado.HiC_scaffold_13.0G1001.1	KUTeg_016226
OG0004389	mikado.HiC_scaffold_13.0G1003.1	KUTeg_016224
OG0004390	mikado.HiC_scaffold_13.0G1004.1	KUTeg_016225
OG0004391	mikado.HiC_scaffold_13.0G1010.1	KUTeg_016820, KUTeg_015932
OG0004392	mikado.HiC_scaffold_13.0G1021.1	KUTeg_002768, KUTeg_016170
OG0004393	mikado.HiC_scaffold_13.0G1030.1	KUTeg_016254, KUTeg_016261
OG0004394	mikado.HiC_scaffold_13.0G1035.1, mikado.HiC_scaffold_13.0G1036.1	KUTeg_017110
OG0004395	mikado.HiC_scaffold_13.0G1040.1	KUTeg_015873, KUTeg_005827
OG0004396	mikado.HiC_scaffold_13.0G1043.1	KUTeg_015875, KUTeg_005829
OG0004397	mikado.HiC_scaffold_13.0G1044.1	KUTeg_005818, KUTeg_015874
OG0004398	mikado.HiC_scaffold_13.0G1046.1	KUTeg_005817, KUTeg_015869
OG0004399	mikado.HiC_scaffold_13.0G1061.1, mikado.HiC_scaffold_13.0G1060.1	KUTeg_016917
OG0004400	mikado.HiC_scaffold_13.0G1087.1, mikado.HiC_scaffold_13.0G1087.2	KUTeg_015838
OG0004401	mikado.HiC_scaffold_13.0G1099.1, mikado.HiC_scaffold_13.0G1100.1	KUTeg_017087
OG0004402	mikado.HiC_scaffold_13.0G1101.1, mikado.HiC_scaffold_13.0G1102.1	KUTeg_016013
OG0004403	mikado.HiC_scaffold_18.0G1154.1, mikado.HiC_scaffold_13.0G1103.1	KUTeg_020001
OG0004404	mikado.HiC_scaffold_13.0G1104.1, mikado.HiC_scaffold_13.0G1105.1	KUTeg_016890
OG0004405	mikado.HiC_scaffold_13.0G1107.1, mikado.HiC_scaffold_13.0G1110.1	KUTeg_016886
OG0004406	mikado.HiC_scaffold_13.0G1115.1	KUTeg_016819, KUTeg_017013
OG0004407	mikado.HiC_scaffold_13.0G1128.1	KUTeg_016186
OG0004408	mikado.HiC_scaffold_13.0G1146.1, mikado.HiC_scaffold_13.0G1144.1	KUTeg_016412
OG0004409	mikado.HiC_scaffold_13.0G1148.1	KUTeg_015943, KUTeg_016461
OG0004410	mikado.HiC_scaffold_13.0G1156.1, mikado.HiC_scaffold_17.0G26.1	KUTeg_008619
OG0004411	mikado.HiC_scaffold_13.0G1170.1	KUTeg_016289, KUTeg_016566
OG0004412	mikado.HiC_scaffold_13.0G1180.1	KUTeg_021808
OG0004413	mikado.HiC_scaffold_13.0G1187.1	KUTeg_017098, KUTeg_017101
OG0004414	mikado.HiC_scaffold_13.0G1190.1	KUTeg_016472, KUTeg_016475
OG0004415	mikado.HiC_scaffold_13.0G1208.1, mikado.HiC_scaffold_13.0G1203.1	KUTeg_019536, KUTeg_019864
OG0004416	mikado.HiC_scaffold_13.0G1212.1	KUTeg_001112, KUTeg_016293
OG0004417	mikado.HiC_scaffold_17.0G661.1, mikado.HiC_scaffold_13.0G1217.1	KUTeg_008287
OG0004418	mikado.HiC_scaffold_18.0G830.1, mikado.HiC_scaffold_13.0G1221.1	KUTeg_004184
OG0004419	mikado.HiC_scaffold_18.0G831.1, mikado.HiC_scaffold_13.0G1222.1	KUTeg_004183
OG0004420	mikado.HiC_scaffold_13.0G1226.1, mikado.HiC_scaffold_13.0G1223.1	KUTeg_016794
OG0004421	mikado.HiC_scaffold_13.0G1242.1	KUTeg_017161, KUTeg_005667
OG0004422	mikado.HiC_scaffold_13.0G1263.1, mikado.HiC_scaffold_13.0G1263.2	KUTeg_017159
OG0004423	mikado.HiC_scaffold_13.0G1266.1	KUTeg_016911, KUTeg_006550
OG0004424	mikado.HiC_scaffold_13.0G1285.2, mikado.HiC_scaffold_13.0G1285.1	KUTeg_015858
OG0004425	mikado.HiC_scaffold_13.0G1288.1	KUTeg_014789, KUTeg_014664
OG0004426	mikado.HiC_scaffold_13.0G1295.1	KUTeg_000092, KUTeg_016839
OG0004427	mikado.HiC_scaffold_13.0G1305.4, mikado.HiC_scaffold_13.0G1305.1	KUTeg_016773
OG0004428	mikado.HiC_scaffold_13.0G1306.2, mikado.HiC_scaffold_13.0G1306.1	KUTeg_016770
OG0004429	mikado.HiC_scaffold_13.0G1325.1	KUTeg_015912, KUTeg_016347
OG0004430	mikado.HiC_scaffold_13.0G1359.5, mikado.HiC_scaffold_13.0G1359.2	KUTeg_016731
OG0004431	mikado.HiC_scaffold_13.0G1373.1, mikado.HiC_scaffold_13.0G1369.1	KUTeg_017054
OG0004432	mikado.HiC_scaffold_13.0G1387.1	KUTeg_017062, KUTeg_005885
OG0004434	mikado.HiC_scaffold_13.0G1544.1, mikado.HiC_scaffold_13.0G1412.1	KUTeg_015818
OG0004435	mikado.HiC_scaffold_13.0G1414.1, mikado.HiC_scaffold_13.0G1413.1	KUTeg_015825
OG0004436	mikado.HiC_scaffold_13.0G1416.1	KUTeg_016684, KUTeg_015826
OG0004437	mikado.HiC_scaffold_13.0G1417.1	KUTeg_015821, KUTeg_016683
OG0004438	mikado.HiC_scaffold_13.0G1418.1	KUTeg_015823, KUTeg_016681
OG0004439	mikado.HiC_scaffold_13.0G1419.1	KUTeg_015822
OG0004443	mikado.HiC_scaffold_13.0G1440.1	KUTeg_017092
OG0004444	mikado.HiC_scaffold_13.0G1454.1, mikado.HiC_scaffold_13.0G1454.2	KUTeg_016479
OG0004445	mikado.HiC_scaffold_13.0G1459.1	KUTeg_012834, KUTeg_016483
OG0004446	mikado.HiC_scaffold_13.0G1460.2, mikado.HiC_scaffold_13.0G1460.1	KUTeg_012833
OG0004447	mikado.HiC_scaffold_13.0G1466.1	KUTeg_012823, KUTeg_012829
OG0004448	mikado.HiC_scaffold_13.0G1487.1	KUTeg_016631, KUTeg_016633
OG0004449	mikado.HiC_scaffold_13.0G1513.1	KUTeg_003632, KUTeg_002997
OG0004450	mikado.HiC_scaffold_13.0G1514.1, mikado.HiC_scaffold_13.0G1514.2	KUTeg_003871
OG0004451	mikado.HiC_scaffold_16.0G1509.1, mikado.HiC_scaffold_13.0G1524.1	KUTeg_013289
OG0004452	mikado.HiC_scaffold_13.0G1535.1	KUTeg_016107, KUTeg_016108
OG0004453	mikado.HiC_scaffold_13.0G1550.1	KUTeg_016565, KUTeg_007801
OG0004455	mikado.HiC_scaffold_13.0G1563.1	KUTeg_016164, KUTeg_016160
OG0004458	mikado.HiC_scaffold_14.0G33.1	KUTeg_005339
OG0004459	mikado.HiC_scaffold_14.0G34.1	KUTeg_004793
OG0004460	mikado.HiC_scaffold_14.0G36.1	KUTeg_005364
OG0004461	mikado.HiC_scaffold_14.0G41.1, mikado.HiC_scaffold_14.0G44.1	KUTeg_005365
OG0004462	mikado.HiC_scaffold_14.0G48.1	KUTeg_004886, KUTeg_004887
OG0004463	mikado.HiC_scaffold_14.0G50.1	KUTeg_024285, KUTeg_004881
OG0004464	mikado.HiC_scaffold_14.0G54.1, mikado.HiC_scaffold_14.0G54.2	KUTeg_004729
OG0004465	mikado.HiC_scaffold_14.0G60.1, mikado.HiC_scaffold_14.0G61.1	KUTeg_005480
OG0004466	mikado.HiC_scaffold_14.0G94.1, mikado.HiC_scaffold_14.0G94.2	KUTeg_005037
OG0004468	mikado.HiC_scaffold_14.0G121.2, mikado.HiC_scaffold_14.0G121.1	KUTeg_004800
OG0004469	mikado.HiC_scaffold_14.0G127.2, mikado.HiC_scaffold_14.0G127.1	KUTeg_005174
OG0004470	mikado.HiC_scaffold_16.0G1049.1, mikado.HiC_scaffold_14.0G130.1	KUTeg_014246
OG0004471	mikado.HiC_scaffold_14.0G143.1	KUTeg_005074, KUTeg_004818
OG0004472	mikado.HiC_scaffold_14.0G150.1, mikado.HiC_scaffold_14.0G150.2	KUTeg_005060
OG0004474	mikado.HiC_scaffold_14.0G172.1, mikado.HiC_scaffold_14.0G169.1	KUTeg_004991
OG0004476	mikado.HiC_scaffold_14.0G190.3, mikado.HiC_scaffold_14.0G190.1	KUTeg_004904
OG0004477	mikado.HiC_scaffold_14.0G192.1	KUTeg_004946, KUTeg_017213
OG0004478	mikado.HiC_scaffold_14.0G204.1, mikado.HiC_scaffold_16.0G1288.1	KUTeg_005535
OG0004480	mikado.HiC_scaffold_14.0G231.2, mikado.HiC_scaffold_14.0G231.1	KUTeg_009794
OG0004481	mikado.HiC_scaffold_14.0G241.1	KUTeg_001029, KUTeg_005615
OG0004483	mikado.HiC_scaffold_14.0G250.1	KUTeg_005223
OG0004484	mikado.HiC_scaffold_14.0G251.1	KUTeg_005222
OG0004485	mikado.HiC_scaffold_14.0G259.1	KUTeg_005463
OG0004487	mikado.HiC_scaffold_14.0G275.2, mikado.HiC_scaffold_14.0G275.1	KUTeg_004999
OG0004488	mikado.HiC_scaffold_14.0G283.1, mikado.HiC_scaffold_14.0G281.1	KUTeg_005366
OG0004489	mikado.HiC_scaffold_14.0G284.1, mikado.HiC_scaffold_14.0G285.1	KUTeg_004715
OG0004490	mikado.HiC_scaffold_14.0G305.1	KUTeg_005520
OG0004491	mikado.HiC_scaffold_14.0G308.1	KUTeg_005513, KUTeg_004898
OG0004492	mikado.HiC_scaffold_14.0G311.1	KUTeg_018930
OG0004493	mikado.HiC_scaffold_14.0G313.1	KUTeg_000082
OG0004494	mikado.HiC_scaffold_14.0G315.1	KUTeg_021149
OG0004495	mikado.HiC_scaffold_14.0G316.1	KUTeg_004777
OG0004496	mikado.HiC_scaffold_14.0G317.1	KUTeg_005498, KUTeg_005497
OG0004497	mikado.HiC_scaffold_14.0G320.1, mikado.HiC_scaffold_14.0G320.2	KUTeg_005492
OG0004498	mikado.HiC_scaffold_14.0G323.1	KUTeg_004822
OG0004499	mikado.HiC_scaffold_14.0G328.1, mikado.HiC_scaffold_14.0G325.1	KUTeg_005605
OG0004500	mikado.HiC_scaffold_14.0G327.1	KUTeg_005606
OG0004501	mikado.HiC_scaffold_14.0G326.1, mikado.HiC_scaffold_14.0G331.1	KUTeg_005603
OG0004502	mikado.HiC_scaffold_14.0G346.1	KUTeg_004994, KUTeg_004736
OG0004503	mikado.HiC_scaffold_14.0G378.1	KUTeg_004812, KUTeg_004811
OG0004504	mikado.HiC_scaffold_14.0G379.1	KUTeg_004810, KUTeg_004815
OG0004505	mikado.HiC_scaffold_14.0G413.1, mikado.HiC_scaffold_16.0G1003.1	KUTeg_013497
OG0004506	mikado.HiC_scaffold_14.0G429.1, mikado.HiC_scaffold_14.0G429.2	KUTeg_005484
OG0004507	mikado.HiC_scaffold_14.0G430.1	KUTeg_014763, KUTeg_004870
OG0004508	mikado.HiC_scaffold_14.0G457.1, mikado.HiC_scaffold_14.0G456.1	KUTeg_008312
OG0004509	mikado.HiC_scaffold_14.0G458.1	KUTeg_005570
OG0004510	mikado.HiC_scaffold_14.0G463.2, mikado.HiC_scaffold_14.0G463.1	KUTeg_001913
OG0004511	mikado.HiC_scaffold_14.0G470.1	KUTeg_005099, KUTeg_005100
OG0004512	mikado.HiC_scaffold_14.0G471.1, mikado.HiC_scaffold_14.0G477.1	KUTeg_004997
OG0004513	mikado.HiC_scaffold_14.0G473.1	KUTeg_004996, KUTeg_004733
OG0004514	mikado.HiC_scaffold_14.0G481.1, mikado.HiC_scaffold_14.0G481.2	KUTeg_005394
OG0004515	mikado.HiC_scaffold_14.0G488.1, mikado.HiC_scaffold_14.0G489.1	KUTeg_004950
OG0004516	mikado.HiC_scaffold_14.0G492.1	KUTeg_005545, KUTeg_005186
OG0004517	mikado.HiC_scaffold_14.0G531.1	KUTeg_005650, KUTeg_005651
OG0004518	mikado.HiC_scaffold_14.0G548.1, mikado.HiC_scaffold_14.0G546.1	KUTeg_005150
OG0004519	mikado.HiC_scaffold_14.0G549.1, mikado.HiC_scaffold_14.0G549.2	KUTeg_005148
OG0004520	mikado.HiC_scaffold_14.0G551.1	KUTeg_005659, KUTeg_005302
OG0004521	mikado.HiC_scaffold_14.0G559.1	KUTeg_005178, KUTeg_005795
OG0004522	mikado.HiC_scaffold_14.0G571.1	KUTeg_004861, KUTeg_014765
OG0004523	mikado.HiC_scaffold_14.0G577.1	KUTeg_010654
OG0004524	mikado.HiC_scaffold_14.0G585.1	KUTeg_005120, KUTeg_005476
OG0004525	mikado.HiC_scaffold_14.0G587.1	KUTeg_005470, KUTeg_005123
OG0004526	mikado.HiC_scaffold_14.0G599.1	KUTeg_023994, KUTeg_024001
OG0004527	mikado.HiC_scaffold_14.0G617.1	KUTeg_004846
OG0004528	mikado.HiC_scaffold_14.0G622.1, mikado.HiC_scaffold_14.0G620.1	KUTeg_005346
OG0004529	mikado.HiC_scaffold_14.0G625.1	KUTeg_004959, KUTeg_004958
