genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 62_1,6653961,7901117,4505,4536,1_14460,1_14491,15,39077532,40460599,5530,5571,2_22303,2_21550,15,-,40460599,39077532,5571,5530,2_21550,2_22303,HiC_scaffold_11.0,Azeb
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 58_1,41331128,41877389,5356,5367,1_15307,1_15318,8,16647930,17397607,5009,5024,2_21580,2_22084,8,-,17397607,16647930,5024,5009,2_22084,2_21580,HiC_scaffold_21.0,Azeb
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 62_1,1880543,13951825,4359,4681,1_14314,1_14636,50,34372750,45586135,5396,5696,2_22363,2_22063,50,-,45586135,34372750,5696,5396,2_22063,2_22363,HiC_scaffold_21.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 67_1,23318231,26215414,6313,6400,1_16264,1_16351,35,9763,2850578,5916,5998,2_8615,2_8070,35,-,2850578,9763,5998,5916,2_8070,2_8615,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 72_1,42938392,48443020,6839,7010,1_16790,1_16961,67,10608071,16048983,6229,6377,2_8460,2_8284,67,-,16048983,10608071,6377,6229,2_8284,2_8460,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 73_1,12940335,16541682,6021,6121,1_15972,1_16072,42,17366420,21043733,6414,6516,2_9007,2_8085,42,-,21043733,17366420,6516,6414,2_8085,2_9007,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 77_1,28910344,30935612,6466,6519,1_16417,1_16470,25,27385717,29315992,6668,6721,2_8111,2_7911,25,-,29315992,27385717,6721,6668,2_7911,2_8111,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 79_1,1138479,3622372,5689,5763,1_15640,1_15714,35,30363049,32975654,6749,6824,2_7891,2_7823,35,-,32975654,30363049,6824,6749,2_7823,2_7891,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 80_1,6957239,7304732,5846,5859,1_15797,1_15810,7,33363197,33758576,6832,6845,2_8668,2_8187,7,-,33758576,33363197,6845,6832,2_8187,2_8668,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 81_1,49624774,50156257,7044,7063,1_16995,1_17014,8,34705891,35349808,6872,6889,2_8041,2_8875,8,-,35349808,34705891,6889,6872,2_8875,2_8041,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 84_1,48525709,49056918,7014,7023,1_16965,1_16974,8,40689796,41228954,7039,7047,2_8302,2_7807,8,-,41228954,40689796,7047,7039,2_7807,2_8302,HiC_scaffold_13.0,Azeb
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 102_1,25418814,29848319,7650,7769,1_17601,1_17720,29,11496041,15405907,8895,9003,2_6848,2_6525,29,-,15405907,11496041,9003,8895,2_6525,2_6848,HiC_scaffold_5.0,Azeb
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 103_1,43087919,47543498,8084,8198,1_18035,1_18149,18,19051345,24831231,9091,9246,2_6384,2_6611,18,-,24831231,19051345,9246,9091,2_6611,2_6384,HiC_scaffold_5.0,Azeb
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 106_1,14142643,14230579,7398,7403,1_17349,1_17354,5,33853843,33960863,9423,9427,2_6912,2_6916,5,-,33960863,33853843,9427,9423,2_6916,2_6912,HiC_scaffold_5.0,Azeb
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 107_1,38813047,39200633,7950,7961,1_17901,1_17912,6,38664667,39021674,9537,9548,2_7323,2_7009,6,-,39021674,38664667,9548,9537,2_7009,2_7323,HiC_scaffold_5.0,Azeb
Sbro,Tgra,Lachesis_group6,CM056599.1,Tgra_vs_Sbro: 92_1,18923830,34538687,8789,9212,1_18740,1_19163,115,13083847,30606571,7666,8131,2_3849,2_3653,115,-,30606571,13083847,8131,7666,2_3653,2_3849,HiC_scaffold_15.0,Azeb
Sbro,Tgra,Lachesis_group6,CM056599.1,Tgra_vs_Sbro: 95_1,14689080,15875723,8673,8706,1_18624,1_18657,19,40075742,41454315,8359,8391,2_3816,2_3689,19,-,41454315,40075742,8391,8359,2_3689,2_3816,HiC_scaffold_15.0,Azeb
Sbro,Tgra,Lachesis_group6,CM056599.1,Tgra_vs_Sbro: 96_1,700432,7073584,8262,8476,1_18213,1_18427,62,41673273,47932417,8396,8572,2_3686,2_4402,62,-,47932417,41673273,8572,8396,2_4402,2_3686,HiC_scaffold_15.0,Azeb
Sbro,Tgra,Lachesis_group7,CM056606.1,Tgra_vs_Sbro: 180_1,32250077,33157090,10491,10511,1_20442,1_20462,11,13775337,14519022,15876,15891,2_2675,2_3509,11,-,14519022,13775337,15891,15876,2_3509,2_2675,HiC_scaffold_19.0,Azeb
Sbro,Tgra,Lachesis_group7,CM056606.1,Tgra_vs_Sbro: 185_1,34399448,35101585,10537,10556,1_20488,1_20507,9,22894233,24486044,16112,16164,2_2447,2_3148,9,-,24486044,22894233,16164,16112,2_3148,2_2447,HiC_scaffold_19.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 136_1,15036661,16538468,11292,11337,1_21243,1_21288,28,3685962,5101373,12289,12339,2_5397,2_5896,28,-,5101373,3685962,12339,12289,2_5896,2_5397,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 140_1,26621409,27632799,11584,11616,1_21535,1_21567,16,17489962,18736553,12706,12747,2_5604,2_5128,16,-,18736553,17489962,12747,12706,2_5128,2_5604,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 142_1,19278722,20987746,11413,11452,1_21364,1_21403,20,19493523,20712466,12766,12802,2_4893,2_5528,20,-,20712466,19493523,12802,12766,2_5528,2_4893,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 144_1,7227960,7906497,11069,11084,1_21020,1_21035,12,22223674,22824206,12841,12865,2_4961,2_5456,12,-,22824206,22223674,12865,12841,2_5456,2_4961,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 145_1,28829083,32251056,11666,11781,1_21617,1_21732,31,24005603,26952524,12902,12986,2_6065,2_5269,31,-,26952524,24005603,12986,12902,2_5269,2_6065,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 147_1,22306543,22920731,11473,11490,1_21424,1_21441,11,29145123,29947838,13035,13057,2_5437,2_5483,11,-,29947838,29145123,13057,13035,2_5483,2_5437,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 151_1,37714293,38495693,11917,11935,1_21868,1_21886,11,38529724,39218008,13254,13275,2_5390,2_5083,11,-,39218008,38529724,13275,13254,2_5083,2_5390,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 153_1,44313593,44866827,12112,12128,1_22061,1_22077,13,42291165,42812703,13351,13376,2_5321,2_5167,13,-,42812703,42291165,13376,13351,2_5167,2_5321,HiC_scaffold_18.0,Azeb
Sbro,Tgra,Lachesis_group9,CM056601.1,Tgra_vs_Sbro: 114_1,20181023,26338709,12716,12913,1_22663,1_22860,53,19477591,25403181,10252,10425,2_1327,2_1748,53,-,25403181,19477591,10425,10252,2_1748,2_1327,HiC_scaffold_8.8335562,Azeb
Sbro,Tgra,Lachesis_group9,CM056601.1,Tgra_vs_Sbro: 115_1,153968,728866,12134,12145,1_22083,1_22094,8,28392819,28924454,10505,10519,2_2344,2_1834,8,-,28924454,28392819,10519,10505,2_1834,2_2344,HiC_scaffold_8.8335562,Azeb
Sbro,Tgra,Lachesis_group9,CM056601.1,Tgra_vs_Sbro: 116_1,6602863,10136915,12328,12428,1_22276,1_22376,22,31116460,34449516,10582,10677,2_2216,2_1720,22,-,34449516,31116460,10677,10582,2_1720,2_2216,HiC_scaffold_8.8335562,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 13_1,36317123,38063653,1026,1078,2_19820,2_20782,19,18028714,19993322,496,547,1_2130,1_2181,19,-,19993322,18028714,547,496,1_2181,1_2130,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 14_1,38966327,42748319,1099,1209,2_20349,2_20063,38,22484039,26118799,622,711,1_2255,1_2344,38,-,26118799,22484039,711,622,1_2344,1_2255,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 16_1,45722435,45893885,1288,1294,2_20206,2_20200,5,38012258,38228672,998,1005,1_2628,1_2635,5,-,38228672,38012258,1005,998,1_2635,1_2628,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 17_1,46297887,47042612,1304,1336,2_21172,2_20433,14,29391950,29947853,823,842,1_2456,1_2475,14,-,29947853,29391950,842,823,1_2475,1_2456,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 18_1,51923668,56657754,1466,1581,2_19902,2_20662,40,48066338,53338341,1294,1436,1_2923,1_3065,40,-,53338341,48066338,1436,1294,1_3065,1_2923,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 3_1,2194579,2636171,60,80,2_20210,2_20699,14,42529118,42922526,1125,1149,1_2755,1_2779,14,-,42922526,42529118,1149,1125,1_2779,1_2755,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 5_1,8497335,14809540,252,455,2_20396,2_20833,60,10871678,17298206,291,481,1_1926,1_2115,60,-,17298206,10871678,481,291,1_2115,1_1926,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 6_1,15040551,16437814,465,514,2_20228,2_19652,32,20137766,21475339,551,601,1_2185,1_2235,32,-,21475339,20137766,601,551,1_2235,1_2185,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 7_1,16837765,19817263,521,596,2_20267,2_19960,26,38773331,40898952,1013,1072,1_2643,1_2702,26,-,40898952,38773331,1072,1013,1_2702,1_2643,HiC_scaffold_9.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 20_1,752598,6161968,1654,1806,2_10397,2_11136,43,42763097,46597573,4151,4273,1_14109,1_14231,43,-,46597573,42763097,4273,4151,1_14231,1_14109,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 24_1,10710886,12067362,1933,1979,2_11110,2_10340,23,35185599,36596225,3914,3953,1_13872,1_13911,23,-,36596225,35185599,3953,3914,1_13911,1_13872,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 25_1,13520352,15726548,2016,2091,2_11159,2_10556,37,40105077,42131227,4057,4131,1_14015,1_14089,37,-,42131227,40105077,4131,4057,1_14089,1_14015,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 28_1,27476874,27946956,2393,2407,2_10620,2_11616,7,37697644,37990246,3979,3989,1_13937,1_13947,7,-,37990246,37697644,3989,3979,1_13947,1_13937,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 29_1,27975335,28611578,2409,2417,2_11618,2_10647,6,26312329,27088436,3644,3664,1_13604,1_13624,6,-,27088436,26312329,3664,3644,1_13624,1_13604,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 31_1,32214698,33792849,2508,2559,2_11081,2_10695,18,29383744,30558182,3729,3772,1_13689,1_13732,18,-,30558182,29383744,3772,3729,1_13732,1_13689,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 33_1,34442510,34576385,2580,2585,2_11812,2_11808,5,16956121,17090549,3335,3340,1_13295,1_13300,5,-,17090549,16956121,3340,3335,1_13300,1_13295,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 34_1,34688321,37169640,2589,2666,2_10453,2_10369,28,7218184,9906277,3083,3154,1_13043,1_13114,28,-,9906277,7218184,3154,3083,1_13114,1_13043,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 38_1,50193163,53373450,3032,3117,2_11592,2_10826,48,13476006,16586144,3234,3319,1_13194,1_13279,48,-,16586144,13476006,3319,3234,1_13279,1_13194,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 39_1,53434718,53601961,3120,3129,2_10825,2_10591,6,6522697,6680700,3060,3067,1_13020,1_13027,6,-,6680700,6522697,3067,3060,1_13027,1_13020,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 40_1,54883430,55748635,3175,3185,2_10920,2_10350,8,2538265,3273140,2928,2938,1_12888,1_12898,8,-,3273140,2538265,2938,2928,1_12898,1_12888,HiC_scaffold_16.0,Azeb
Tgra,Sbro,CM056596.1,Lachesis_group1,Tgra_vs_Sbro: 49_1,34635623,38689334,4115,4198,2_17631,2_16808,24,16125775,19676675,1921,2017,1_3549,1_3645,24,-,19676675,16125775,2017,1921,1_3645,1_3549,HiC_scaffold_12.3160685,Azeb
Tgra,Sbro,CM056596.1,Lachesis_group1,Tgra_vs_Sbro: 54_1,54353310,54973168,4566,4583,2_16372,2_16865,11,12104482,12663164,1840,1857,1_3468,1_3485,11,-,12663164,12104482,1857,1840,1_3485,1_3468,HiC_scaffold_12.3160685,Azeb
Tgra,Sbro,CM056597.1,Lachesis_group3,Tgra_vs_Sbro: 56_1,6503784,7921094,4774,4824,2_22040,2_22646,13,17134733,18296719,4750,4786,1_14705,1_14741,13,-,18296719,17134733,4786,4750,1_14741,1_14705,HiC_scaffold_11.0,Azeb
Tgra,Sbro,CM056597.1,Lachesis_group3,Tgra_vs_Sbro: 62_1,39077532,40460599,5530,5571,2_22303,2_21550,15,6653961,7901117,4505,4536,1_14460,1_14491,15,-,7901117,6653961,4536,4505,1_14491,1_14460,HiC_scaffold_11.0,Azeb
Tgra,Sbro,CM056597.1,Lachesis_group3,Tgra_vs_Sbro: 58_1,16647930,17397607,5009,5024,2_21580,2_22084,8,41331128,41877389,5356,5367,1_15307,1_15318,8,-,41877389,41331128,5367,5356,1_15318,1_15307,HiC_scaffold_21.0,Azeb
Tgra,Sbro,CM056597.1,Lachesis_group3,Tgra_vs_Sbro: 62_1,34372750,45586135,5396,5696,2_22363,2_22063,50,1880543,13951825,4359,4681,1_14314,1_14636,50,-,13951825,1880543,4681,4359,1_14636,1_14314,HiC_scaffold_21.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 67_1,9763,2850578,5916,5998,2_8615,2_8070,35,23318231,26215414,6313,6400,1_16264,1_16351,35,-,26215414,23318231,6400,6313,1_16351,1_16264,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 72_1,10608071,16048983,6229,6377,2_8460,2_8284,67,42938392,48443020,6839,7010,1_16790,1_16961,67,-,48443020,42938392,7010,6839,1_16961,1_16790,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 73_1,17366420,21043733,6414,6516,2_9007,2_8085,42,12940335,16541682,6021,6121,1_15972,1_16072,42,-,16541682,12940335,6121,6021,1_16072,1_15972,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 77_1,27385717,29315992,6668,6721,2_8111,2_7911,25,28910344,30935612,6466,6519,1_16417,1_16470,25,-,30935612,28910344,6519,6466,1_16470,1_16417,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 79_1,30363049,32975654,6749,6824,2_7891,2_7823,35,1138479,3622372,5689,5763,1_15640,1_15714,35,-,3622372,1138479,5763,5689,1_15714,1_15640,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 80_1,33363197,33758576,6832,6845,2_8668,2_8187,7,6957239,7304732,5846,5859,1_15797,1_15810,7,-,7304732,6957239,5859,5846,1_15810,1_15797,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 81_1,34705891,35349808,6872,6889,2_8041,2_8875,8,49624774,50156257,7044,7063,1_16995,1_17014,8,-,50156257,49624774,7063,7044,1_17014,1_16995,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056598.1,Lachesis_group4,Tgra_vs_Sbro: 84_1,40689796,41228954,7039,7047,2_8302,2_7807,8,48525709,49056918,7014,7023,1_16965,1_16974,8,-,49056918,48525709,7023,7014,1_16974,1_16965,HiC_scaffold_13.0,Azeb
Tgra,Sbro,CM056599.1,Lachesis_group6,Tgra_vs_Sbro: 92_1,13083847,30606571,7666,8131,2_3849,2_3653,115,18923830,34538687,8789,9212,1_18740,1_19163,115,-,34538687,18923830,9212,8789,1_19163,1_18740,HiC_scaffold_15.0,Azeb
Tgra,Sbro,CM056599.1,Lachesis_group6,Tgra_vs_Sbro: 95_1,40075742,41454315,8359,8391,2_3816,2_3689,19,14689080,15875723,8673,8706,1_18624,1_18657,19,-,15875723,14689080,8706,8673,1_18657,1_18624,HiC_scaffold_15.0,Azeb
Tgra,Sbro,CM056599.1,Lachesis_group6,Tgra_vs_Sbro: 96_1,41673273,47932417,8396,8572,2_3686,2_4402,62,700432,7073584,8262,8476,1_18213,1_18427,62,-,7073584,700432,8476,8262,1_18427,1_18213,HiC_scaffold_15.0,Azeb
Tgra,Sbro,CM056600.1,Lachesis_group5,Tgra_vs_Sbro: 102_1,11496041,15405907,8895,9003,2_6848,2_6525,29,25418814,29848319,7650,7769,1_17601,1_17720,29,-,29848319,25418814,7769,7650,1_17720,1_17601,HiC_scaffold_5.0,Azeb
Tgra,Sbro,CM056600.1,Lachesis_group5,Tgra_vs_Sbro: 103_1,19051345,24831231,9091,9246,2_6384,2_6611,18,43087919,47543498,8084,8198,1_18035,1_18149,18,-,47543498,43087919,8198,8084,1_18149,1_18035,HiC_scaffold_5.0,Azeb
Tgra,Sbro,CM056600.1,Lachesis_group5,Tgra_vs_Sbro: 106_1,33853843,33960863,9423,9427,2_6912,2_6916,5,14142643,14230579,7398,7403,1_17349,1_17354,5,-,14230579,14142643,7403,7398,1_17354,1_17349,HiC_scaffold_5.0,Azeb
Tgra,Sbro,CM056600.1,Lachesis_group5,Tgra_vs_Sbro: 107_1,38664667,39021674,9537,9548,2_7323,2_7009,6,38813047,39200633,7950,7961,1_17901,1_17912,6,-,39200633,38813047,7961,7950,1_17912,1_17901,HiC_scaffold_5.0,Azeb
Tgra,Sbro,CM056601.1,Lachesis_group9,Tgra_vs_Sbro: 114_1,19477591,25403181,10252,10425,2_1327,2_1748,53,20181023,26338709,12716,12913,1_22663,1_22860,53,-,26338709,20181023,12913,12716,1_22860,1_22663,HiC_scaffold_8.8335562,Azeb
Tgra,Sbro,CM056601.1,Lachesis_group9,Tgra_vs_Sbro: 115_1,28392819,28924454,10505,10519,2_2344,2_1834,8,153968,728866,12134,12145,1_22083,1_22094,8,-,728866,153968,12145,12134,1_22094,1_22083,HiC_scaffold_8.8335562,Azeb
Tgra,Sbro,CM056601.1,Lachesis_group9,Tgra_vs_Sbro: 116_1,31116460,34449516,10582,10677,2_2216,2_1720,22,6602863,10136915,12328,12428,1_22276,1_22376,22,-,10136915,6602863,12428,12328,1_22376,1_22276,HiC_scaffold_8.8335562,Azeb
Tgra,Sbro,CM056602.1,Lachesis_group13,Tgra_vs_Sbro: 120_1,3669673,4434166,11048,11072,2_12052,2_12964,8,41647644,42007373,17947,17962,1_9059,1_9074,8,-,42007373,41647644,17962,17947,1_9074,1_9059,HiC_scaffold_15.0,Azeb
Tgra,Sbro,CM056602.1,Lachesis_group13,Tgra_vs_Sbro: 121_1,6433236,6800398,11131,11141,2_12850,2_12079,5,10334032,10551346,17111,17118,1_8223,1_8230,5,-,10551346,10334032,17118,17111,1_8230,1_8223,HiC_scaffold_15.0,Azeb
Tgra,Sbro,CM056602.1,Lachesis_group13,Tgra_vs_Sbro: 125_1,20964767,21234770,11542,11553,2_12317,2_12114,7,26610427,26933290,17564,17576,1_8676,1_8688,7,-,26933290,26610427,17576,17564,1_8688,1_8676,HiC_scaffold_15.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 136_1,3685962,5101373,12289,12339,2_5397,2_5896,28,15036661,16538468,11292,11337,1_21243,1_21288,28,-,16538468,15036661,11337,11292,1_21288,1_21243,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 140_1,17489962,18736553,12706,12747,2_5604,2_5128,16,26621409,27632799,11584,11616,1_21535,1_21567,16,-,27632799,26621409,11616,11584,1_21567,1_21535,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 142_1,19493523,20712466,12766,12802,2_4893,2_5528,20,19278722,20987746,11413,11452,1_21364,1_21403,20,-,20987746,19278722,11452,11413,1_21403,1_21364,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 144_1,22223674,22824206,12841,12865,2_4961,2_5456,12,7227960,7906497,11069,11084,1_21020,1_21035,12,-,7906497,7227960,11084,11069,1_21035,1_21020,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 145_1,24005603,26952524,12902,12986,2_6065,2_5269,31,28829083,32251056,11666,11781,1_21617,1_21732,31,-,32251056,28829083,11781,11666,1_21732,1_21617,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 147_1,29145123,29947838,13035,13057,2_5437,2_5483,11,22306543,22920731,11473,11490,1_21424,1_21441,11,-,22920731,22306543,11490,11473,1_21441,1_21424,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 151_1,38529724,39218008,13254,13275,2_5390,2_5083,11,37714293,38495693,11917,11935,1_21868,1_21886,11,-,38495693,37714293,11935,11917,1_21886,1_21868,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056603.1,Lachesis_group8,Tgra_vs_Sbro: 153_1,42291165,42812703,13351,13376,2_5321,2_5167,13,44313593,44866827,12112,12128,1_22061,1_22077,13,-,44866827,44313593,12128,12112,1_22077,1_22061,HiC_scaffold_18.0,Azeb
Tgra,Sbro,CM056604.1,Lachesis_group11,Tgra_vs_Sbro: 155_1,15905330,16434995,13827,13835,2_889,2_767,9,42439530,42808935,15770,15783,1_6882,1_6895,9,-,42808935,42439530,15783,15770,1_6895,1_6882,HiC_scaffold_7.0,Azeb
Tgra,Sbro,CM056604.1,Lachesis_group11,Tgra_vs_Sbro: 156_1,18127040,24111653,13882,14033,2_455,2_393,46,33897665,38760465,15510,15650,1_6622,1_6762,46,-,38760465,33897665,15650,15510,1_6762,1_6622,HiC_scaffold_7.0,Azeb
Tgra,Sbro,CM056604.1,Lachesis_group11,Tgra_vs_Sbro: 158_1,35539127,38226900,14334,14415,2_199,2_1031,25,19173153,21661831,15086,15159,1_6198,1_6271,25,-,21661831,19173153,15159,15086,1_6271,1_6198,HiC_scaffold_7.0,Azeb
Tgra,Sbro,CM056605.1,Lachesis_group12,Tgra_vs_Sbro: 163_1,3714161,6178862,14616,14655,2_19035,2_19525,7,32211630,34743416,16575,16620,1_7687,1_7732,7,-,34743416,32211630,16620,16575,1_7732,1_7687,HiC_scaffold_14.0,Azeb
Tgra,Sbro,CM056605.1,Lachesis_group12,Tgra_vs_Sbro: 168_1,17408472,18315450,14947,14967,2_18630,2_18854,15,39432958,40357901,16745,16764,1_7857,1_7876,15,-,40357901,39432958,16764,16745,1_7876,1_7857,HiC_scaffold_14.0,Azeb
Tgra,Sbro,CM056605.1,Lachesis_group12,Tgra_vs_Sbro: 169_1,19263981,20744940,14990,15029,2_18783,2_19279,21,22200007,24145738,16302,16342,1_7414,1_7454,21,-,24145738,22200007,16342,16302,1_7454,1_7414,HiC_scaffold_14.0,Azeb
Tgra,Sbro,CM056605.1,Lachesis_group12,Tgra_vs_Sbro: 173_1,30738844,35419594,15233,15341,2_18864,2_18808,22,6029791,11650704,15944,16077,1_7056,1_7189,22,-,11650704,6029791,16077,15944,1_7189,1_7056,HiC_scaffold_14.0,Azeb
Tgra,Sbro,CM056606.1,Lachesis_group7,Tgra_vs_Sbro: 180_1,13775337,14519022,15876,15891,2_2675,2_3509,11,32250077,33157090,10491,10511,1_20442,1_20462,11,-,33157090,32250077,10511,10491,1_20462,1_20442,HiC_scaffold_19.0,Azeb
Tgra,Sbro,CM056606.1,Lachesis_group7,Tgra_vs_Sbro: 185_1,22894233,24486044,16112,16164,2_2447,2_3148,9,34399448,35101585,10537,10556,1_20488,1_20507,9,-,35101585,34399448,10556,10537,1_20507,1_20488,HiC_scaffold_19.0,Azeb
Tgra,Sbro,CM056607.1,Lachesis_group10,Tgra_vs_Sbro: 203_1,23206113,23924635,17283,17308,2_14323,2_14356,12,29279107,30023820,14193,14217,1_5305,1_5329,12,-,30023820,29279107,14217,14193,1_5329,1_5305,HiC_scaffold_2.0,Azeb
Tgra,Sbro,CM056607.1,Lachesis_group10,Tgra_vs_Sbro: 204_1,26964468,39752155,17366,17719,2_14403,2_14507,108,344133,13929572,13372,13716,1_4486,1_4828,108,-,13929572,344133,13716,13372,1_4828,1_4486,HiC_scaffold_2.0,Azeb
Tgra,Sbro,CM056608.1,Lachesis_group14,Tgra_vs_Sbro: 207_1,7016124,7551730,17933,17953,2_15710,2_15953,8,19968248,20443202,18442,18457,1_9551,1_9566,8,-,20443202,19968248,18457,18442,1_9566,1_9551,HiC_scaffold_17.0,Azeb
Tgra,Sbro,CM056608.1,Lachesis_group14,Tgra_vs_Sbro: 211_1,19400857,20601482,18199,18232,2_16050,2_16295,8,35755927,36512363,18816,18854,1_9925,1_9963,8,-,36512363,35755927,18854,18816,1_9963,1_9925,HiC_scaffold_17.0,Azeb
