Orthogroup	Species	Tgra	Orthologs
OG0007897	Sbro	KUTeg_024690	EVM0016433.1
OG0007898	Sbro	KUTeg_024237	EVM0023259.1
OG0007898	Azeb	KUTeg_024237	mikado.HiC_scaffold_7.0G1272.1
OG0007899	Azeb	KUTeg_024252	mikado.HiC_scaffold_7.0G1285.1
OG0007899	Sbro	KUTeg_024252	EVM0017635.1
OG0007900	Sbro	KUTeg_024774	EVM0001765.1
OG0007900	Azeb	KUTeg_024774	mikado.HiC_scaffold_7.0G1288.1
OG0007901	Azeb	KUTeg_024900	mikado.HiC_scaffold_7.0G1290.2, mikado.HiC_scaffold_7.0G1290.1
OG0007902	Sbro	KUTeg_024488	EVM0007159.1
OG0007902	Azeb	KUTeg_024488	mikado.HiC_scaffold_7.0G1294.1
OG0007903	Azeb	KUTeg_013050	mikado.HiC_scaffold_7.0G1301.1
OG0007903	Sbro	KUTeg_013050	EVM0020950.1
OG0007904	Azeb	KUTeg_024351	mikado.HiC_scaffold_7.0G1306.1
OG0007904	Sbro	KUTeg_024351	EVM0021485.1
OG0007905	Sbro	KUTeg_024756	EVM0007065.1
OG0007905	Azeb	KUTeg_024756	mikado.HiC_scaffold_7.0G1310.1
OG0007906	Sbro	KUTeg_024755	EVM0006926.1
OG0007906	Azeb	KUTeg_024755	mikado.HiC_scaffold_7.0G1311.1
OG0007909	Azeb	KUTeg_024324	mikado.HiC_scaffold_7.0G1329.1
OG0007909	Sbro	KUTeg_024324	EVM0004488.1
OG0007910	Sbro	KUTeg_024321	EVM0017838.1
OG0007910	Azeb	KUTeg_024321	mikado.HiC_scaffold_7.0G1330.1
OG0007911	Sbro	KUTeg_025025	EVM0014109.1
OG0007911	Azeb	KUTeg_025025	mikado.HiC_scaffold_7.0G1332.1
OG0007912	Sbro	KUTeg_025024	EVM0022157.1
OG0007912	Azeb	KUTeg_025024	mikado.HiC_scaffold_7.0G1333.1
OG0007914	Azeb	KUTeg_025028	mikado.HiC_scaffold_7.0G1338.1
OG0007914	Sbro	KUTeg_025028	EVM0018198.1
OG0007916	Sbro	KUTeg_024885	EVM0015437.1
OG0007916	Azeb	KUTeg_024885	mikado.HiC_scaffold_7.0G1343.1
OG0007917	Azeb	KUTeg_024725	mikado.HiC_scaffold_7.0G1354.1
OG0007917	Sbro	KUTeg_024725	EVM0018754.1
OG0007918	Sbro	KUTeg_023925	EVM0021668.1
OG0007918	Azeb	KUTeg_023925	mikado.HiC_scaffold_7.0G1356.1
OG0007919	Azeb	KUTeg_024314	mikado.HiC_scaffold_7.0G1357.1
OG0007919	Sbro	KUTeg_024314	EVM0018792.1
OG0007920	Azeb	KUTeg_024921	mikado.HiC_scaffold_7.0G1358.1
OG0007920	Sbro	KUTeg_024921	EVM0004241.1
OG0007921	Azeb	KUTeg_024180	mikado.HiC_scaffold_7.0G1359.1
OG0007921	Sbro	KUTeg_024180	EVM0004797.1
OG0007922	Azeb	KUTeg_023781	mikado.HiC_scaffold_8.0G5.1
OG0007922	Sbro	KUTeg_023781	EVM0009565.2
OG0007923	Sbro	KUTeg_023603	EVM0022420.1
OG0007923	Azeb	KUTeg_023603	mikado.HiC_scaffold_8.0G6.1
OG0007924	Sbro	KUTeg_023508	EVM0013177.1
OG0007924	Azeb	KUTeg_023508	mikado.HiC_scaffold_8.0G7.1
OG0007928	Azeb	KUTeg_023735	mikado.HiC_scaffold_8.0G43.1
OG0007928	Sbro	KUTeg_023735	EVM0010448.1
OG0007929	Azeb	KUTeg_023734	mikado.HiC_scaffold_8.0G42.1
OG0007929	Sbro	KUTeg_023734	EVM0001858.1
OG0007930	Azeb	KUTeg_023737	mikado.HiC_scaffold_8.0G44.1
OG0007930	Sbro	KUTeg_023737	EVM0006800.1
OG0007931	Azeb	KUTeg_023736	mikado.HiC_scaffold_8.0G45.1
OG0007931	Sbro	KUTeg_023736	EVM0013440.1
OG0007932	Azeb	KUTeg_023010	mikado.HiC_scaffold_8.0G59.1
OG0007932	Sbro	KUTeg_023010	EVM0016883.1
OG0007933	Azeb	KUTeg_023528	mikado.HiC_scaffold_8.0G60.1
OG0007933	Sbro	KUTeg_023528	EVM0006125.1
OG0007934	Azeb	KUTeg_023054	mikado.HiC_scaffold_8.0G62.1
OG0007934	Sbro	KUTeg_023054	EVM0021539.1
OG0007935	Sbro	KUTeg_023011	EVM0013103.1
OG0007935	Azeb	KUTeg_023011	mikado.HiC_scaffold_8.0G67.1
OG0007936	Sbro	KUTeg_023243	EVM0020137.2
OG0007936	Azeb	KUTeg_023243	mikado.HiC_scaffold_8.0G68.1
OG0007937	Sbro	KUTeg_023246	EVM0011722.1
OG0007937	Azeb	KUTeg_023246	mikado.HiC_scaffold_8.0G70.1
OG0007938	Azeb	KUTeg_023245	mikado.HiC_scaffold_8.0G71.1
OG0007938	Sbro	KUTeg_023245	EVM0022087.1
OG0007939	Azeb	KUTeg_023248	mikado.HiC_scaffold_8.0G73.1
OG0007939	Sbro	KUTeg_023248	EVM0015550.1
OG0007940	Sbro	KUTeg_009942	EVM0016260.1
OG0007940	Azeb	KUTeg_009942	mikado.HiC_scaffold_8.0G76.1
OG0007941	Sbro	KUTeg_023276	EVM0015710.1
OG0007941	Azeb	KUTeg_023276	mikado.HiC_scaffold_8.0G78.1
OG0007942	Sbro	KUTeg_023596	EVM0018326.1
OG0007942	Azeb	KUTeg_023596	mikado.HiC_scaffold_8.0G79.1
OG0007944	Sbro	KUTeg_023605	EVM0016862.1
OG0007944	Azeb	KUTeg_023605	mikado.HiC_scaffold_8.0G82.1
OG0007945	Azeb	KUTeg_023607	mikado.HiC_scaffold_8.0G83.1
OG0007945	Sbro	KUTeg_023607	EVM0012665.1
OG0007946	Azeb	KUTeg_023606	mikado.HiC_scaffold_8.0G84.1
OG0007946	Sbro	KUTeg_023606	EVM0013567.1
OG0007947	Azeb	KUTeg_023610	mikado.HiC_scaffold_8.0G86.1
OG0007947	Sbro	KUTeg_023610	EVM0006814.1
OG0007948	Sbro	KUTeg_023501	EVM0012779.1
OG0007948	Azeb	KUTeg_023501	mikado.HiC_scaffold_8.0G85.1
OG0007949	Azeb	KUTeg_004353	mikado.HiC_scaffold_9.0G2.1
OG0007949	Sbro	KUTeg_004353	EVM0015423.1
OG0007951	Azeb	KUTeg_003005	mikado.HiC_scaffold_9.0G15.1
OG0007951	Sbro	KUTeg_003005	EVM0002110.1
OG0007952	Azeb	KUTeg_003001	mikado.HiC_scaffold_9.0G16.1
OG0007952	Sbro	KUTeg_003001	EVM0020460.1
OG0007953	Sbro	KUTeg_003138	EVM0006407.1
OG0007953	Azeb	KUTeg_003138	mikado.HiC_scaffold_9.0G17.1
OG0007954	Azeb	KUTeg_004403	mikado.HiC_scaffold_9.0G19.1
OG0007954	Sbro	KUTeg_004403	EVM0003896.1
OG0007956	Sbro	Tgra-opnGq	Sbro-opnGq
OG0007956	Azeb	Tgra-opnGq	Azeb-opnGq
OG0007957	Azeb	KUTeg_004603	mikado.HiC_scaffold_9.0G30.1
OG0007957	Sbro	KUTeg_004603	EVM0015159.1
OG0007958	Sbro	KUTeg_003516	EVM0021080.1
OG0007958	Azeb	KUTeg_003516	mikado.HiC_scaffold_9.0G33.1
OG0007960	Azeb	KUTeg_003517	mikado.HiC_scaffold_9.0G35.1
OG0007960	Sbro	KUTeg_003517	EVM0019563.1
OG0007961	Sbro	KUTeg_004528	EVM0011939.1
OG0007961	Azeb	KUTeg_004528	mikado.HiC_scaffold_9.0G36.1
OG0007962	Azeb	KUTeg_003909	mikado.HiC_scaffold_9.0G39.1
OG0007962	Sbro	KUTeg_003909	EVM0010897.1
OG0007963	Sbro	KUTeg_004522	EVM0008825.1
OG0007963	Azeb	KUTeg_004522	mikado.HiC_scaffold_9.0G42.1
OG0007964	Azeb	KUTeg_004524	mikado.HiC_scaffold_9.0G43.1
OG0007964	Sbro	KUTeg_004524	EVM0012479.1
OG0007965	Sbro	KUTeg_004098	EVM0023332.1
OG0007965	Azeb	KUTeg_004098	mikado.HiC_scaffold_9.0G44.1
OG0007966	Azeb	KUTeg_004099	mikado.HiC_scaffold_9.0G45.1
OG0007966	Sbro	KUTeg_004099	EVM0007972.1
OG0007967	Azeb	KUTeg_003577	mikado.HiC_scaffold_9.0G46.1
OG0007967	Sbro	KUTeg_003577	EVM0006176.1
OG0007968	Sbro	KUTeg_003576	EVM0018104.1
OG0007968	Azeb	KUTeg_003576	mikado.HiC_scaffold_9.0G49.1
OG0007969	Azeb	KUTeg_002966	mikado.HiC_scaffold_9.0G51.1
OG0007969	Sbro	KUTeg_002966	EVM0017421.1
OG0007970	Sbro	KUTeg_002969	EVM0011900.1
OG0007970	Azeb	KUTeg_002969	mikado.HiC_scaffold_9.0G52.1
OG0007971	Sbro	KUTeg_003607	EVM0005895.1
OG0007971	Azeb	KUTeg_003607	mikado.HiC_scaffold_9.0G54.1
OG0007972	Sbro	KUTeg_003608	EVM0011122.1
OG0007972	Azeb	KUTeg_003608	mikado.HiC_scaffold_9.0G56.1
OG0007973	Sbro	KUTeg_003609	EVM0005853.1
OG0007973	Azeb	KUTeg_003609	mikado.HiC_scaffold_9.0G57.1
OG0007974	Sbro	KUTeg_003911	EVM0020621.1
OG0007974	Azeb	KUTeg_003911	mikado.HiC_scaffold_9.0G62.1
OG0007975	Azeb	KUTeg_003913	mikado.HiC_scaffold_9.0G65.1
OG0007975	Sbro	KUTeg_003913	EVM0016450.1
OG0007976	Azeb	KUTeg_002965	mikado.HiC_scaffold_9.0G67.1
OG0007976	Sbro	KUTeg_002965	EVM0006301.1
OG0007977	Azeb	KUTeg_002962	mikado.HiC_scaffold_9.0G69.1
OG0007977	Sbro	KUTeg_002962	EVM0022209.1
OG0007978	Azeb	KUTeg_002961	mikado.HiC_scaffold_9.0G71.1
OG0007978	Sbro	KUTeg_002961	EVM0023134.1
OG0007979	Azeb	KUTeg_004031	mikado.HiC_scaffold_9.0G72.1
OG0007979	Sbro	KUTeg_004031	EVM0018162.1
OG0007980	Sbro	KUTeg_003707	EVM0014106.1
OG0007980	Azeb	KUTeg_003707	mikado.HiC_scaffold_9.0G74.1
OG0007981	Sbro	KUTeg_003710	EVM0020664.1
OG0007981	Azeb	KUTeg_003710	mikado.HiC_scaffold_9.0G75.1
OG0007982	Azeb	KUTeg_022878	mikado.HiC_scaffold_9.0G76.1
OG0007982	Sbro	KUTeg_022878	EVM0009039.1
OG0007983	Azeb	KUTeg_003154	mikado.HiC_scaffold_9.0G84.1
OG0007983	Sbro	KUTeg_003154	EVM0004319.1
OG0007984	Sbro	KUTeg_003376	EVM0011592.1
OG0007984	Azeb	KUTeg_003376	mikado.HiC_scaffold_9.0G86.1
OG0007985	Azeb	KUTeg_003378	mikado.HiC_scaffold_9.0G88.1
OG0007985	Sbro	KUTeg_003378	EVM0008241.1
OG0007986	Sbro	KUTeg_003373	EVM0000667.1
OG0007986	Azeb	KUTeg_003373	mikado.HiC_scaffold_9.0G90.1
OG0007987	Sbro	KUTeg_004449	EVM0002457.1
OG0007987	Azeb	KUTeg_004449	mikado.HiC_scaffold_9.0G94.1
OG0007988	Azeb	KUTeg_004566	mikado.HiC_scaffold_9.0G100.1
OG0007988	Sbro	KUTeg_004566	EVM0007603.1
OG0007989	Azeb	KUTeg_004572	mikado.HiC_scaffold_9.0G101.1
OG0007989	Sbro	KUTeg_004572	EVM0009362.2
OG0007990	Azeb	KUTeg_003447	mikado.HiC_scaffold_9.0G103.1
OG0007990	Sbro	KUTeg_003447	EVM0018182.1
OG0007991	Azeb	KUTeg_003448	mikado.HiC_scaffold_9.0G104.1
OG0007991	Sbro	KUTeg_003448	EVM0000085.1
OG0007992	Azeb	KUTeg_003453	mikado.HiC_scaffold_9.0G106.1
OG0007992	Sbro	KUTeg_003453	EVM0009382.1
OG0007993	Sbro	KUTeg_004496	EVM0003404.1
OG0007993	Azeb	KUTeg_004496	mikado.HiC_scaffold_9.0G110.1
OG0007994	Azeb	KUTeg_004203	mikado.HiC_scaffold_9.0G117.1
OG0007994	Sbro	KUTeg_004203	EVM0009030.1
OG0007995	Sbro	KUTeg_004171	EVM0018598.1
OG0007995	Azeb	KUTeg_004171	mikado.HiC_scaffold_9.0G118.1
OG0007996	Azeb	KUTeg_004179	mikado.HiC_scaffold_9.0G120.1, mikado.HiC_scaffold_9.0G119.1
OG0007997	Azeb	KUTeg_003365	mikado.HiC_scaffold_9.0G123.1
OG0007997	Sbro	KUTeg_003365	EVM0019992.1
OG0007998	Sbro	KUTeg_003149	EVM0020588.1
OG0007998	Azeb	KUTeg_003149	mikado.HiC_scaffold_9.0G135.1
OG0007999	Azeb	KUTeg_003143	mikado.HiC_scaffold_9.0G137.1
OG0007999	Sbro	KUTeg_003143	EVM0020774.1
OG0008000	Azeb	KUTeg_003767	mikado.HiC_scaffold_9.0G142.1
OG0008000	Sbro	KUTeg_003767	EVM0001524.1
OG0008001	Azeb	KUTeg_004265	mikado.HiC_scaffold_9.0G150.1
OG0008001	Sbro	KUTeg_004265	EVM0017417.1
OG0008002	Sbro	KUTeg_004266	EVM0007517.1
OG0008002	Azeb	KUTeg_004266	mikado.HiC_scaffold_9.0G151.1
OG0008003	Sbro	KUTeg_002939	EVM0016591.1
OG0008003	Azeb	KUTeg_002939	mikado.HiC_scaffold_9.0G154.1
OG0008004	Azeb	KUTeg_004275	mikado.HiC_scaffold_9.0G157.1
OG0008004	Sbro	KUTeg_004275	EVM0014260.1
OG0008005	Sbro	KUTeg_004274	EVM0017200.1
OG0008005	Azeb	KUTeg_004274	mikado.HiC_scaffold_9.0G156.1
OG0008006	Sbro	KUTeg_003195	EVM0004208.1
OG0008006	Azeb	KUTeg_003195	mikado.HiC_scaffold_9.0G158.1
OG0008007	Azeb	KUTeg_004581	mikado.HiC_scaffold_9.0G172.1
OG0008007	Sbro	KUTeg_004581	EVM0012748.1
OG0008008	Sbro	KUTeg_003493	EVM0016595.1
OG0008008	Azeb	KUTeg_003493	mikado.HiC_scaffold_9.0G173.1
OG0008009	Sbro	KUTeg_003492	EVM0011189.1
OG0008009	Azeb	KUTeg_003492	mikado.HiC_scaffold_9.0G174.1
OG0008010	Sbro	KUTeg_004168	EVM0010961.1
OG0008010	Azeb	KUTeg_004168	mikado.HiC_scaffold_9.0G176.1
OG0008011	Azeb	KUTeg_003539	mikado.HiC_scaffold_9.0G180.1
OG0008011	Sbro	KUTeg_003539	EVM0008461.1
OG0008012	Azeb	KUTeg_003030	mikado.HiC_scaffold_9.0G183.1
OG0008012	Sbro	KUTeg_003030	EVM0023451.1
OG0008013	Azeb	KUTeg_003032	mikado.HiC_scaffold_9.0G184.1
OG0008013	Sbro	KUTeg_003032	EVM0003868.1
OG0008015	Sbro	KUTeg_003033	EVM0002310.1
OG0008015	Azeb	KUTeg_003033	mikado.HiC_scaffold_9.0G187.1
OG0008016	Sbro	KUTeg_004103	EVM0005096.1
OG0008016	Azeb	KUTeg_004103	mikado.HiC_scaffold_9.0G195.1
OG0008017	Sbro	KUTeg_004106	EVM0014817.2
OG0008017	Azeb	KUTeg_004106	mikado.HiC_scaffold_9.0G196.1
OG0008018	Sbro	KUTeg_004107	EVM0020246.1
OG0008018	Azeb	KUTeg_004107	mikado.HiC_scaffold_9.0G197.1
OG0008019	Sbro	KUTeg_004104	EVM0005486.1
OG0008019	Azeb	KUTeg_004104	mikado.HiC_scaffold_9.0G198.1
OG0008020	Azeb	KUTeg_004108	mikado.HiC_scaffold_9.0G201.1
OG0008020	Sbro	KUTeg_004108	EVM0022043.1
OG0008021	Sbro	KUTeg_004109	EVM0010399.1
OG0008021	Azeb	KUTeg_004109	mikado.HiC_scaffold_9.0G202.1
OG0008022	Azeb	KUTeg_004273	mikado.HiC_scaffold_9.0G206.1
OG0008022	Sbro	KUTeg_004273	EVM0002367.1
OG0008023	Sbro	KUTeg_004258	EVM0002814.1
OG0008023	Azeb	KUTeg_004258	mikado.HiC_scaffold_9.0G207.1
OG0008024	Azeb	KUTeg_004270	mikado.HiC_scaffold_9.0G209.1
OG0008024	Sbro	KUTeg_004270	EVM0019321.1
OG0008025	Sbro	KUTeg_004256	EVM0000918.1
OG0008025	Azeb	KUTeg_004256	mikado.HiC_scaffold_9.0G212.1
OG0008026	Azeb	KUTeg_004606	mikado.HiC_scaffold_9.0G222.1
OG0008026	Sbro	KUTeg_004606	EVM0002033.1
OG0008028	Azeb	KUTeg_004418	mikado.HiC_scaffold_9.0G223.1
OG0008028	Sbro	KUTeg_004418	EVM0020915.1
OG0008029	Azeb	KUTeg_004417	mikado.HiC_scaffold_9.0G224.1
OG0008029	Sbro	KUTeg_004417	EVM0012783.1
OG0008030	Sbro	KUTeg_004420	EVM0022056.1
OG0008030	Azeb	KUTeg_004420	mikado.HiC_scaffold_9.0G225.1
OG0008031	Azeb	KUTeg_004413	mikado.HiC_scaffold_9.0G227.1
OG0008031	Sbro	KUTeg_004413	EVM0006342.2
OG0008032	Azeb	KUTeg_003191	mikado.HiC_scaffold_9.0G228.1, mikado.HiC_scaffold_9.0G229.1
OG0008033	Azeb	KUTeg_003184	mikado.HiC_scaffold_9.0G230.1
OG0008033	Sbro	KUTeg_003184	EVM0015933.1
OG0008034	Azeb	KUTeg_004474	mikado.HiC_scaffold_9.0G232.1
OG0008034	Sbro	KUTeg_004474	EVM0002855.1
OG0008035	Azeb	KUTeg_004473	mikado.HiC_scaffold_9.0G234.1
OG0008035	Sbro	KUTeg_004473	EVM0000236.1
OG0008036	Azeb	KUTeg_003694	mikado.HiC_scaffold_9.0G236.1
OG0008036	Sbro	KUTeg_003694	EVM0000665.1
OG0008037	Sbro	KUTeg_003693	EVM0013731.1
OG0008037	Azeb	KUTeg_003693	mikado.HiC_scaffold_9.0G235.1
OG0008038	Azeb	KUTeg_004478	mikado.HiC_scaffold_9.0G237.1
OG0008038	Sbro	KUTeg_004478	EVM0019928.1
OG0008040	Azeb	KUTeg_003514	mikado.HiC_scaffold_9.0G254.1
OG0008040	Sbro	KUTeg_003514	EVM0004246.1
OG0008041	Azeb	KUTeg_003324	mikado.HiC_scaffold_9.0G256.1
OG0008041	Sbro	KUTeg_003324	EVM0010011.1
OG0008042	Azeb	KUTeg_003331	mikado.HiC_scaffold_9.0G257.1
OG0008042	Sbro	KUTeg_003331	EVM0014910.1
OG0008043	Azeb	KUTeg_003332	mikado.HiC_scaffold_9.0G258.1
OG0008043	Sbro	KUTeg_003332	EVM0013312.1
OG0008044	Sbro	KUTeg_003515	EVM0018606.1
OG0008044	Azeb	KUTeg_003515	mikado.HiC_scaffold_9.0G259.1
OG0008045	Azeb	KUTeg_004262	mikado.HiC_scaffold_9.0G260.1
OG0008045	Sbro	KUTeg_004262	EVM0005155.1
OG0008046	Azeb	KUTeg_004261	mikado.HiC_scaffold_9.0G261.1
OG0008046	Sbro	KUTeg_004261	EVM0005331.1
OG0008047	Sbro	KUTeg_004260	EVM0019196.1
OG0008047	Azeb	KUTeg_004260	mikado.HiC_scaffold_9.0G262.1
OG0008048	Sbro	KUTeg_003167	EVM0004233.1
OG0008048	Azeb	KUTeg_003167	mikado.HiC_scaffold_9.0G266.1
OG0008049	Azeb	KUTeg_003217	mikado.HiC_scaffold_9.0G269.1
OG0008049	Sbro	KUTeg_003217	EVM0018322.1
OG0008050	Azeb	KUTeg_003090	mikado.HiC_scaffold_9.0G273.1
OG0008050	Sbro	KUTeg_003090	EVM0013392.1
OG0008051	Azeb	KUTeg_003091	mikado.HiC_scaffold_9.0G274.1
OG0008051	Sbro	KUTeg_003091	EVM0014558.1
OG0008052	Sbro	KUTeg_003088	EVM0005903.1
OG0008052	Azeb	KUTeg_003088	mikado.HiC_scaffold_9.0G275.1
OG0008053	Sbro	KUTeg_003089	EVM0012094.1
OG0008053	Azeb	KUTeg_003089	mikado.HiC_scaffold_9.0G277.1
OG0008054	Sbro	KUTeg_003094	EVM0003372.1
OG0008054	Azeb	KUTeg_003094	mikado.HiC_scaffold_9.0G279.1
OG0008055	Sbro	KUTeg_004023	EVM0015221.1
OG0008055	Azeb	KUTeg_004023	mikado.HiC_scaffold_9.0G278.1
OG0008056	Sbro	KUTeg_003092	EVM0023874.1
OG0008056	Azeb	KUTeg_003092	mikado.HiC_scaffold_9.0G281.1
OG0008057	Sbro	KUTeg_003093	EVM0013270.1
OG0008057	Azeb	KUTeg_003093	mikado.HiC_scaffold_9.0G282.1
OG0008058	Sbro	KUTeg_004024	EVM0008240.1
OG0008058	Azeb	KUTeg_004024	mikado.HiC_scaffold_9.0G283.1
OG0008059	Sbro	KUTeg_003095	EVM0015547.1
OG0008059	Azeb	KUTeg_003095	mikado.HiC_scaffold_9.0G284.1
OG0008060	Azeb	KUTeg_004410	mikado.HiC_scaffold_9.0G285.1
OG0008060	Sbro	KUTeg_004410	EVM0019175.1
OG0008061	Azeb	KUTeg_004444	mikado.HiC_scaffold_9.0G286.1
OG0008061	Sbro	KUTeg_004444	EVM0014471.1
OG0008062	Azeb	KUTeg_003368	mikado.HiC_scaffold_9.0G287.1
OG0008062	Sbro	KUTeg_003368	EVM0004231.1
OG0008063	Azeb	KUTeg_003719, KUTeg_003371	mikado.HiC_scaffold_9.0G288.1
OG0008064	Azeb	KUTeg_003667, KUTeg_003369	mikado.HiC_scaffold_9.0G289.1
OG0008065	Azeb	KUTeg_003657	mikado.HiC_scaffold_9.0G291.1
OG0008065	Sbro	KUTeg_003657	EVM0001461.1
OG0008066	Sbro	KUTeg_004280	EVM0023106.1
OG0008066	Azeb	KUTeg_004280	mikado.HiC_scaffold_9.0G294.1
OG0008067	Sbro	KUTeg_004283	EVM0004282.1
OG0008067	Azeb	KUTeg_004283	mikado.HiC_scaffold_9.0G295.1
OG0008068	Sbro	KUTeg_004282	EVM0019049.1
OG0008068	Azeb	KUTeg_004282	mikado.HiC_scaffold_9.0G297.1
OG0008069	Sbro	KUTeg_004277	EVM0005207.1
OG0008069	Azeb	KUTeg_004277	mikado.HiC_scaffold_9.0G299.1
OG0008070	Sbro	KUTeg_003904	EVM0019668.1
OG0008070	Azeb	KUTeg_003904	mikado.HiC_scaffold_9.0G300.1
OG0008071	Azeb	KUTeg_003934	mikado.HiC_scaffold_9.0G305.1
OG0008071	Sbro	KUTeg_003934	EVM0001092.2
OG0008072	Azeb	KUTeg_003290	mikado.HiC_scaffold_9.0G307.1
OG0008072	Sbro	KUTeg_003290	EVM0001097.1
OG0008073	Sbro	KUTeg_003314	EVM0004767.1
OG0008073	Azeb	KUTeg_003314	mikado.HiC_scaffold_9.0G308.1
OG0008074	Sbro	KUTeg_003964	EVM0003351.1
OG0008074	Azeb	KUTeg_003964	mikado.HiC_scaffold_9.0G320.1
OG0008075	Sbro	KUTeg_004602	EVM0018325.1
OG0008075	Azeb	KUTeg_004602	mikado.HiC_scaffold_9.0G322.1
OG0008076	Azeb	KUTeg_002943	mikado.HiC_scaffold_9.0G336.1
OG0008076	Sbro	KUTeg_002943	EVM0007693.1
OG0008077	Azeb	KUTeg_002940	mikado.HiC_scaffold_9.0G337.1
OG0008077	Sbro	KUTeg_002940	EVM0017335.1
OG0008078	Azeb	KUTeg_002946	mikado.HiC_scaffold_9.0G339.1
OG0008078	Sbro	KUTeg_002946	EVM0022187.1
OG0008079	Sbro	KUTeg_002947	EVM0017688.1
OG0008079	Azeb	KUTeg_002947	mikado.HiC_scaffold_9.0G340.1
OG0008080	Sbro	KUTeg_004494	EVM0014594.1
OG0008080	Azeb	KUTeg_004494	mikado.HiC_scaffold_9.0G342.1
OG0008081	Sbro	KUTeg_004495	EVM0003267.1
OG0008081	Azeb	KUTeg_004495	mikado.HiC_scaffold_9.0G344.1
OG0008082	Azeb	KUTeg_003641	mikado.HiC_scaffold_9.0G347.1
OG0008082	Sbro	KUTeg_003641	EVM0010918.1
OG0008083	Sbro	KUTeg_003640	EVM0000311.1
OG0008083	Azeb	KUTeg_003640	mikado.HiC_scaffold_9.0G348.1
OG0008084	Sbro	KUTeg_003098	EVM0015439.1
OG0008084	Azeb	KUTeg_003098	mikado.HiC_scaffold_9.0G356.1
OG0008085	Azeb	KUTeg_004295	mikado.HiC_scaffold_9.0G358.1
OG0008085	Sbro	KUTeg_004295	EVM0007286.1
OG0008086	Azeb	KUTeg_004298	mikado.HiC_scaffold_9.0G360.1
OG0008086	Sbro	KUTeg_004298	EVM0013725.1
OG0008087	Azeb	KUTeg_004296	mikado.HiC_scaffold_9.0G361.1
OG0008087	Sbro	KUTeg_004296	EVM0017036.1
OG0008088	Azeb	KUTeg_004297	mikado.HiC_scaffold_9.0G362.1
OG0008088	Sbro	KUTeg_004297	EVM0016948.1
OG0008089	Sbro	KUTeg_004167	EVM0006252.1
OG0008089	Azeb	KUTeg_004167	mikado.HiC_scaffold_9.0G365.1
OG0008090	Azeb	KUTeg_003604	mikado.HiC_scaffold_9.0G368.1
OG0008090	Sbro	KUTeg_003604	EVM0019193.1
OG0008091	Azeb	KUTeg_003605	mikado.HiC_scaffold_9.0G369.1
OG0008091	Sbro	KUTeg_003605	EVM0022659.1
OG0008092	Azeb	KUTeg_004020	mikado.HiC_scaffold_9.0G371.1
OG0008092	Sbro	KUTeg_004020	EVM0014769.1
OG0008093	Azeb	KUTeg_004019	mikado.HiC_scaffold_9.0G370.1
OG0008093	Sbro	KUTeg_004019	EVM0007827.1
OG0008094	Sbro	KUTeg_003630	EVM0017911.1
OG0008094	Azeb	KUTeg_003630	mikado.HiC_scaffold_9.0G375.1
OG0008095	Azeb	KUTeg_004165	mikado.HiC_scaffold_9.0G384.1
OG0008095	Sbro	KUTeg_004165	EVM0023498.1
OG0008097	Sbro	KUTeg_003714	EVM0023377.1
OG0008097	Azeb	KUTeg_003714	mikado.HiC_scaffold_9.0G391.1
OG0008098	Azeb	KUTeg_003713	mikado.HiC_scaffold_9.0G392.1
OG0008098	Sbro	KUTeg_003713	EVM0016588.1
OG0008099	Azeb	KUTeg_003988	mikado.HiC_scaffold_9.0G393.1
OG0008099	Sbro	KUTeg_003988	EVM0014372.1
OG0008100	Sbro	KUTeg_003987	EVM0007745.1
OG0008100	Azeb	KUTeg_003987	mikado.HiC_scaffold_9.0G395.1
OG0008101	Azeb	KUTeg_004548	mikado.HiC_scaffold_9.0G398.1
OG0008101	Sbro	KUTeg_004548	EVM0005026.1
OG0008102	Sbro	KUTeg_003289	EVM0013459.1
OG0008102	Azeb	KUTeg_003289	mikado.HiC_scaffold_9.0G399.1
OG0008103	Sbro	KUTeg_004276	EVM0015031.1
OG0008103	Azeb	KUTeg_004276	mikado.HiC_scaffold_9.0G400.1
OG0008104	Azeb	KUTeg_004279	mikado.HiC_scaffold_9.0G401.1
OG0008104	Sbro	KUTeg_004279	EVM0013334.1
OG0008105	Sbro	KUTeg_003436	EVM0010247.1
OG0008105	Azeb	KUTeg_003436	mikado.HiC_scaffold_9.0G402.1
OG0008106	Azeb	KUTeg_003437	mikado.HiC_scaffold_9.0G403.1
OG0008106	Sbro	KUTeg_003437	EVM0014979.1
OG0008108	Sbro	KUTeg_004074	EVM0006585.1
OG0008108	Azeb	KUTeg_004074	mikado.HiC_scaffold_9.0G411.1
OG0008109	Sbro	KUTeg_004075	EVM0013027.1
OG0008109	Azeb	KUTeg_004075	mikado.HiC_scaffold_9.0G412.1
OG0008110	Azeb	KUTeg_004076	mikado.HiC_scaffold_9.0G413.1
OG0008110	Sbro	KUTeg_004076	EVM0007911.1
OG0008111	Azeb	KUTeg_004077	mikado.HiC_scaffold_9.0G414.1
OG0008111	Sbro	KUTeg_004077	EVM0004132.1
OG0008112	Azeb	KUTeg_003880	mikado.HiC_scaffold_9.0G415.1
OG0008112	Sbro	KUTeg_003880	EVM0001406.1
OG0008113	Sbro	KUTeg_003886	EVM0012815.1
OG0008113	Azeb	KUTeg_003886	mikado.HiC_scaffold_9.0G416.1
