Orthogroup	Species	Sbro	Orthologs
OG0007124	Tgra	EVM0014472.1	KUTeg_014980
OG0007125	Azeb	EVM0000542.1	mikado.HiC_scaffold_4.0G766.1
OG0007125	Tgra	EVM0000542.1	KUTeg_014982
OG0007126	Tgra	EVM0005204.1	KUTeg_015330
OG0007126	Azeb	EVM0005204.1	mikado.HiC_scaffold_4.0G782.1
OG0007128	Azeb	EVM0023210.1	mikado.HiC_scaffold_4.0G801.1
OG0007128	Tgra	EVM0023210.1	KUTeg_015227
OG0007129	Tgra	EVM0020750.1	KUTeg_015228
OG0007129	Azeb	EVM0020750.1	mikado.HiC_scaffold_4.0G802.1
OG0007130	Azeb	EVM0009191.1	mikado.HiC_scaffold_4.0G803.1
OG0007130	Tgra	EVM0009191.1	KUTeg_015223
OG0007131	Azeb	EVM0001787.1	mikado.HiC_scaffold_4.0G807.1, mikado.HiC_scaffold_4.0G806.1
OG0007132	Azeb	EVM0002907.1	mikado.HiC_scaffold_4.0G812.1
OG0007132	Tgra	EVM0002907.1	KUTeg_015225
OG0007133	Tgra	EVM0010478.1	KUTeg_015469
OG0007133	Azeb	EVM0010478.1	mikado.HiC_scaffold_4.0G813.1
OG0007134	Tgra	EVM0023068.1	KUTeg_015468
OG0007134	Azeb	EVM0023068.1	mikado.HiC_scaffold_4.0G815.1
OG0007135	Tgra	EVM0011654.2	KUTeg_015377
OG0007135	Azeb	EVM0011654.2	mikado.HiC_scaffold_4.0G818.1
OG0007136	Tgra	EVM0015603.1	KUTeg_015476
OG0007136	Azeb	EVM0015603.1	mikado.HiC_scaffold_4.0G820.1
OG0007137	Tgra	EVM0020105.1	KUTeg_015311
OG0007137	Azeb	EVM0020105.1	mikado.HiC_scaffold_4.0G821.1
OG0007139	Azeb	EVM0010214.1	mikado.HiC_scaffold_4.0G826.1
OG0007139	Tgra	EVM0010214.1	KUTeg_015202
OG0007140	Azeb	EVM0001358.1	mikado.HiC_scaffold_4.0G832.1
OG0007140	Tgra	EVM0001358.1	KUTeg_015626
OG0007141	Azeb	EVM0009417.1	mikado.HiC_scaffold_4.0G838.1
OG0007141	Tgra	EVM0009417.1	KUTeg_015345
OG0007142	Azeb	EVM0016711.1	mikado.HiC_scaffold_4.0G843.1
OG0007142	Tgra	EVM0016711.1	KUTeg_015318
OG0007143	Azeb	EVM0000754.1	mikado.HiC_scaffold_4.0G844.1
OG0007143	Tgra	EVM0000754.1	KUTeg_015320
OG0007144	Azeb	EVM0023531.1	mikado.HiC_scaffold_4.0G847.1
OG0007144	Tgra	EVM0023531.1	KUTeg_015319
OG0007145	Tgra	EVM0019798.1	KUTeg_015325
OG0007145	Azeb	EVM0019798.1	mikado.HiC_scaffold_4.0G857.1
OG0007146	Tgra	EVM0003399.1	KUTeg_015112
OG0007146	Azeb	EVM0003399.1	mikado.HiC_scaffold_4.0G858.1
OG0007147	Azeb	EVM0023030.1	mikado.HiC_scaffold_4.0G860.1
OG0007147	Tgra	EVM0023030.1	KUTeg_009017
OG0007149	Azeb	EVM0001550.1	mikado.HiC_scaffold_4.0G871.1
OG0007149	Tgra	EVM0001550.1	KUTeg_014989
OG0007150	Azeb	EVM0001833.1	mikado.HiC_scaffold_4.0G874.1
OG0007150	Tgra	EVM0001833.1	KUTeg_015628
OG0007151	Tgra	EVM0007752.1	KUTeg_015257
OG0007151	Azeb	EVM0007752.1	mikado.HiC_scaffold_4.0G876.1
OG0007152	Azeb	EVM0016212.1	mikado.HiC_scaffold_4.0G877.1
OG0007152	Tgra	EVM0016212.1	KUTeg_015164
OG0007153	Azeb	EVM0010759.1, EVM0023810.1	mikado.HiC_scaffold_4.0G879.1
OG0007155	Azeb	EVM0008900.1	mikado.HiC_scaffold_4.0G897.1
OG0007155	Tgra	EVM0008900.1	KUTeg_017375
OG0007156	Azeb	EVM0019705.1	mikado.HiC_scaffold_4.0G903.2, mikado.HiC_scaffold_4.0G903.1
OG0007158	Tgra	EVM0002307.1	KUTeg_015388
OG0007158	Azeb	EVM0002307.1	mikado.HiC_scaffold_4.0G917.1
OG0007160	Azeb	EVM0001718.1, EVM0013831.1	mikado.HiC_scaffold_4.0G924.1
OG0007161	Tgra	EVM0009744.1	KUTeg_015607
OG0007161	Azeb	EVM0009744.1	mikado.HiC_scaffold_4.0G928.1
OG0007162	Tgra	EVM0001222.1	KUTeg_015612
OG0007162	Azeb	EVM0001222.1	mikado.HiC_scaffold_4.0G930.1
OG0007164	Azeb	EVM0018898.1	mikado.HiC_scaffold_4.0G960.1
OG0007164	Tgra	EVM0018898.1	KUTeg_015549
OG0007165	Azeb	EVM0008139.1	mikado.HiC_scaffold_4.0G961.1
OG0007165	Tgra	EVM0008139.1	KUTeg_015550
OG0007166	Azeb	EVM0011927.1	mikado.HiC_scaffold_4.0G962.1
OG0007166	Tgra	EVM0011927.1	KUTeg_015551
OG0007167	Tgra	EVM0023216.1	KUTeg_015105
OG0007167	Azeb	EVM0023216.1	mikado.HiC_scaffold_4.0G977.1
OG0007168	Tgra	EVM0013414.1	KUTeg_015038
OG0007168	Azeb	EVM0013414.1	mikado.HiC_scaffold_4.0G990.1
OG0007169	Tgra	EVM0018630.1	KUTeg_015037
OG0007169	Azeb	EVM0018630.1	mikado.HiC_scaffold_4.0G992.1
OG0007170	Azeb	EVM0018339.1, EVM0022982.1	mikado.HiC_scaffold_4.0G995.1
OG0007171	Azeb	EVM0009264.1	mikado.HiC_scaffold_4.0G996.1
OG0007171	Tgra	EVM0009264.1	KUTeg_015638
OG0007173	Azeb	EVM0007510.1	mikado.HiC_scaffold_4.0G1004.1
OG0007173	Tgra	EVM0007510.1	KUTeg_015624
OG0007174	Azeb	EVM0002172.1	mikado.HiC_scaffold_4.0G1009.2, mikado.HiC_scaffold_4.0G1010.1
OG0007175	Tgra	EVM0018786.1	KUTeg_014949
OG0007175	Azeb	EVM0018786.1	mikado.HiC_scaffold_4.0G1011.1
OG0007176	Tgra	EVM0009764.1	KUTeg_014957
OG0007176	Azeb	EVM0009764.1	mikado.HiC_scaffold_4.0G1012.1
OG0007177	Tgra	EVM0005647.1	KUTeg_017427
OG0007177	Azeb	EVM0005647.1	mikado.HiC_scaffold_5.0G7.1
OG0007178	Azeb	EVM0021790.1, EVM0002521.1	mikado.HiC_scaffold_5.0G10.1
OG0007179	Tgra	EVM0018661.1	KUTeg_017952
OG0007179	Azeb	EVM0018661.1	mikado.HiC_scaffold_5.0G12.1
OG0007180	Azeb	EVM0010058.1	mikado.HiC_scaffold_5.0G16.1
OG0007180	Tgra	EVM0010058.1	KUTeg_018580
OG0007181	Azeb	EVM0017194.1	mikado.HiC_scaffold_5.0G17.1
OG0007181	Tgra	EVM0017194.1	KUTeg_018585
OG0007182	Tgra	EVM0005037.1	KUTeg_017665
OG0007182	Azeb	EVM0005037.1	mikado.HiC_scaffold_5.0G30.1
OG0007183	Azeb	EVM0010400.1	mikado.HiC_scaffold_5.0G33.1
OG0007183	Tgra	EVM0010400.1	KUTeg_018344
OG0007184	Azeb	EVM0001421.1	mikado.HiC_scaffold_5.0G38.1
OG0007184	Tgra	EVM0001421.1	KUTeg_017658
OG0007185	Tgra	EVM0001724.1	KUTeg_017659
OG0007185	Azeb	EVM0001724.1	mikado.HiC_scaffold_5.0G39.1
OG0007186	Tgra	EVM0017993.1	KUTeg_017660
OG0007186	Azeb	EVM0017993.1	mikado.HiC_scaffold_5.0G41.1
OG0007188	Azeb	EVM0009871.1	mikado.HiC_scaffold_5.0G43.1
OG0007188	Tgra	EVM0009871.1	KUTeg_017661
OG0007189	Azeb	EVM0002538.1	mikado.HiC_scaffold_5.0G47.1
OG0007189	Tgra	EVM0002538.1	KUTeg_018382
OG0007190	Tgra	EVM0004098.1	KUTeg_018381
OG0007190	Azeb	EVM0004098.1	mikado.HiC_scaffold_5.0G48.1
OG0007191	Tgra	EVM0016544.1	KUTeg_022585
OG0007191	Azeb	EVM0016544.1	mikado.HiC_scaffold_5.0G50.1
OG0007192	Azeb	EVM0006956.1	mikado.HiC_scaffold_5.0G51.1
OG0007192	Tgra	EVM0006956.1	KUTeg_022582
OG0007193	Tgra	EVM0023543.1	KUTeg_017696
OG0007193	Azeb	EVM0023543.1	mikado.HiC_scaffold_5.0G57.1
OG0007194	Azeb	EVM0020263.1	mikado.HiC_scaffold_5.0G61.1
OG0007194	Tgra	EVM0020263.1	KUTeg_022597
OG0007195	Tgra	EVM0005992.1	KUTeg_022579
OG0007195	Azeb	EVM0005992.1	mikado.HiC_scaffold_5.0G63.1
OG0007196	Tgra	EVM0016583.1	KUTeg_022581
OG0007196	Azeb	EVM0016583.1	mikado.HiC_scaffold_5.0G66.1
OG0007197	Tgra	EVM0003720.1	KUTeg_017699
OG0007197	Azeb	EVM0003720.1	mikado.HiC_scaffold_5.0G69.1
OG0007198	Azeb	EVM0000147.1	mikado.HiC_scaffold_5.0G72.1
OG0007198	Tgra	EVM0000147.1	KUTeg_017522
OG0007199	Azeb	EVM0007572.1	mikado.HiC_scaffold_5.0G75.1
OG0007199	Tgra	EVM0007572.1	KUTeg_017521
OG0007200	Azeb	EVM0010872.1	mikado.HiC_scaffold_5.0G82.1
OG0007200	Tgra	EVM0010872.1	KUTeg_017673
OG0007201	Azeb	EVM0015331.1	mikado.HiC_scaffold_5.0G83.1
OG0007201	Tgra	EVM0015331.1	KUTeg_017678
OG0007202	Azeb	EVM0016509.1	mikado.HiC_scaffold_5.0G84.1
OG0007202	Tgra	EVM0016509.1	KUTeg_017680
OG0007203	Tgra	EVM0008204.1	KUTeg_018422
OG0007203	Azeb	EVM0008204.1	mikado.HiC_scaffold_5.0G85.1
OG0007204	Azeb	EVM0009925.1	mikado.HiC_scaffold_5.0G94.1
OG0007204	Tgra	EVM0009925.1	KUTeg_018316
OG0007205	Azeb	EVM0009728.1	mikado.HiC_scaffold_5.0G95.1
OG0007205	Tgra	EVM0009728.1	KUTeg_018315
OG0007206	Azeb	EVM0009087.1	mikado.HiC_scaffold_5.0G96.1
OG0007206	Tgra	EVM0009087.1	KUTeg_017426
OG0007207	Azeb	EVM0001341.1	mikado.HiC_scaffold_5.0G97.1
OG0007207	Tgra	EVM0001341.1	KUTeg_017424
OG0007208	Azeb	EVM0004419.1, EVM0008255.1	mikado.HiC_scaffold_5.0G100.1
OG0007209	Tgra	EVM0014768.1	KUTeg_018091
OG0007209	Azeb	EVM0014768.1	mikado.HiC_scaffold_5.0G103.1
OG0007210	Azeb	EVM0017207.1	mikado.HiC_scaffold_5.0G105.1
OG0007210	Tgra	EVM0017207.1	KUTeg_018094
OG0007211	Azeb	EVM0005623.1	mikado.HiC_scaffold_5.0G109.1
OG0007211	Tgra	EVM0005623.1	KUTeg_022830
OG0007212	Azeb	EVM0000891.1	mikado.HiC_scaffold_5.0G110.1
OG0007212	Tgra	EVM0000891.1	KUTeg_017824
OG0007213	Azeb	EVM0002105.1	mikado.HiC_scaffold_5.0G111.1
OG0007213	Tgra	EVM0002105.1	KUTeg_017822
OG0007214	Azeb	EVM0020687.1	mikado.HiC_scaffold_5.0G113.1, mikado.HiC_scaffold_5.0G116.1
OG0007215	Azeb	EVM0010657.1	mikado.HiC_scaffold_5.0G119.1
OG0007215	Tgra	EVM0010657.1	KUTeg_017498
OG0007216	Tgra	EVM0017647.1	KUTeg_017825
OG0007216	Azeb	EVM0017647.1	mikado.HiC_scaffold_5.0G120.1
OG0007217	Azeb	EVM0019837.1	mikado.HiC_scaffold_5.0G121.1
OG0007217	Tgra	EVM0019837.1	KUTeg_017818
OG0007218	Tgra	EVM0019258.1	KUTeg_017819
OG0007218	Azeb	EVM0019258.1	mikado.HiC_scaffold_5.0G122.1
OG0007219	Azeb	EVM0010982.1	mikado.HiC_scaffold_5.0G123.1
OG0007219	Tgra	EVM0010982.1	KUTeg_017821
OG0007220	Tgra	EVM0010384.1	KUTeg_017739
OG0007220	Azeb	EVM0010384.1	mikado.HiC_scaffold_5.0G125.1
OG0007221	Azeb	EVM0006749.1	mikado.HiC_scaffold_5.0G126.1
OG0007221	Tgra	EVM0006749.1	KUTeg_018439
OG0007222	Azeb	EVM0002741.1, EVM0020097.1	mikado.HiC_scaffold_5.0G127.1
OG0007223	Tgra	EVM0021385.1	KUTeg_018229
OG0007223	Azeb	EVM0021385.1	mikado.HiC_scaffold_5.0G130.1
OG0007224	Tgra	EVM0005511.1	KUTeg_005587
OG0007224	Azeb	EVM0005511.1	mikado.HiC_scaffold_5.0G134.1
OG0007225	Tgra	EVM0006977.1	KUTeg_017516
OG0007225	Azeb	EVM0006977.1	mikado.HiC_scaffold_5.0G136.1
OG0007226	Tgra	EVM0004254.1	KUTeg_017515
OG0007226	Azeb	EVM0004254.1	mikado.HiC_scaffold_5.0G137.1
OG0007227	Azeb	EVM0011132.1	mikado.HiC_scaffold_5.0G139.1
OG0007227	Tgra	EVM0011132.1	KUTeg_017955
OG0007228	Azeb	EVM0022781.1	mikado.HiC_scaffold_5.0G141.1
OG0007228	Tgra	EVM0022781.1	KUTeg_017953
OG0007229	Tgra	EVM0000173.1	KUTeg_018848
OG0007229	Azeb	EVM0000173.1	mikado.HiC_scaffold_5.0G142.1
OG0007230	Tgra	EVM0003779.1	KUTeg_017954
OG0007230	Azeb	EVM0003779.1	mikado.HiC_scaffold_5.0G144.1
OG0007231	Tgra	EVM0015486.1	KUTeg_017520
OG0007231	Azeb	EVM0015486.1	mikado.HiC_scaffold_5.0G145.1
OG0007232	Tgra	EVM0006312.1	KUTeg_017738
OG0007232	Azeb	EVM0006312.1	mikado.HiC_scaffold_5.0G163.1
OG0007233	Azeb	EVM0015784.1, EVM0000845.1	mikado.HiC_scaffold_5.0G165.1
OG0007234	Azeb	EVM0001496.1	mikado.HiC_scaffold_5.0G173.1
OG0007234	Tgra	EVM0001496.1	KUTeg_017445
OG0007235	Azeb	EVM0016331.1	mikado.HiC_scaffold_5.0G174.1, mikado.HiC_scaffold_5.0G175.1
OG0007236	Azeb	EVM0019437.1	mikado.HiC_scaffold_5.0G180.1
OG0007236	Tgra	EVM0019437.1	KUTeg_017448
OG0007237	Tgra	EVM0013960.1	KUTeg_017447
OG0007237	Azeb	EVM0013960.1	mikado.HiC_scaffold_5.0G183.1
OG0007238	Azeb	EVM0006939.1	mikado.HiC_scaffold_5.0G187.1
OG0007238	Tgra	EVM0006939.1	KUTeg_017451
OG0007239	Azeb	EVM0016233.1	mikado.HiC_scaffold_5.0G193.1, mikado.HiC_scaffold_5.0G193.2
OG0007241	Tgra	EVM0002181.1	KUTeg_017728
OG0007241	Azeb	EVM0002181.1	mikado.HiC_scaffold_5.0G196.1
OG0007243	Azeb	EVM0012086.1	mikado.HiC_scaffold_5.0G211.1
OG0007243	Tgra	EVM0012086.1	KUTeg_018072
OG0007244	Azeb	EVM0009813.1	mikado.HiC_scaffold_5.0G213.1
OG0007244	Tgra	EVM0009813.1	KUTeg_017723
OG0007245	Tgra	EVM0021064.1	KUTeg_018074
OG0007245	Azeb	EVM0021064.1	mikado.HiC_scaffold_5.0G216.1
OG0007246	Tgra	EVM0023328.1	KUTeg_018255
OG0007246	Azeb	EVM0023328.1	mikado.HiC_scaffold_5.0G218.1
OG0007247	Azeb	EVM0017794.1	mikado.HiC_scaffold_5.0G219.1, mikado.HiC_scaffold_19.0G1312.1
OG0007248	Tgra	EVM0022255.1	KUTeg_018425
OG0007248	Azeb	EVM0022255.1	mikado.HiC_scaffold_5.0G227.1
OG0007249	Tgra	EVM0005420.1	KUTeg_017561
OG0007249	Azeb	EVM0005420.1	mikado.HiC_scaffold_5.0G228.1
OG0007250	Tgra	EVM0023048.1	KUTeg_018369
OG0007250	Azeb	EVM0023048.1	mikado.HiC_scaffold_5.0G239.1
OG0007251	Tgra	EVM0002497.1	KUTeg_018149
OG0007251	Azeb	EVM0002497.1	mikado.HiC_scaffold_5.0G245.1
OG0007252	Tgra	EVM0018612.1	KUTeg_018589
OG0007252	Azeb	EVM0018612.1	mikado.HiC_scaffold_5.0G246.1
OG0007253	Tgra	EVM0022767.1	KUTeg_018591
OG0007253	Azeb	EVM0022767.1	mikado.HiC_scaffold_5.0G247.1
OG0007254	Azeb	EVM0011877.1	mikado.HiC_scaffold_5.0G248.1
OG0007254	Tgra	EVM0011877.1	KUTeg_018593
OG0007255	Tgra	EVM0012636.1	KUTeg_017573
OG0007255	Azeb	EVM0012636.1	mikado.HiC_scaffold_5.0G250.1
OG0007256	Tgra	EVM0012461.1	KUTeg_018272
OG0007256	Azeb	EVM0012461.1	mikado.HiC_scaffold_5.0G251.1
OG0007257	Tgra	EVM0020612.1	KUTeg_018274
OG0007257	Azeb	EVM0020612.1	mikado.HiC_scaffold_5.0G252.1
OG0007258	Azeb	EVM0023637.1	mikado.HiC_scaffold_5.0G258.1
OG0007258	Tgra	EVM0023637.1	KUTeg_018544
OG0007259	Tgra	EVM0001367.1	KUTeg_017891
OG0007259	Azeb	EVM0001367.1	mikado.HiC_scaffold_5.0G261.1
OG0007260	Azeb	EVM0003424.1	mikado.HiC_scaffold_5.0G268.1
OG0007260	Tgra	EVM0003424.1	KUTeg_018321
OG0007261	Tgra	EVM0008928.1	KUTeg_018323
OG0007261	Azeb	EVM0008928.1	mikado.HiC_scaffold_5.0G273.1
OG0007262	Tgra	EVM0019345.1	KUTeg_018493
OG0007262	Azeb	EVM0019345.1	mikado.HiC_scaffold_5.0G274.1
OG0007263	Tgra	EVM0000590.1	KUTeg_018060
OG0007263	Azeb	EVM0000590.1	mikado.HiC_scaffold_5.0G278.1
OG0007265	Tgra	EVM0001564.1	KUTeg_018059
OG0007265	Azeb	EVM0001564.1	mikado.HiC_scaffold_5.0G281.1
OG0007267	Azeb	EVM0003690.1	mikado.HiC_scaffold_5.0G288.1
OG0007267	Tgra	EVM0003690.1	KUTeg_018056
OG0007268	Azeb	EVM0015672.1	mikado.HiC_scaffold_5.0G298.1
OG0007268	Tgra	EVM0015672.1	KUTeg_018210
OG0007269	Azeb	EVM0007395.1	mikado.HiC_scaffold_5.0G303.1
OG0007269	Tgra	EVM0007395.1	KUTeg_017472
OG0007270	Azeb	EVM0021776.1, EVM0000899.1	mikado.HiC_scaffold_5.0G304.1
OG0007271	Azeb	EVM0008793.1	mikado.HiC_scaffold_5.0G307.1
OG0007271	Tgra	EVM0008793.1	KUTeg_018478
OG0007272	Azeb	EVM0006243.1	mikado.HiC_scaffold_5.0G310.1
OG0007272	Tgra	EVM0006243.1	KUTeg_018480
OG0007273	Azeb	EVM0019682.1	mikado.HiC_scaffold_5.0G313.1
OG0007273	Tgra	EVM0019682.1	KUTeg_017976
OG0007274	Azeb	EVM0008182.1	mikado.HiC_scaffold_5.0G314.1
OG0007274	Tgra	EVM0008182.1	KUTeg_017858
OG0007275	Tgra	EVM0022479.1	KUTeg_018343
OG0007275	Azeb	EVM0022479.1	mikado.HiC_scaffold_5.0G323.1
OG0007276	Azeb	EVM0007483.1	mikado.HiC_scaffold_5.0G330.1
OG0007276	Tgra	EVM0007483.1	KUTeg_017774
OG0007277	Azeb	EVM0020054.1	mikado.HiC_scaffold_5.0G333.1
OG0007277	Tgra	EVM0020054.1	KUTeg_018486
OG0007278	Azeb	EVM0012233.1	mikado.HiC_scaffold_9.0G1353.1, mikado.HiC_scaffold_5.0G336.1
OG0007280	Azeb	EVM0008547.1	mikado.HiC_scaffold_5.0G348.1
OG0007280	Tgra	EVM0008547.1	KUTeg_017903
OG0007281	Azeb	EVM0010863.1	mikado.HiC_scaffold_5.0G364.1, mikado.HiC_scaffold_5.0G367.1
OG0007282	Azeb	EVM0017926.1	mikado.HiC_scaffold_5.0G366.1
OG0007282	Tgra	EVM0017926.1	KUTeg_018067
OG0007283	Azeb	EVM0018137.1	mikado.HiC_scaffold_5.0G368.1
OG0007283	Tgra	EVM0018137.1	KUTeg_018066
OG0007284	Azeb	EVM0010559.1, EVM0011327.1	mikado.HiC_scaffold_5.0G372.1
OG0007285	Azeb	EVM0019384.1	mikado.HiC_scaffold_5.0G374.1, mikado.HiC_scaffold_5.0G373.1
OG0007287	Azeb	EVM0023159.1	mikado.HiC_scaffold_5.0G385.1, mikado.HiC_scaffold_5.0G390.1
OG0007288	Tgra	EVM0022250.1	KUTeg_017853
OG0007288	Azeb	EVM0022250.1	mikado.HiC_scaffold_5.0G396.1
OG0007289	Tgra	EVM0020605.1	KUTeg_017851
OG0007289	Azeb	EVM0020605.1	mikado.HiC_scaffold_5.0G401.1
OG0007290	Tgra	EVM0023698.1	KUTeg_022346
OG0007290	Azeb	EVM0023698.1	mikado.HiC_scaffold_5.0G403.1
OG0007291	Azeb	EVM0009526.1	mikado.HiC_scaffold_5.0G408.1
OG0007291	Tgra	EVM0009526.1	KUTeg_018532
OG0007292	Tgra	EVM0022709.1	KUTeg_017702
OG0007292	Azeb	EVM0022709.1	mikado.HiC_scaffold_5.0G409.1
OG0007294	Azeb	EVM0002586.1	mikado.HiC_scaffold_5.0G423.1, mikado.HiC_scaffold_18.0G459.1
OG0007295	Tgra	EVM0016575.1	KUTeg_018012
OG0007295	Azeb	EVM0016575.1	mikado.HiC_scaffold_5.0G426.1
OG0007296	Tgra	EVM0010433.1	KUTeg_018436
OG0007296	Azeb	EVM0010433.1	mikado.HiC_scaffold_5.0G433.1
OG0007297	Tgra	EVM0003236.1	KUTeg_017641
OG0007297	Azeb	EVM0003236.1	mikado.HiC_scaffold_5.0G434.1
OG0007298	Tgra	EVM0019960.1	KUTeg_018435
OG0007298	Azeb	EVM0019960.1	mikado.HiC_scaffold_5.0G436.1
OG0007299	Azeb	EVM0002755.1	mikado.HiC_scaffold_5.0G437.1
OG0007299	Tgra	EVM0002755.1	KUTeg_018434
OG0007300	Azeb	EVM0008509.1	mikado.HiC_scaffold_5.0G439.1
OG0007300	Tgra	EVM0008509.1	KUTeg_018529
OG0007301	Azeb	EVM0015700.1	mikado.HiC_scaffold_5.0G440.1
OG0007301	Tgra	EVM0015700.1	KUTeg_018533
OG0007302	Tgra	EVM0022427.1	KUTeg_017765
OG0007302	Azeb	EVM0022427.1	mikado.HiC_scaffold_5.0G443.1
OG0007303	Azeb	EVM0007460.1	mikado.HiC_scaffold_5.0G451.1
OG0007303	Tgra	EVM0007460.1	KUTeg_017552
OG0007304	Tgra	EVM0000581.1	KUTeg_018002
OG0007304	Azeb	EVM0000581.1	mikado.HiC_scaffold_5.0G455.1
OG0007305	Tgra	EVM0002826.1	KUTeg_018566
OG0007305	Azeb	EVM0002826.1	mikado.HiC_scaffold_5.0G465.1
OG0007306	Azeb	EVM0000664.1	mikado.HiC_scaffold_5.0G477.1
OG0007306	Tgra	EVM0000664.1	KUTeg_017983
OG0007307	Azeb	EVM0006834.1	mikado.HiC_scaffold_5.0G479.1
OG0007307	Tgra	EVM0006834.1	KUTeg_017701
OG0007308	Azeb	EVM0002147.1	mikado.HiC_scaffold_5.0G486.1, mikado.HiC_scaffold_5.0G493.1
OG0007309	Azeb	EVM0004561.1	mikado.HiC_scaffold_5.0G492.1, mikado.HiC_scaffold_5.0G487.1
OG0007310	Azeb	EVM0004441.1	mikado.HiC_scaffold_5.0G491.1, mikado.HiC_scaffold_5.0G488.1
OG0007311	Azeb	EVM0022992.1	mikado.HiC_scaffold_5.0G490.1
OG0007311	Tgra	EVM0022992.1	KUTeg_018237
OG0007312	Tgra	EVM0008712.1	KUTeg_018235
OG0007312	Azeb	EVM0008712.1	mikado.HiC_scaffold_5.0G495.1
OG0007313	Azeb	EVM0015435.1	mikado.HiC_scaffold_5.0G496.1
OG0007313	Tgra	EVM0015435.1	KUTeg_018241
OG0007315	Tgra	EVM0012706.1	KUTeg_018063
OG0007315	Azeb	EVM0012706.1	mikado.HiC_scaffold_5.0G503.1
OG0007316	Tgra	EVM0002335.1	KUTeg_017554
OG0007316	Azeb	EVM0002335.1	mikado.HiC_scaffold_5.0G505.1
OG0007317	Azeb	EVM0017015.1	mikado.HiC_scaffold_14.0G916.1, mikado.HiC_scaffold_5.0G507.1
OG0007318	Azeb	EVM0005810.1	mikado.HiC_scaffold_5.0G520.1
OG0007318	Tgra	EVM0005810.1	KUTeg_018517
OG0007319	Tgra	EVM0014296.1	KUTeg_018519
OG0007319	Azeb	EVM0014296.1	mikado.HiC_scaffold_5.0G526.1
OG0007320	Tgra	EVM0021964.1	KUTeg_024812
OG0007320	Azeb	EVM0021964.1	mikado.HiC_scaffold_5.0G530.1
OG0007321	Azeb	EVM0001639.1	mikado.HiC_scaffold_5.0G531.1
OG0007321	Tgra	EVM0001639.1	KUTeg_017633
OG0007322	Tgra	EVM0006364.1	KUTeg_017930
OG0007322	Azeb	EVM0006364.1	mikado.HiC_scaffold_5.0G534.1
OG0007323	Tgra	EVM0001745.1	KUTeg_001081
OG0007323	Azeb	EVM0001745.1	mikado.HiC_scaffold_5.0G537.1
OG0007324	Azeb	EVM0010157.1	mikado.HiC_scaffold_5.0G548.1
OG0007324	Tgra	EVM0010157.1	KUTeg_017733
OG0007325	Tgra	EVM0007488.1	KUTeg_017732
OG0007325	Azeb	EVM0007488.1	mikado.HiC_scaffold_5.0G549.1
OG0007326	Azeb	EVM0014051.1	mikado.HiC_scaffold_5.0G551.1
OG0007326	Tgra	EVM0014051.1	KUTeg_017509
OG0007327	Azeb	EVM0016765.1	mikado.HiC_scaffold_5.0G552.1
OG0007327	Tgra	EVM0016765.1	KUTeg_017711
OG0007328	Tgra	EVM0006806.1	KUTeg_017710
OG0007328	Azeb	EVM0006806.1	mikado.HiC_scaffold_5.0G553.1
OG0007329	Tgra	EVM0017280.1	KUTeg_017709
OG0007329	Azeb	EVM0017280.1	mikado.HiC_scaffold_5.0G554.1
OG0007331	Tgra	EVM0007269.1	KUTeg_005742
OG0007331	Azeb	EVM0007269.1	mikado.HiC_scaffold_5.0G557.1
OG0007332	Tgra	EVM0009169.1	KUTeg_018540
OG0007332	Azeb	EVM0009169.1	mikado.HiC_scaffold_5.0G563.1
OG0007333	Tgra	EVM0004507.1	KUTeg_017605
OG0007333	Azeb	EVM0004507.1	mikado.HiC_scaffold_5.0G573.1
OG0007334	Tgra	EVM0001236.1	KUTeg_018429
OG0007334	Azeb	EVM0001236.1	mikado.HiC_scaffold_5.0G576.1
OG0007335	Tgra	EVM0011680.1	KUTeg_018428
OG0007335	Azeb	EVM0011680.1	mikado.HiC_scaffold_5.0G575.1
OG0007336	Tgra	EVM0002803.1	KUTeg_018427
OG0007336	Azeb	EVM0002803.1	mikado.HiC_scaffold_5.0G577.1
OG0007337	Azeb	EVM0021652.1	mikado.HiC_scaffold_5.0G583.1
OG0007337	Tgra	EVM0021652.1	KUTeg_017901
OG0007338	Azeb	EVM0019110.1	mikado.HiC_scaffold_5.0G587.1
OG0007338	Tgra	EVM0019110.1	KUTeg_018196
OG0007339	Azeb	EVM0008303.1, EVM0006194.1	mikado.HiC_scaffold_5.0G588.1
OG0007340	Azeb	EVM0001696.1	mikado.HiC_scaffold_5.0G589.1
OG0007340	Tgra	EVM0001696.1	KUTeg_017497
OG0007341	Azeb	EVM0005684.1	mikado.HiC_scaffold_5.0G590.1
OG0007341	Tgra	EVM0005684.1	KUTeg_017505
OG0007342	Tgra	EVM0020267.1	KUTeg_017504
OG0007342	Azeb	EVM0020267.1	mikado.HiC_scaffold_5.0G592.1
OG0007343	Tgra	EVM0012818.1	KUTeg_017503
OG0007343	Azeb	EVM0012818.1	mikado.HiC_scaffold_5.0G591.1
OG0007344	Azeb	EVM0023098.1	mikado.HiC_scaffold_5.0G595.1
OG0007344	Tgra	EVM0023098.1	KUTeg_017511
OG0007345	Tgra	EVM0015498.1	KUTeg_017662
OG0007345	Azeb	EVM0015498.1	mikado.HiC_scaffold_5.0G601.1
OG0007346	Tgra	EVM0016738.1	KUTeg_017925
