Orthogroup	Species	Azeb	Orthologs
OG0008050	Sbro	mikado.HiC_scaffold_9.0G273.1	EVM0013392.1
OG0008050	Tgra	mikado.HiC_scaffold_9.0G273.1	KUTeg_003090
OG0008051	Tgra	mikado.HiC_scaffold_9.0G274.1	KUTeg_003091
OG0008051	Sbro	mikado.HiC_scaffold_9.0G274.1	EVM0014558.1
OG0008052	Tgra	mikado.HiC_scaffold_9.0G275.1	KUTeg_003088
OG0008052	Sbro	mikado.HiC_scaffold_9.0G275.1	EVM0005903.1
OG0008053	Tgra	mikado.HiC_scaffold_9.0G277.1	KUTeg_003089
OG0008053	Sbro	mikado.HiC_scaffold_9.0G277.1	EVM0012094.1
OG0008054	Tgra	mikado.HiC_scaffold_9.0G279.1	KUTeg_003094
OG0008054	Sbro	mikado.HiC_scaffold_9.0G279.1	EVM0003372.1
OG0008055	Sbro	mikado.HiC_scaffold_9.0G278.1	EVM0015221.1
OG0008055	Tgra	mikado.HiC_scaffold_9.0G278.1	KUTeg_004023
OG0008056	Sbro	mikado.HiC_scaffold_9.0G281.1	EVM0023874.1
OG0008056	Tgra	mikado.HiC_scaffold_9.0G281.1	KUTeg_003092
OG0008057	Tgra	mikado.HiC_scaffold_9.0G282.1	KUTeg_003093
OG0008057	Sbro	mikado.HiC_scaffold_9.0G282.1	EVM0013270.1
OG0008058	Sbro	mikado.HiC_scaffold_9.0G283.1	EVM0008240.1
OG0008058	Tgra	mikado.HiC_scaffold_9.0G283.1	KUTeg_004024
OG0008059	Tgra	mikado.HiC_scaffold_9.0G284.1	KUTeg_003095
OG0008059	Sbro	mikado.HiC_scaffold_9.0G284.1	EVM0015547.1
OG0008060	Tgra	mikado.HiC_scaffold_9.0G285.1	KUTeg_004410
OG0008060	Sbro	mikado.HiC_scaffold_9.0G285.1	EVM0019175.1
OG0008061	Sbro	mikado.HiC_scaffold_9.0G286.1	EVM0014471.1
OG0008061	Tgra	mikado.HiC_scaffold_9.0G286.1	KUTeg_004444
OG0008062	Sbro	mikado.HiC_scaffold_9.0G287.1	EVM0004231.1
OG0008062	Tgra	mikado.HiC_scaffold_9.0G287.1	KUTeg_003368
OG0008063	Tgra	mikado.HiC_scaffold_9.0G288.1	KUTeg_003719, KUTeg_003371
OG0008064	Tgra	mikado.HiC_scaffold_9.0G289.1	KUTeg_003667, KUTeg_003369
OG0008065	Tgra	mikado.HiC_scaffold_9.0G291.1	KUTeg_003657
OG0008065	Sbro	mikado.HiC_scaffold_9.0G291.1	EVM0001461.1
OG0008066	Sbro	mikado.HiC_scaffold_9.0G294.1	EVM0023106.1
OG0008066	Tgra	mikado.HiC_scaffold_9.0G294.1	KUTeg_004280
OG0008067	Sbro	mikado.HiC_scaffold_9.0G295.1	EVM0004282.1
OG0008067	Tgra	mikado.HiC_scaffold_9.0G295.1	KUTeg_004283
OG0008068	Sbro	mikado.HiC_scaffold_9.0G297.1	EVM0019049.1
OG0008068	Tgra	mikado.HiC_scaffold_9.0G297.1	KUTeg_004282
OG0008069	Tgra	mikado.HiC_scaffold_9.0G299.1	KUTeg_004277
OG0008069	Sbro	mikado.HiC_scaffold_9.0G299.1	EVM0005207.1
OG0008070	Sbro	mikado.HiC_scaffold_9.0G300.1	EVM0019668.1
OG0008070	Tgra	mikado.HiC_scaffold_9.0G300.1	KUTeg_003904
OG0008071	Sbro	mikado.HiC_scaffold_9.0G305.1	EVM0001092.2
OG0008071	Tgra	mikado.HiC_scaffold_9.0G305.1	KUTeg_003934
OG0008072	Tgra	mikado.HiC_scaffold_9.0G307.1	KUTeg_003290
OG0008072	Sbro	mikado.HiC_scaffold_9.0G307.1	EVM0001097.1
OG0008073	Sbro	mikado.HiC_scaffold_9.0G308.1	EVM0004767.1
OG0008073	Tgra	mikado.HiC_scaffold_9.0G308.1	KUTeg_003314
OG0008074	Tgra	mikado.HiC_scaffold_9.0G320.1	KUTeg_003964
OG0008074	Sbro	mikado.HiC_scaffold_9.0G320.1	EVM0003351.1
OG0008075	Sbro	mikado.HiC_scaffold_9.0G322.1	EVM0018325.1
OG0008075	Tgra	mikado.HiC_scaffold_9.0G322.1	KUTeg_004602
OG0008076	Tgra	mikado.HiC_scaffold_9.0G336.1	KUTeg_002943
OG0008076	Sbro	mikado.HiC_scaffold_9.0G336.1	EVM0007693.1
OG0008077	Tgra	mikado.HiC_scaffold_9.0G337.1	KUTeg_002940
OG0008077	Sbro	mikado.HiC_scaffold_9.0G337.1	EVM0017335.1
OG0008078	Tgra	mikado.HiC_scaffold_9.0G339.1	KUTeg_002946
OG0008078	Sbro	mikado.HiC_scaffold_9.0G339.1	EVM0022187.1
OG0008079	Sbro	mikado.HiC_scaffold_9.0G340.1	EVM0017688.1
OG0008079	Tgra	mikado.HiC_scaffold_9.0G340.1	KUTeg_002947
OG0008080	Sbro	mikado.HiC_scaffold_9.0G342.1	EVM0014594.1
OG0008080	Tgra	mikado.HiC_scaffold_9.0G342.1	KUTeg_004494
OG0008081	Sbro	mikado.HiC_scaffold_9.0G344.1	EVM0003267.1
OG0008081	Tgra	mikado.HiC_scaffold_9.0G344.1	KUTeg_004495
OG0008082	Sbro	mikado.HiC_scaffold_9.0G347.1	EVM0010918.1
OG0008082	Tgra	mikado.HiC_scaffold_9.0G347.1	KUTeg_003641
OG0008083	Tgra	mikado.HiC_scaffold_9.0G348.1	KUTeg_003640
OG0008083	Sbro	mikado.HiC_scaffold_9.0G348.1	EVM0000311.1
OG0008084	Tgra	mikado.HiC_scaffold_9.0G356.1	KUTeg_003098
OG0008084	Sbro	mikado.HiC_scaffold_9.0G356.1	EVM0015439.1
OG0008085	Tgra	mikado.HiC_scaffold_9.0G358.1	KUTeg_004295
OG0008085	Sbro	mikado.HiC_scaffold_9.0G358.1	EVM0007286.1
OG0008086	Sbro	mikado.HiC_scaffold_9.0G360.1	EVM0013725.1
OG0008086	Tgra	mikado.HiC_scaffold_9.0G360.1	KUTeg_004298
OG0008087	Tgra	mikado.HiC_scaffold_9.0G361.1	KUTeg_004296
OG0008087	Sbro	mikado.HiC_scaffold_9.0G361.1	EVM0017036.1
OG0008088	Sbro	mikado.HiC_scaffold_9.0G362.1	EVM0016948.1
OG0008088	Tgra	mikado.HiC_scaffold_9.0G362.1	KUTeg_004297
OG0008089	Sbro	mikado.HiC_scaffold_9.0G365.1	EVM0006252.1
OG0008089	Tgra	mikado.HiC_scaffold_9.0G365.1	KUTeg_004167
OG0008090	Tgra	mikado.HiC_scaffold_9.0G368.1	KUTeg_003604
OG0008090	Sbro	mikado.HiC_scaffold_9.0G368.1	EVM0019193.1
OG0008091	Sbro	mikado.HiC_scaffold_9.0G369.1	EVM0022659.1
OG0008091	Tgra	mikado.HiC_scaffold_9.0G369.1	KUTeg_003605
OG0008092	Tgra	mikado.HiC_scaffold_9.0G371.1	KUTeg_004020
OG0008092	Sbro	mikado.HiC_scaffold_9.0G371.1	EVM0014769.1
OG0008093	Sbro	mikado.HiC_scaffold_9.0G370.1	EVM0007827.1
OG0008093	Tgra	mikado.HiC_scaffold_9.0G370.1	KUTeg_004019
OG0008094	Sbro	mikado.HiC_scaffold_9.0G375.1	EVM0017911.1
OG0008094	Tgra	mikado.HiC_scaffold_9.0G375.1	KUTeg_003630
OG0008095	Sbro	mikado.HiC_scaffold_9.0G384.1	EVM0023498.1
OG0008095	Tgra	mikado.HiC_scaffold_9.0G384.1	KUTeg_004165
OG0008097	Sbro	mikado.HiC_scaffold_9.0G391.1	EVM0023377.1
OG0008097	Tgra	mikado.HiC_scaffold_9.0G391.1	KUTeg_003714
OG0008098	Tgra	mikado.HiC_scaffold_9.0G392.1	KUTeg_003713
OG0008098	Sbro	mikado.HiC_scaffold_9.0G392.1	EVM0016588.1
OG0008099	Sbro	mikado.HiC_scaffold_9.0G393.1	EVM0014372.1
OG0008099	Tgra	mikado.HiC_scaffold_9.0G393.1	KUTeg_003988
OG0008100	Sbro	mikado.HiC_scaffold_9.0G395.1	EVM0007745.1
OG0008100	Tgra	mikado.HiC_scaffold_9.0G395.1	KUTeg_003987
OG0008101	Tgra	mikado.HiC_scaffold_9.0G398.1	KUTeg_004548
OG0008101	Sbro	mikado.HiC_scaffold_9.0G398.1	EVM0005026.1
OG0008102	Sbro	mikado.HiC_scaffold_9.0G399.1	EVM0013459.1
OG0008102	Tgra	mikado.HiC_scaffold_9.0G399.1	KUTeg_003289
OG0008103	Sbro	mikado.HiC_scaffold_9.0G400.1	EVM0015031.1
OG0008103	Tgra	mikado.HiC_scaffold_9.0G400.1	KUTeg_004276
OG0008104	Tgra	mikado.HiC_scaffold_9.0G401.1	KUTeg_004279
OG0008104	Sbro	mikado.HiC_scaffold_9.0G401.1	EVM0013334.1
OG0008105	Tgra	mikado.HiC_scaffold_9.0G402.1	KUTeg_003436
OG0008105	Sbro	mikado.HiC_scaffold_9.0G402.1	EVM0010247.1
OG0008106	Tgra	mikado.HiC_scaffold_9.0G403.1	KUTeg_003437
OG0008106	Sbro	mikado.HiC_scaffold_9.0G403.1	EVM0014979.1
OG0008107	Sbro	mikado.HiC_scaffold_9.0G405.1, mikado.HiC_scaffold_9.0G406.1	EVM0005641.1
OG0008108	Sbro	mikado.HiC_scaffold_9.0G411.1	EVM0006585.1
OG0008108	Tgra	mikado.HiC_scaffold_9.0G411.1	KUTeg_004074
OG0008109	Sbro	mikado.HiC_scaffold_9.0G412.1	EVM0013027.1
OG0008109	Tgra	mikado.HiC_scaffold_9.0G412.1	KUTeg_004075
OG0008110	Tgra	mikado.HiC_scaffold_9.0G413.1	KUTeg_004076
OG0008110	Sbro	mikado.HiC_scaffold_9.0G413.1	EVM0007911.1
OG0008111	Tgra	mikado.HiC_scaffold_9.0G414.1	KUTeg_004077
OG0008111	Sbro	mikado.HiC_scaffold_9.0G414.1	EVM0004132.1
OG0008112	Sbro	mikado.HiC_scaffold_9.0G415.1	EVM0001406.1
OG0008112	Tgra	mikado.HiC_scaffold_9.0G415.1	KUTeg_003880
OG0008113	Sbro	mikado.HiC_scaffold_9.0G416.1	EVM0012815.1
OG0008113	Tgra	mikado.HiC_scaffold_9.0G416.1	KUTeg_003886
OG0008114	Sbro	mikado.HiC_scaffold_9.0G420.1	EVM0004497.1
OG0008114	Tgra	mikado.HiC_scaffold_9.0G420.1	KUTeg_003882
OG0008115	Tgra	mikado.HiC_scaffold_9.0G421.1	KUTeg_010509
OG0008115	Sbro	mikado.HiC_scaffold_9.0G421.1	EVM0016328.1
OG0008116	Tgra	mikado.HiC_scaffold_9.0G424.1	KUTeg_003546
OG0008116	Sbro	mikado.HiC_scaffold_9.0G424.1	EVM0022687.1
OG0008117	Sbro	mikado.HiC_scaffold_9.0G426.1	EVM0011731.1
OG0008117	Tgra	mikado.HiC_scaffold_9.0G426.1	KUTeg_003548
OG0008118	Sbro	mikado.HiC_scaffold_9.0G428.1	EVM0022897.1
OG0008118	Tgra	mikado.HiC_scaffold_9.0G428.1	KUTeg_003555
OG0008119	Sbro	mikado.HiC_scaffold_9.0G436.1	EVM0009252.1
OG0008119	Tgra	mikado.HiC_scaffold_9.0G436.1	KUTeg_003367
OG0008120	Tgra	mikado.HiC_scaffold_9.0G438.1	KUTeg_003716
OG0008120	Sbro	mikado.HiC_scaffold_9.0G438.1	EVM0020976.1
OG0008121	Sbro	mikado.HiC_scaffold_9.0G437.1	EVM0003337.1
OG0008121	Tgra	mikado.HiC_scaffold_9.0G437.1	KUTeg_003717
OG0008122	Tgra	mikado.HiC_scaffold_9.0G439.1	KUTeg_003718
OG0008122	Sbro	mikado.HiC_scaffold_9.0G439.1	EVM0014616.1
OG0008123	Sbro	mikado.HiC_scaffold_9.0G441.1	EVM0009726.1
OG0008123	Tgra	mikado.HiC_scaffold_9.0G441.1	KUTeg_003723
OG0008124	Sbro	mikado.HiC_scaffold_9.0G451.1	EVM0009691.1
OG0008124	Tgra	mikado.HiC_scaffold_9.0G451.1	KUTeg_010595
OG0008125	Tgra	mikado.HiC_scaffold_9.0G461.1	KUTeg_003102
OG0008125	Sbro	mikado.HiC_scaffold_9.0G461.1	EVM0006066.1
OG0008126	Sbro	mikado.HiC_scaffold_9.0G462.1	EVM0018990.1
OG0008126	Tgra	mikado.HiC_scaffold_9.0G462.1	KUTeg_003103
OG0008127	Tgra	mikado.HiC_scaffold_9.0G463.1	KUTeg_004174
OG0008127	Sbro	mikado.HiC_scaffold_9.0G463.1	EVM0007981.1
OG0008128	Tgra	mikado.HiC_scaffold_9.0G464.1	KUTeg_003743
OG0008128	Sbro	mikado.HiC_scaffold_9.0G464.1	EVM0006291.1
OG0008129	Sbro	mikado.HiC_scaffold_9.0G465.1	EVM0019077.1
OG0008129	Tgra	mikado.HiC_scaffold_9.0G465.1	KUTeg_003742
OG0008130	Sbro	mikado.HiC_scaffold_9.0G467.1	EVM0013172.1
OG0008130	Tgra	mikado.HiC_scaffold_9.0G467.1	KUTeg_003740
OG0008131	Sbro	mikado.HiC_scaffold_9.0G476.1	EVM0001822.1
OG0008131	Tgra	mikado.HiC_scaffold_9.0G476.1	KUTeg_003736
OG0008132	Tgra	mikado.HiC_scaffold_9.0G477.1	KUTeg_003735
OG0008132	Sbro	mikado.HiC_scaffold_9.0G477.1	EVM0021035.1
OG0008133	Sbro	mikado.HiC_scaffold_9.0G483.1	EVM0020960.1
OG0008133	Tgra	mikado.HiC_scaffold_9.0G483.1	KUTeg_004293
OG0008134	Sbro	mikado.HiC_scaffold_9.0G487.1	EVM0019986.1
OG0008134	Tgra	mikado.HiC_scaffold_9.0G487.1	KUTeg_004287
OG0008135	Sbro	mikado.HiC_scaffold_9.0G495.1	EVM0015564.1
OG0008135	Tgra	mikado.HiC_scaffold_9.0G495.1	KUTeg_004291
OG0008136	Tgra	mikado.HiC_scaffold_9.0G496.1	KUTeg_003645
OG0008136	Sbro	mikado.HiC_scaffold_9.0G496.1	EVM0020889.1
OG0008137	Sbro	mikado.HiC_scaffold_9.0G497.1	EVM0005931.1
OG0008137	Tgra	mikado.HiC_scaffold_9.0G497.1	KUTeg_003616
OG0008138	Tgra	mikado.HiC_scaffold_9.0G504.1	KUTeg_003500
OG0008138	Sbro	mikado.HiC_scaffold_9.0G504.1	EVM0019183.1
OG0008139	Sbro	mikado.HiC_scaffold_9.0G505.1	EVM0016274.1
OG0008139	Tgra	mikado.HiC_scaffold_9.0G505.1	KUTeg_003338
OG0008140	Tgra	mikado.HiC_scaffold_9.0G508.1	KUTeg_004462
OG0008140	Sbro	mikado.HiC_scaffold_9.0G508.1	EVM0015816.1
OG0008141	Tgra	mikado.HiC_scaffold_9.0G512.1, mikado.HiC_scaffold_9.0G519.1	KUTeg_003812
OG0008143	Sbro	mikado.HiC_scaffold_9.0G534.1	EVM0000867.1
OG0008143	Tgra	mikado.HiC_scaffold_9.0G534.1	KUTeg_004445
OG0008144	Sbro	mikado.HiC_scaffold_9.0G535.1	EVM0009772.1
OG0008144	Tgra	mikado.HiC_scaffold_9.0G535.1	KUTeg_003834
OG0008145	Tgra	mikado.HiC_scaffold_9.0G538.1	KUTeg_004201
OG0008145	Sbro	mikado.HiC_scaffold_9.0G538.1	EVM0022094.1
OG0008146	Sbro	mikado.HiC_scaffold_9.0G541.1	EVM0010048.1
OG0008146	Tgra	mikado.HiC_scaffold_9.0G541.1	KUTeg_004199
OG0008147	Tgra	mikado.HiC_scaffold_9.0G542.1	KUTeg_004200
OG0008147	Sbro	mikado.HiC_scaffold_9.0G542.1	EVM0018308.1
OG0008148	Sbro	mikado.HiC_scaffold_9.0G544.1	EVM0021067.1
OG0008148	Tgra	mikado.HiC_scaffold_9.0G544.1	KUTeg_004197
OG0008149	Sbro	mikado.HiC_scaffold_9.0G545.1	EVM0012013.1
OG0008149	Tgra	mikado.HiC_scaffold_9.0G545.1	KUTeg_004198
OG0008150	Sbro	mikado.HiC_scaffold_9.0G546.1	EVM0014651.1
OG0008150	Tgra	mikado.HiC_scaffold_9.0G546.1	KUTeg_004195
OG0008151	Sbro	mikado.HiC_scaffold_9.0G548.1	EVM0008500.1
OG0008151	Tgra	mikado.HiC_scaffold_9.0G548.1	KUTeg_004255
OG0008152	Sbro	mikado.HiC_scaffold_9.0G551.1	EVM0001450.1
OG0008152	Tgra	mikado.HiC_scaffold_9.0G551.1	KUTeg_003117
OG0008153	Tgra	mikado.HiC_scaffold_9.0G554.1	KUTeg_003116
OG0008153	Sbro	mikado.HiC_scaffold_9.0G554.1	EVM0005517.1
OG0008154	Sbro	mikado.HiC_scaffold_9.0G557.1	EVM0011286.1
OG0008154	Tgra	mikado.HiC_scaffold_9.0G557.1	KUTeg_003895
OG0008155	Tgra	mikado.HiC_scaffold_9.0G558.1	KUTeg_003896
OG0008155	Sbro	mikado.HiC_scaffold_9.0G558.1	EVM0004340.1
OG0008156	Tgra	mikado.HiC_scaffold_9.0G560.1	KUTeg_003257
OG0008156	Sbro	mikado.HiC_scaffold_9.0G560.1	EVM0014458.1
OG0008157	Sbro	mikado.HiC_scaffold_9.0G561.1	EVM0016714.2
OG0008157	Tgra	mikado.HiC_scaffold_9.0G561.1	KUTeg_003256
OG0008158	Tgra	mikado.HiC_scaffold_9.0G568.1	KUTeg_004045
OG0008158	Sbro	mikado.HiC_scaffold_9.0G568.1	EVM0002792.1
OG0008159	Sbro	mikado.HiC_scaffold_9.0G569.1	EVM0019461.1
OG0008159	Tgra	mikado.HiC_scaffold_9.0G569.1	KUTeg_004048
OG0008160	Sbro	mikado.HiC_scaffold_9.0G576.1	EVM0006741.1
OG0008160	Tgra	mikado.HiC_scaffold_9.0G576.1	KUTeg_002999
OG0008161	Tgra	mikado.HiC_scaffold_9.0G580.1	KUTeg_003059, KUTeg_003061
OG0008162	Sbro	mikado.HiC_scaffold_9.0G584.1, mikado.HiC_scaffold_9.0G1362.1	EVM0000434.1
OG0008163	Tgra	mikado.HiC_scaffold_21.0G558.1, mikado.HiC_scaffold_9.0G588.1	KUTeg_022291
OG0008164	Sbro	mikado.HiC_scaffold_9.0G593.1	EVM0018256.1
OG0008164	Tgra	mikado.HiC_scaffold_9.0G593.1	KUTeg_003058
OG0008165	Sbro	mikado.HiC_scaffold_9.0G597.1	EVM0004464.1
OG0008165	Tgra	mikado.HiC_scaffold_9.0G597.1	KUTeg_003393
OG0008166	Sbro	mikado.HiC_scaffold_9.0G598.1	EVM0016505.1
OG0008166	Tgra	mikado.HiC_scaffold_9.0G598.1	KUTeg_004137
OG0008167	Sbro	mikado.HiC_scaffold_9.0G601.1	EVM0006598.1
OG0008167	Tgra	mikado.HiC_scaffold_9.0G601.1	KUTeg_004325
OG0008168	Tgra	mikado.HiC_scaffold_9.0G603.1	KUTeg_004329
OG0008168	Sbro	mikado.HiC_scaffold_9.0G603.1	EVM0015287.1
OG0008169	Sbro	mikado.HiC_scaffold_9.0G605.1	EVM0003578.1
OG0008169	Tgra	mikado.HiC_scaffold_9.0G605.1	KUTeg_003637
OG0008170	Tgra	mikado.HiC_scaffold_9.0G607.1	KUTeg_004452
OG0008170	Sbro	mikado.HiC_scaffold_9.0G607.1	EVM0009093.1
OG0008171	Sbro	mikado.HiC_scaffold_9.0G610.1	EVM0009094.1
OG0008171	Tgra	mikado.HiC_scaffold_9.0G610.1	KUTeg_003245
OG0008172	Tgra	mikado.HiC_scaffold_9.0G609.1	KUTeg_003892
OG0008172	Sbro	mikado.HiC_scaffold_9.0G609.1	EVM0013295.1
OG0008173	Tgra	mikado.HiC_scaffold_9.0G615.1	KUTeg_003685
OG0008173	Sbro	mikado.HiC_scaffold_9.0G615.1	EVM0012159.1
OG0008174	Tgra	mikado.HiC_scaffold_9.0G617.1	KUTeg_003688
OG0008174	Sbro	mikado.HiC_scaffold_9.0G617.1	EVM0009320.1
OG0008176	Sbro	mikado.HiC_scaffold_9.0G623.1, mikado.HiC_scaffold_9.0G621.1	EVM0024022.1
OG0008177	Tgra	mikado.HiC_scaffold_9.0G627.1	KUTeg_003633
OG0008177	Sbro	mikado.HiC_scaffold_9.0G627.1	EVM0008005.1
OG0008178	Tgra	mikado.HiC_scaffold_9.0G630.1	KUTeg_002952
OG0008178	Sbro	mikado.HiC_scaffold_9.0G630.1	EVM0019498.1
OG0008179	Sbro	mikado.HiC_scaffold_9.0G629.1	EVM0023174.1, EVM0005982.1
OG0008180	Sbro	mikado.HiC_scaffold_9.0G642.1	EVM0007033.1
OG0008180	Tgra	mikado.HiC_scaffold_9.0G642.1	KUTeg_004366
OG0008181	Tgra	mikado.HiC_scaffold_9.0G647.1	KUTeg_004456
OG0008181	Sbro	mikado.HiC_scaffold_9.0G647.1	EVM0000297.1
OG0008182	Tgra	mikado.HiC_scaffold_9.0G648.1	KUTeg_003798
OG0008182	Sbro	mikado.HiC_scaffold_9.0G648.1	EVM0008160.1
OG0008183	Sbro	mikado.HiC_scaffold_9.0G654.1	EVM0002289.1
OG0008183	Tgra	mikado.HiC_scaffold_9.0G654.1	KUTeg_004055
OG0008184	Tgra	mikado.HiC_scaffold_9.0G653.1	KUTeg_004056
OG0008184	Sbro	mikado.HiC_scaffold_9.0G653.1	EVM0015633.1
OG0008185	Tgra	mikado.HiC_scaffold_9.0G659.1	KUTeg_004069
OG0008185	Sbro	mikado.HiC_scaffold_9.0G659.1	EVM0007591.1
OG0008186	Sbro	mikado.HiC_scaffold_9.0G662.1	EVM0007424.1
OG0008186	Tgra	mikado.HiC_scaffold_9.0G662.1	KUTeg_004068
OG0008187	Sbro	mikado.HiC_scaffold_9.0G661.1	EVM0021890.1
OG0008187	Tgra	mikado.HiC_scaffold_9.0G661.1	KUTeg_003008
OG0008188	Sbro	mikado.HiC_scaffold_9.0G663.1	EVM0002744.1
OG0008188	Tgra	mikado.HiC_scaffold_9.0G663.1	KUTeg_004067
OG0008189	Sbro	mikado.HiC_scaffold_9.0G672.1	EVM0004016.1
OG0008189	Tgra	mikado.HiC_scaffold_9.0G672.1	KUTeg_003851
OG0008190	Tgra	mikado.HiC_scaffold_9.0G673.1	KUTeg_003846
OG0008190	Sbro	mikado.HiC_scaffold_9.0G673.1	EVM0011972.1
OG0008191	Sbro	mikado.HiC_scaffold_9.0G675.1	EVM0017324.1
OG0008191	Tgra	mikado.HiC_scaffold_9.0G675.1	KUTeg_004484
OG0008192	Tgra	mikado.HiC_scaffold_9.0G692.1	KUTeg_004480
OG0008192	Sbro	mikado.HiC_scaffold_9.0G692.1	EVM0018247.1
OG0008193	Tgra	mikado.HiC_scaffold_9.0G693.1	KUTeg_004567
OG0008193	Sbro	mikado.HiC_scaffold_9.0G693.1	EVM0008296.1
OG0008194	Sbro	mikado.HiC_scaffold_9.0G702.1	EVM0012218.1
OG0008194	Tgra	mikado.HiC_scaffold_9.0G702.1	KUTeg_003361
OG0008195	Tgra	mikado.HiC_scaffold_9.0G704.1	KUTeg_004507
OG0008195	Sbro	mikado.HiC_scaffold_9.0G704.1	EVM0021545.1
OG0008196	Tgra	mikado.HiC_scaffold_9.0G708.1	KUTeg_003915
OG0008196	Sbro	mikado.HiC_scaffold_9.0G708.1	EVM0003897.1
OG0008197	Tgra	mikado.HiC_scaffold_9.0G710.1	KUTeg_003906
OG0008197	Sbro	mikado.HiC_scaffold_9.0G710.1	EVM0011283.1
OG0008198	Tgra	mikado.HiC_scaffold_9.0G711.1	KUTeg_003408
OG0008198	Sbro	mikado.HiC_scaffold_9.0G711.1	EVM0005934.1
OG0008199	Sbro	mikado.HiC_scaffold_9.0G712.1	EVM0014036.1
OG0008199	Tgra	mikado.HiC_scaffold_9.0G712.1	KUTeg_003409
OG0008200	Sbro	mikado.HiC_scaffold_9.0G716.1	EVM0001193.1
OG0008200	Tgra	mikado.HiC_scaffold_9.0G716.1	KUTeg_004194
OG0008201	Tgra	mikado.HiC_scaffold_9.0G718.1	KUTeg_003412
OG0008201	Sbro	mikado.HiC_scaffold_9.0G718.1	EVM0018668.1
OG0008202	Tgra	mikado.HiC_scaffold_9.0G719.1	KUTeg_003413
OG0008202	Sbro	mikado.HiC_scaffold_9.0G719.1	EVM0000163.1
OG0008203	Sbro	mikado.HiC_scaffold_9.0G720.1	EVM0001456.1
OG0008203	Tgra	mikado.HiC_scaffold_9.0G720.1	KUTeg_003410
OG0008204	Sbro	mikado.HiC_scaffold_9.0G722.1	EVM0015719.1
OG0008204	Tgra	mikado.HiC_scaffold_9.0G722.1	KUTeg_011410
OG0008205	Sbro	mikado.HiC_scaffold_9.0G723.1	EVM0013874.1
OG0008205	Tgra	mikado.HiC_scaffold_9.0G723.1	KUTeg_004037
OG0008206	Tgra	mikado.HiC_scaffold_9.0G724.1	KUTeg_004034
OG0008206	Sbro	mikado.HiC_scaffold_9.0G724.1	EVM0000594.1
OG0008207	Sbro	mikado.HiC_scaffold_9.0G725.1	EVM0001582.1
OG0008207	Tgra	mikado.HiC_scaffold_9.0G725.1	KUTeg_004035
OG0008208	Sbro	mikado.HiC_scaffold_9.0G726.1	EVM0010393.1
OG0008208	Tgra	mikado.HiC_scaffold_9.0G726.1	KUTeg_002970
OG0008209	Sbro	mikado.HiC_scaffold_9.0G728.1	EVM0011727.1
OG0008209	Tgra	mikado.HiC_scaffold_9.0G728.1	KUTeg_002972
OG0008210	Tgra	mikado.HiC_scaffold_9.0G730.1	KUTeg_003247
OG0008210	Sbro	mikado.HiC_scaffold_9.0G730.1	EVM0023963.1
OG0008211	Tgra	mikado.HiC_scaffold_9.0G732.1	KUTeg_002975
OG0008211	Sbro	mikado.HiC_scaffold_9.0G732.1	EVM0012040.1
OG0008212	Sbro	mikado.HiC_scaffold_9.0G736.1	EVM0004210.1
OG0008212	Tgra	mikado.HiC_scaffold_9.0G736.1	KUTeg_002976
OG0008213	Sbro	mikado.HiC_scaffold_9.0G737.1	EVM0010304.1
OG0008213	Tgra	mikado.HiC_scaffold_9.0G737.1	KUTeg_002978
OG0008214	Tgra	mikado.HiC_scaffold_9.0G740.1	KUTeg_003295
OG0008214	Sbro	mikado.HiC_scaffold_9.0G740.1	EVM0014519.1
OG0008215	Tgra	mikado.HiC_scaffold_9.0G742.1	KUTeg_004374
OG0008215	Sbro	mikado.HiC_scaffold_9.0G742.1	EVM0003445.1
OG0008216	Sbro	mikado.HiC_scaffold_9.0G745.1	EVM0001514.1
OG0008216	Tgra	mikado.HiC_scaffold_9.0G745.1	KUTeg_004543
OG0008217	Tgra	mikado.HiC_scaffold_9.0G746.1	KUTeg_004546
OG0008217	Sbro	mikado.HiC_scaffold_9.0G746.1	EVM0015772.1
OG0008218	Tgra	mikado.HiC_scaffold_9.0G747.1	KUTeg_004547
OG0008218	Sbro	mikado.HiC_scaffold_9.0G747.1	EVM0005970.1
OG0008219	Sbro	mikado.HiC_scaffold_9.0G748.1	EVM0020107.1
OG0008219	Tgra	mikado.HiC_scaffold_9.0G748.1	KUTeg_004544
OG0008220	Sbro	mikado.HiC_scaffold_9.0G751.1	EVM0022000.1
OG0008220	Tgra	mikado.HiC_scaffold_9.0G751.1	KUTeg_003508
OG0008221	Sbro	mikado.HiC_scaffold_9.0G759.1	EVM0010297.1
OG0008221	Tgra	mikado.HiC_scaffold_9.0G759.1	KUTeg_003433
OG0008222	Tgra	mikado.HiC_scaffold_9.0G764.1	KUTeg_004389
OG0008222	Sbro	mikado.HiC_scaffold_9.0G764.1	EVM0021340.1
OG0008223	Tgra	mikado.HiC_scaffold_9.0G767.1	KUTeg_003791
OG0008223	Sbro	mikado.HiC_scaffold_9.0G767.1	EVM0004534.1
OG0008224	Tgra	mikado.HiC_scaffold_9.0G777.1	KUTeg_004152
OG0008224	Sbro	mikado.HiC_scaffold_9.0G777.1	EVM0022819.1
OG0008225	Tgra	mikado.HiC_scaffold_9.0G778.1	KUTeg_004153
OG0008225	Sbro	mikado.HiC_scaffold_9.0G778.1	EVM0010676.1
