genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 155,42424034,42808935,15769,15783,1_6881,1_6895,10,15905330,16451678,13827,13836,2_889,2_764,10,-,16451678,15905330,13836,13827,2_764,2_889
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 156,33352605,39648185,15492,15681,1_6604,1_6793,97,17581155,24649056,13864,14052,2_338,2_731,97,-,24649056,17581155,14052,13864,2_731,2_338
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 158,19173153,22363055,15086,15195,1_6198,1_6307,44,34871738,38281392,14316,14417,2_951,2_1033,44,-,38281392,34871738,14417,14316,2_1033,2_951
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 159,39683275,41926310,15684,15753,1_6796,1_6865,35,36939521,39810894,14371,14456,2_816,2_496,35,-,39810894,36939521,14456,14371,2_496,2_816
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 161,15662923,17055831,14987,15021,1_6099,1_6133,12,41662923,43114165,14508,14542,2_385,2_560,12,-,43114165,41662923,14542,14508,2_560,2_385
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 162,41880299,42669224,16801,16827,1_7913,1_7939,11,363419,1190505,14547,14563,2_18838,2_19467,11,-,1190505,363419,14563,14547,2_19467,2_18838
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 163,29229199,37343254,16491,16693,1_7603,1_7805,91,1505090,11354546,14566,14789,2_19124,2_19496,91,-,11354546,1505090,14789,14566,2_19496,2_19124
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 166,24158586,24711486,16343,16362,1_7455,1_7474,8,15164404,15615640,14889,14900,2_18612,2_19439,8,-,15615640,15164404,14900,14889,2_19439,2_18612
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 167,37729484,38427522,16701,16720,1_7813,1_7832,14,15626499,16527522,14901,14926,2_19438,2_19329,14,-,16527522,15626499,14926,14901,2_19329,2_19438
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 168,38839602,40509702,16724,16770,1_7836,1_7882,27,17285054,18957941,14944,14985,2_18634,2_19047,27,-,18957941,17285054,14985,14944,2_19047,2_18634
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 169,22096676,24145738,16296,16342,1_7408,1_7454,30,19263981,21484504,14990,15046,2_18783,2_19028,30,-,21484504,19263981,15046,14990,2_19028,2_18783
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 173,5134302,11817149,15919,16078,1_7031,1_7190,66,30619585,36121207,15228,15357,2_18869,2_19211,66,-,36121207,30619585,15357,15228,2_19211,2_18869
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 175,149003,440002,15795,15801,1_6907,1_6913,6,41329701,41678925,15475,15480,2_19338,2_19381,6,-,41678925,41329701,15480,15475,2_19381,2_19338
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 119,29067724,32050584,17641,17706,1_8753,1_8818,24,348433,5743570,10987,11113,2_12876,2_12574,24,-,5743570,348433,11113,10987,2_12574,2_12876
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 120,41093929,42007373,17924,17962,1_9036,1_9074,20,3669673,5244374,11048,11096,2_12052,2_12260,20,-,5244374,3669673,11096,11048,2_12260,2_12052
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 121,7215455,10741404,17030,17123,1_8142,1_8235,41,6063526,10564974,11124,11245,2_13017,2_12204,41,-,10564974,6063526,11245,11124,2_12204,2_13017
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 122,19955975,25385045,17382,17522,1_8494,1_8634,49,11379877,16378558,11261,11428,2_12441,2_11893,49,-,16378558,11379877,11428,11261,2_11893,2_12441
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 124,37347378,37642490,17814,17821,1_8926,1_8933,6,17200119,17652143,11443,11460,2_12834,2_13040,6,-,17652143,17200119,11460,11443,2_13040,2_12834
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 125,26347146,27696990,17557,17595,1_8669,1_8707,18,20248778,21695391,11530,11562,2_13066,2_12540,18,-,21695391,20248778,11562,11530,2_12540,2_13066
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 129,19543314,19909288,17370,17381,1_8482,1_8493,7,31396476,31738840,11785,11805,2_12641,2_11906,7,-,31738840,31396476,11805,11785,2_11906,2_12641
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 133,28032895,28936040,17613,17634,1_8725,1_8746,16,43158015,44238512,12133,12162,2_12782,2_12459,16,-,44238512,43158015,12162,12133,2_12459,2_12782
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 134,5088827,5722239,16971,16988,1_8083,1_8100,7,44463651,45561720,12166,12191,2_12463,2_12671,7,-,45561720,44463651,12191,12166,2_12671,2_12463
Sbro,Tgra,Lachesis_group13,JARBDR010000904.1,Tgra_vs_Sbro: 253,4792282,5000086,16955,16967,1_8067,1_8079,8,64864,267310,23727,23739,2_6271,2_6276,8,-,267310,64864,23739,23727,2_6276,2_6271
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 207,19113214,22617790,18425,18513,1_9534,1_9622,48,5056931,8249416,17867,17968,2_16029,2_16197,48,-,8249416,5056931,17968,17867,2_16197,2_16029
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 208,2916355,3387409,18042,18053,1_9151,1_9162,8,8463016,8854143,17974,17987,2_16074,2_15526,8,-,8854143,8463016,17987,17974,2_15526,2_16074
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 210,22926667,28906228,18519,18639,1_9628,1_9748,26,14641519,18128596,18106,18171,2_15771,2_15869,26,-,18128596,14641519,18171,18106,2_15869,2_15771
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 213,5739370,9924583,18104,18209,1_9213,1_9318,54,23380647,26986661,18275,18361,2_15832,2_15598,54,-,26986661,23380647,18361,18275,2_15598,2_15832
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 215,2198611,2862945,18022,18040,1_9131,1_9149,10,27932650,28764691,18387,18403,2_15910,2_15863,10,-,28764691,27932650,18403,18387,2_15863,2_15910
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 216,11707324,18998353,18247,18424,1_9356,1_9533,77,28766307,38409911,18404,18631,2_15862,2_15582,77,-,38409911,28766307,18631,18404,2_15582,2_15862
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 217,756561,2085083,17986,18017,1_9095,1_9126,16,34241995,36123037,18548,18597,2_15841,2_16137,16,-,36123037,34241995,18597,18548,2_16137,2_15841
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 219,32536341,32830457,19626,19637,1_10734,1_10745,9,11268129,11511386,18895,18905,2_9625,2_9347,9,-,11511386,11268129,18905,18895,2_9347,2_9625
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 220,17244043,20592759,19299,19342,1_10407,1_10450,25,12438638,15547480,18930,18967,2_9464,2_9270,25,-,15547480,12438638,18967,18930,2_9270,2_9464
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 222,21121632,22559747,19357,19413,1_10465,1_10521,25,18452746,20313630,19012,19050,2_9252,2_9681,25,-,20313630,18452746,19050,19012,2_9681,2_9252
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 227,25423994,30115142,19467,19564,1_10575,1_10672,35,29103202,33011692,19268,19355,2_9580,2_9361,35,-,33011692,29103202,19355,19268,2_9361,2_9580
Sbro,Tgra,Lachesis_group16,CM056601.1,Tgra_vs_Sbro: 113,10341969,10600489,19872,19880,1_10978,1_10986,6,13380377,13607820,10150,10155,2_2106,2_1367,6,-,13607820,13380377,10155,10150,2_1367,2_2106
Sbro,Tgra,Lachesis_group16,CM056611.1,Tgra_vs_Sbro: 239,22383477,24984435,20144,20192,1_11250,1_11297,23,4616054,8386247,20276,20351,2_18000,2_17975,23,-,8386247,4616054,20351,20276,2_17975,2_18000
Sbro,Tgra,Lachesis_group17,CM056610.1,Tgra_vs_Sbro: 230,16483663,20242402,20784,20858,1_11889,1_11963,37,4681473,8753115,19529,19606,2_23471,2_23840,37,-,8753115,4681473,19606,19529,2_23840,2_23471
Sbro,Tgra,Lachesis_group17,CM056610.1,Tgra_vs_Sbro: 235,12763101,13732484,20688,20709,1_11793,1_11814,8,20768535,21920128,19871,19891,2_23280,2_23561,8,-,21920128,20768535,19891,19871,2_23561,2_23280
Sbro,Tgra,Lachesis_group17,CM056610.1,Tgra_vs_Sbro: 237,21361726,24642614,20885,20979,1_11990,1_12084,53,29347084,32695583,20072,20167,2_23288,2_23518,53,-,32695583,29347084,20167,20072,2_23518,2_23288
Sbro,Tgra,Lachesis_group18,JARBDR010000811.1,Tgra_vs_Sbro: 252,21023951,25211595,21604,21708,1_12709,1_12813,25,38734,3146096,23430,23515,2_9015,2_9098,25,-,3146096,38734,23515,23430,2_9098,2_9015
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 20,42763097,46860342,4151,4289,1_14109,1_14247,71,131138,6161968,1635,1806,2_11523,2_11136,71,-,6161968,131138,1806,1635,2_11136,2_11523
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 24,34727685,37231890,3903,3966,1_13861,1_13924,44,10034566,12381586,1916,1991,2_11629,2_11435,44,-,12381586,10034566,1991,1916,2_11435,2_11629
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 25,39998026,42457181,4051,4141,1_14009,1_14099,50,13113042,16006458,2002,2107,2_11721,2_11117,50,-,16006458,13113042,2107,2002,2_11117,2_11721
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 28,37677089,39590398,3978,4036,1_13936,1_13994,28,24566880,27970633,2326,2408,2_10754,2_11617,28,-,27970633,24566880,2408,2326,2_11617,2_10754
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 29,26312329,27088436,3644,3664,1_13604,1_13624,9,27975335,28611578,2409,2417,2_11618,2_10647,9,-,28611578,27975335,2417,2409,2_10647,2_11618
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 31,29383744,30629736,3729,3776,1_13689,1_13736,28,32137763,33792849,2505,2559,2_11084,2_10695,28,-,33792849,32137763,2559,2505,2_10695,2_11084
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 32,32862241,33012420,3865,3871,1_13823,1_13829,6,33970685,34123529,2564,2570,2_10690,2_11650,6,-,34123529,33970685,2570,2564,2_11650,2_10690
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 33,16956121,17404495,3335,3350,1_13295,1_13310,13,34128418,34576385,2571,2585,2_11647,2_11808,13,-,34576385,34128418,2585,2571,2_11808,2_11647
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 34,6848354,10014082,3070,3156,1_13030,1_13116,52,34595241,37622582,2587,2671,2_11049,2_10963,52,-,37622582,34595241,2671,2587,2_10963,2_11049
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 35,25560718,26269890,3614,3642,1_13574,1_13602,8,37792888,39152356,2677,2706,2_11501,2_10943,8,-,39152356,37792888,2706,2677,2_10943,2_11501
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 38,13476006,17420093,3234,3351,1_13194,1_13311,63,49826374,53373450,3012,3117,2_11267,2_10826,63,-,53373450,49826374,3117,3012,2_10826,2_11267
Sbro,Tgra,Lachesis_group2,CM056595.1,Tgra_vs_Sbro: 39,6522697,6680700,3060,3067,1_13020,1_13027,6,53434718,53601961,3120,3129,2_10825,2_10591,6,-,53601961,53434718,3129,3120,2_10591,2_10825
Sbro,Tgra,Lachesis_group2,JARBDR010000205.1,Tgra_vs_Sbro: 247,938421,1082844,2877,2883,1_12837,1_12843,7,3891,290786,21771,21781,2_21247,2_21233,7,-,290786,3891,21781,21771,2_21233,2_21247
Sbro,Tgra,Lachesis_group2,JARBDR010000385.1,Tgra_vs_Sbro: 250,369842,725148,2863,2873,1_12823,1_12833,8,13511,517810,22343,22364,2_15259,2_15262,8,-,517810,13511,22364,22343,2_15262,2_15259
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 56,16976440,19062999,4745,4806,1_14700,1_14761,35,5796173,8172643,4756,4826,2_22388,2_22648,35,-,8172643,5796173,4826,4756,2_22648,2_22388
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 58,39014672,42544340,5298,5380,1_15249,1_15331,39,15935328,19858895,5001,5087,2_22419,2_21505,39,-,19858895,15935328,5087,5001,2_21505,2_22419
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 59,42693836,43157012,5384,5399,1_15335,1_15350,10,19981956,20431787,5095,5105,2_22345,2_21852,10,-,20431787,19981956,5105,5095,2_21852,2_22345
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 62,1880543,16798872,4359,4744,1_14314,1_14699,192,30850699,45586135,5334,5696,2_21450,2_22063,192,-,45586135,30850699,5696,5334,2_22063,2_21450
Sbro,Tgra,Lachesis_group3,CM056597.1,Tgra_vs_Sbro: 63,47858146,48797580,5554,5589,1_15505,1_15540,11,45594005,46542996,5697,5719,2_22062,2_21737,11,-,46542996,45594005,5719,5697,2_21737,2_22062
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 67,22942904,26215414,6303,6400,1_16254,1_16351,56,9763,3141617,5916,6008,2_8615,2_8908,56,-,3141617,9763,6008,5916,2_8908,2_8615
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 72,42938392,48443020,6839,7010,1_16790,1_16961,104,10608071,16048983,6229,6377,2_8460,2_8284,104,-,16048983,10608071,6377,6229,2_8284,2_8460
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 73,12940335,16973384,6021,6139,1_15972,1_16090,64,17035428,21346598,6402,6522,2_8137,2_7691,64,-,21346598,17035428,6522,6402,2_7691,2_8137
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 77,28910344,30935612,6466,6519,1_16417,1_16470,32,27385717,29315992,6668,6721,2_8111,2_7911,32,-,29315992,27385717,6721,6668,2_7911,2_8111
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 79,975697,3711464,5683,5766,1_15634,1_15717,46,30281572,33092508,6747,6829,2_7889,2_7826,46,-,33092508,30281572,6829,6747,2_7826,2_7889
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 80,5884147,7304732,5818,5859,1_15769,1_15810,21,33363197,34829090,6832,6873,2_8668,2_8042,21,-,34829090,33363197,6873,6832,2_8042,2_8668
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 81,49564469,50156257,7041,7063,1_16992,1_17014,10,34705891,35382621,6872,6891,2_8041,2_8359,10,-,35382621,34705891,6891,6872,2_8359,2_8041
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 83,7328142,9405049,5860,5912,1_15811,1_15863,31,37639585,40043616,6959,7016,2_8281,2_8654,31,-,40043616,37639585,7016,6959,2_8654,2_8281
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 84,48525709,49329919,7014,7030,1_16965,1_16981,15,40314805,41228954,7024,7047,2_8662,2_7807,15,-,41228954,40314805,7047,7024,2_7807,2_8662
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 85,27595008,28232596,6441,6449,1_16392,1_16400,6,41639559,42426311,7056,7065,2_7966,2_8821,6,-,42426311,41639559,7065,7056,2_8821,2_7966
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 87,38951024,42786249,6738,6835,1_16689,1_16786,53,44468729,48327535,7123,7230,2_8709,2_7699,53,-,48327535,44468729,7230,7123,2_7699,2_8709
Sbro,Tgra,Lachesis_group4,CM056598.1,Tgra_vs_Sbro: 88,20103911,21077510,6213,6240,1_16164,1_16191,11,48541161,49618333,7235,7247,2_7693,2_8025,11,-,49618333,48541161,7247,7235,2_8025,2_7693
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 101,10847238,12688146,7335,7374,1_17286,1_17325,15,9002289,10944524,8831,8882,2_6627,2_6427,15,-,10944524,9002289,8882,8831,2_6427,2_6627
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 102,23765713,30028917,7628,7773,1_17579,1_17724,87,11259769,16028760,8892,9017,2_6843,2_6379,87,-,16028760,11259769,9017,8892,2_6379,2_6843
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 103,42726384,49016473,8071,8250,1_18022,1_18201,80,16376422,25176753,9023,9252,2_6800,2_7021,80,-,25176753,16376422,9252,9023,2_7021,2_6800
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 105,35183778,36153764,7878,7898,1_17829,1_17849,16,31752473,32757179,9369,9399,2_6493,2_6773,16,-,32757179,31752473,9399,9369,2_6773,2_6493
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 107,38781159,39842544,7948,7978,1_17899,1_17929,18,37991110,39074233,9519,9549,2_6420,2_7010,18,-,39074233,37991110,9549,9519,2_7010,2_6420
Sbro,Tgra,Lachesis_group5,CM056600.1,Tgra_vs_Sbro: 99,42344296,42721861,8061,8070,1_18012,1_18021,7,5147646,5817760,8748,8761,2_6743,2_6447,7,-,5817760,5147646,8761,8748,2_6447,2_6743
Sbro,Tgra,Lachesis_group6,CM056599.1,Tgra_vs_Sbro: 92,18923830,35595380,8789,9244,1_18740,1_19195,234,11880936,30606571,7636,8131,2_3973,2_3653,234,-,30606571,11880936,8131,7636,2_3653,2_3973
Sbro,Tgra,Lachesis_group6,CM056599.1,Tgra_vs_Sbro: 95,14689080,18041797,8673,8764,1_18624,1_18715,48,37933213,41481430,8315,8393,2_3603,2_3695,48,-,41481430,37933213,8393,8315,2_3695,2_3603
Sbro,Tgra,Lachesis_group6,CM056599.1,Tgra_vs_Sbro: 96,535127,7073584,8257,8476,1_18208,1_18427,105,41673273,47932417,8396,8572,2_3686,2_4402,105,-,47932417,41673273,8572,8396,2_4402,2_3686
Sbro,Tgra,Lachesis_group7,CM056606.1,Tgra_vs_Sbro: 176,13123607,14279438,9938,9962,1_19889,1_19913,13,250314,1611873,15486,15522,2_3190,2_2636,13,-,1611873,250314,15522,15486,2_2636,2_3190
Sbro,Tgra,Lachesis_group7,CM056606.1,Tgra_vs_Sbro: 180,32250077,33215685,10491,10513,1_20442,1_20464,12,13724425,14519022,15872,15891,2_2671,2_3509,12,-,14519022,13724425,15891,15872,2_3509,2_2671
Sbro,Tgra,Lachesis_group7,CM056606.1,Tgra_vs_Sbro: 182,38074714,41657416,10633,10740,1_20584,1_20691,25,16055610,20194665,15933,16032,2_3160,2_3287,25,-,20194665,16055610,16032,15933,2_3287,2_3160
Sbro,Tgra,Lachesis_group7,CM056606.1,Tgra_vs_Sbro: 183,9263478,9725711,9841,9851,1_19792,1_19802,10,20473527,21046458,16040,16055,2_3178,2_2438,10,-,21046458,20473527,16055,16040,2_2438,2_3178
Sbro,Tgra,Lachesis_group7,CM056606.1,Tgra_vs_Sbro: 185,33244283,35454643,10514,10564,1_20465,1_20515,31,22421385,24486044,16102,16164,2_2883,2_3148,31,-,24486044,22421385,16164,16102,2_3148,2_2883
Sbro,Tgra,Lachesis_group7,JARBDR010000135.1,Tgra_vs_Sbro: 246,15765024,16599262,10020,10044,1_19971,1_19995,17,422639,1428566,21577,21600,2_22745,2_22765,17,-,1428566,422639,21600,21577,2_22765,2_22745
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 135,13098144,13562959,11230,11239,1_21181,1_21190,10,95192,655200,12196,12211,2_5808,2_5525,10,-,655200,95192,12211,12196,2_5525,2_5808
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 136,14813830,18221751,11280,11392,1_21231,1_21343,69,970876,5336405,12216,12349,2_5520,2_5151,69,-,5336405,970876,12349,12216,2_5151,2_5520
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 140,26013035,28441154,11569,11648,1_21520,1_21599,40,16625634,19230548,12681,12756,2_6037,2_5370,40,-,19230548,16625634,12756,12681,2_5370,2_6037
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 142,19278722,20987746,11413,11452,1_21364,1_21403,22,19493523,20811444,12766,12803,2_4893,2_5529,22,-,20811444,19493523,12803,12766,2_5529,2_4893
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 144,6428478,7927509,11041,11085,1_20992,1_21036,27,22205524,23459264,12840,12889,2_4960,2_5152,27,-,23459264,22205524,12889,12840,2_5152,2_4960
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 145,28496949,32809071,11650,11793,1_21601,1_21744,72,23571440,27343802,12891,12995,2_5636,2_6012,72,-,27343802,23571440,12995,12891,2_6012,2_5636
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 147,21167281,23842107,11458,11508,1_21409,1_21459,30,28105618,30758239,13012,13067,2_5589,2_5333,30,-,30758239,28105618,13067,13012,2_5333,2_5589
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 151,36309888,38848194,11875,11950,1_21826,1_21901,37,38133869,40623862,13243,13313,2_4915,2_5671,37,-,40623862,38133869,13313,13243,2_5671,2_4915
Sbro,Tgra,Lachesis_group8,CM056603.1,Tgra_vs_Sbro: 153,43703463,44866827,12097,12128,1_22046,1_22077,20,42291165,43571737,13351,13399,2_5321,2_5464,20,-,43571737,42291165,13399,13351,2_5464,2_5321
Sbro,Tgra,Lachesis_group9,CM056601.1,Tgra_vs_Sbro: 112,29261888,34602711,12990,13105,1_22937,1_23052,43,12694840,18330942,10119,10238,2_1977,2_1624,43,-,18330942,12694840,10238,10119,2_1624,2_1977
Sbro,Tgra,Lachesis_group9,CM056601.1,Tgra_vs_Sbro: 114,17446949,26941893,12645,12927,1_22592,1_22874,138,18944053,27667736,10245,10487,2_2392,2_1409,138,-,27667736,18944053,10487,10245,2_1409,2_2392
Sbro,Tgra,Lachesis_group9,CM056601.1,Tgra_vs_Sbro: 116,4211022,10248954,12255,12435,1_22203,1_22383,87,30315099,36986629,10566,10735,2_1348,2_1423,87,-,36986629,30315099,10735,10566,2_1423,2_1348
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 13,36317123,38916800,1026,1098,2_19820,2_20348,38,17421053,19993322,483,547,1_2117,1_2181,38,-,19993322,17421053,547,483,1_2181,1_2117
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 14,38966327,43684034,1099,1234,2_20349,2_20234,65,21598449,26118799,608,711,1_2242,1_2344,65,-,26118799,21598449,711,608,1_2344,1_2242
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 16,45578400,46032921,1287,1300,2_20804,2_21179,11,37708911,38421507,990,1006,1_2620,1_2636,11,-,38421507,37708911,1006,990,1_2636,1_2620
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 17,46058004,48140899,1301,1370,2_21178,2_20319,36,28233577,30242942,790,845,1_2423,1_2478,36,-,30242942,28233577,845,790,1_2478,1_2423
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 18,48306075,56657754,1374,1581,2_20321,2_20662,84,48066338,53579393,1294,1448,1_2923,1_3077,84,-,53579393,48066338,1448,1294,1_3077,1_2923
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 3,1570573,2690600,42,81,2_19781,2_20698,24,42398908,43273183,1124,1161,1_2754,1_2791,24,-,43273183,42398908,1161,1124,1_2791,1_2754
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 5,8497335,14903734,252,459,2_20396,2_20224,113,10759581,17298206,287,481,1_1922,1_2115,113,-,17298206,10759581,481,287,1_2115,1_1922
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 6,14921510,16437814,460,514,2_20225,2_19652,37,20137766,21566419,551,605,1_2185,1_2239,37,-,21566419,20137766,605,551,1_2239,1_2185
Tgra,Sbro,CM056594.1,Lachesis_group0,Tgra_vs_Sbro: 7,16540868,19983966,515,601,2_20265,2_20145,40,38659287,41221825,1010,1077,1_2640,1_2707,40,-,41221825,38659287,1077,1010,1_2707,1_2640
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 20,131138,6161968,1635,1806,2_11523,2_11136,71,42763097,46860342,4151,4289,1_14109,1_14247,71,-,46860342,42763097,4289,4151,1_14247,1_14109
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 24,10034566,12381586,1916,1991,2_11629,2_11435,44,34727685,37231890,3903,3966,1_13861,1_13924,44,-,37231890,34727685,3966,3903,1_13924,1_13861
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 25,13113042,16006458,2002,2107,2_11721,2_11117,50,39998026,42457181,4051,4141,1_14009,1_14099,50,-,42457181,39998026,4141,4051,1_14099,1_14009
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 28,24566880,27970633,2326,2408,2_10754,2_11617,28,37677089,39590398,3978,4036,1_13936,1_13994,28,-,39590398,37677089,4036,3978,1_13994,1_13936
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 29,27975335,28611578,2409,2417,2_11618,2_10647,9,26312329,27088436,3644,3664,1_13604,1_13624,9,-,27088436,26312329,3664,3644,1_13624,1_13604
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 31,32137763,33792849,2505,2559,2_11084,2_10695,28,29383744,30629736,3729,3776,1_13689,1_13736,28,-,30629736,29383744,3776,3729,1_13736,1_13689
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 32,33970685,34123529,2564,2570,2_10690,2_11650,6,32862241,33012420,3865,3871,1_13823,1_13829,6,-,33012420,32862241,3871,3865,1_13829,1_13823
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 33,34128418,34576385,2571,2585,2_11647,2_11808,13,16956121,17404495,3335,3350,1_13295,1_13310,13,-,17404495,16956121,3350,3335,1_13310,1_13295
Tgra,Sbro,CM056595.1,Lachesis_group2,Tgra_vs_Sbro: 34,34595241,37622582,2587,2671,2_11049,2_10963,52,6848354,10014082,3070,3156,1_13030,1_13116,52,-,10014082,6848354,3156,3070,1_13116,1_13030
