genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 181,85657949,85961583,12624,12633,0_12622,0_12631,9,10049570,10194623,6213,6222,2_8396,2_8455,9,+,10049570,10194623,6213,6222,2_8396,2_8455
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 186,93309309,93822623,12757,12769,0_12755,0_12767,8,14099418,14378801,6320,6332,2_8794,2_8953,8,+,14099418,14378801,6320,6332,2_8794,2_8953
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 189,55803735,56809122,12133,12149,0_12131,0_12147,14,18117281,18606156,6433,6449,2_8012,2_8489,14,+,18117281,18606156,6433,6449,2_8012,2_8489
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 190,6369386,7677598,11280,11303,0_11278,0_11300,16,19804418,20727046,6476,6508,2_8618,2_8860,16,+,19804418,20727046,6476,6508,2_8618,2_8860
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 194,29803721,31092132,11721,11739,0_11719,0_11737,9,22016812,23773457,6544,6579,2_7885,2_7899,9,+,22016812,23773457,6544,6579,2_7885,2_7899
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 196,7733853,7944029,11307,11312,0_11305,0_11310,5,27564326,27678453,6672,6676,2_8115,2_8602,5,+,27564326,27678453,6672,6676,2_8115,2_8602
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 197,38028674,38539082,11857,11863,0_11855,0_11861,6,27711977,28079442,6679,6685,2_8599,2_8607,6,+,27711977,28079442,6679,6685,2_8599,2_8607
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 200,19160035,20120136,11537,11552,0_11535,0_11550,7,29722301,30052112,6735,6743,2_8744,2_8747,7,+,29722301,30052112,6735,6743,2_8744,2_8747
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 201,41594839,42162447,11914,11929,0_11912,0_11927,12,30731892,31034739,6757,6772,2_8370,2_8947,12,+,30731892,31034739,6757,6772,2_8370,2_8947
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 204,58470546,60132103,12176,12206,0_12174,0_12204,7,33363197,33758576,6832,6845,2_8668,2_8187,7,+,33363197,33758576,6832,6845,2_8668,2_8187
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 205,83695826,84907376,12589,12612,0_12587,0_12610,10,34598437,35349808,6868,6889,2_8504,2_8875,10,+,34598437,35349808,6868,6889,2_8504,2_8875
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 206,35226415,37003027,11805,11840,0_11803,0_11838,20,36711661,37507722,6922,6954,2_8829,2_8538,20,+,36711661,37507722,6922,6954,2_8829,2_8538
Azeb,Tgra,HiC_scaffold_13.0,CM056598.1,Azeb_vs_Tgra: 214,69893272,70735837,12343,12354,0_12341,0_12352,8,49728640,49990883,7252,7261,2_8028,2_8196,8,+,49728640,49990883,7252,7261,2_8028,2_8196
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 379,80504890,86531842,14004,14105,0_14002,0_14103,7,7775096,8462595,14687,14708,2_18657,2_18826,7,+,7775096,8462595,14687,14708,2_18657,2_18826
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 381,27353352,28046945,13238,13250,0_13236,0_13248,10,12067490,12524683,14811,14821,2_19505,2_18744,10,+,12067490,12524683,14811,14821,2_19505,2_18744
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 383,47299614,48237076,13483,13496,0_13481,0_13494,8,17971446,18471556,14959,14972,2_19232,2_19404,8,+,17971446,18471556,14959,14972,2_19232,2_19404
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 386,22422699,23309219,13171,13178,0_13169,0_13176,7,22023323,22561704,15053,15061,2_19377,2_18727,7,+,22023323,22561704,15053,15061,2_19377,2_18727
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 387,71489610,72966947,13873,13899,0_13871,0_13897,13,23850542,24393293,15087,15108,2_19069,2_19198,13,+,23850542,24393293,15087,15108,2_19069,2_19198
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 390,8943316,10546209,12953,12971,0_12951,0_12968,6,31863246,32280336,15273,15283,2_18709,2_19064,6,+,31863246,32280336,15273,15283,2_18709,2_19064
Azeb,Tgra,HiC_scaffold_14.0,CM056605.1,Azeb_vs_Tgra: 393,31317563,31582560,13293,13297,0_13291,0_13295,5,38215004,38351371,15391,15395,2_19135,2_19137,5,+,38215004,38351371,15391,15395,2_19135,2_19137
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 215,118427816,120030584,16260,16284,0_16258,0_16282,17,192371,3350211,7297,7372,2_4154,2_4652,17,+,192371,3350211,7297,7372,2_4154,2_4652
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 217,72125924,73233078,15446,15468,0_15444,0_15466,12,5057545,5532658,7418,7435,2_3605,2_4584,12,+,5057545,5532658,7418,7435,2_3605,2_4584
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 218,69756845,71380342,15394,15433,0_15392,0_15431,17,6009798,6635653,7444,7469,2_4757,2_3925,17,+,6009798,6635653,7444,7469,2_4757,2_3925
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 220,50564456,51097448,15068,15085,0_15066,0_15082,6,8097424,8275820,7515,7521,2_4705,2_4701,6,+,8097424,8275820,7515,7521,2_4705,2_4701
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 224,5454942,5987521,14265,14272,0_14263,0_14270,5,14162737,14726898,7697,7706,2_3734,2_4592,5,+,14162737,14726898,7697,7706,2_3734,2_4592
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 226,126332659,127155884,16388,16397,0_16386,0_16395,7,17212328,17738966,7788,7802,2_4542,2_4877,7,+,17212328,17738966,7788,7802,2_4542,2_4877
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 227,52245520,53357943,15101,15118,0_15099,0_15116,9,18579065,19302078,7819,7829,2_3801,2_4293,9,+,18579065,19302078,7819,7829,2_3801,2_4293
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 228,43017638,43261147,14917,14929,0_14915,0_14927,8,19892047,20058926,7842,7850,2_3946,2_4472,8,+,19892047,20058926,7842,7850,2_3946,2_4472
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 230,132664225,133708297,16509,16522,0_16507,0_16520,9,22256204,23045453,7909,7944,2_4029,2_4721,9,+,22256204,23045453,7909,7944,2_4029,2_4721
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 242,26251996,26524167,14633,14642,0_14631,0_14640,6,40881722,41454315,8382,8391,2_3831,2_3689,6,+,40881722,41454315,8382,8391,2_3831,2_3689
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 243,44897405,46087904,14961,14980,0_14959,0_14978,10,41946571,42379178,8411,8431,2_4018,2_4357,10,+,41946571,42379178,8411,8431,2_4018,2_4357
Azeb,Tgra,HiC_scaffold_15.0,CM056599.1,Azeb_vs_Tgra: 247,58222063,59002394,15198,15212,0_15196,0_15210,10,45702881,46153719,8524,8540,2_4126,2_4494,10,+,45702881,46153719,8524,8540,2_4126,2_4494
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 297,34565886,36298600,14753,14781,0_14751,0_14779,7,570752,3845406,10992,11053,2_12881,2_12049,7,+,570752,3845406,10992,11053,2_12881,2_12049
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 302,137930221,138327144,16611,16621,0_16609,0_16619,6,15359678,15590005,11386,11397,2_12183,2_12674,6,+,15359678,15590005,11386,11397,2_12183,2_12674
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 305,96221239,97411901,15824,15842,0_15822,0_15840,10,23077038,24652971,11591,11610,2_12543,2_12895,10,+,23077038,24652971,11591,11610,2_12543,2_12895
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 306,106518795,107191682,16029,16040,0_16027,0_16038,7,27927896,28435218,11679,11695,2_13052,2_12773,7,+,27927896,28435218,11679,11695,2_13052,2_12773
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 308,21266746,22565057,14555,14578,0_14553,0_14576,11,30220133,31131448,11754,11774,2_11960,2_11982,11,+,30220133,31131448,11754,11774,2_11960,2_11982
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 311,143319924,144018463,16706,16717,0_16704,0_16715,6,37779329,38155595,11962,11974,2_12625,2_13075,6,+,37779329,38155595,11962,11974,2_12625,2_13075
Azeb,Tgra,HiC_scaffold_15.0,CM056602.1,Azeb_vs_Tgra: 314,105237151,105538695,15997,16005,0_15995,0_16003,6,43254355,43588772,12135,12147,2_12780,2_12829,6,+,43254355,43588772,12135,12147,2_12780,2_12829
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 100,85011157,85246158,18150,18159,0_18148,0_18157,5,42860883,43017040,2809,2816,2_10788,2_10610,5,+,42860883,43017040,2809,2816,2_10788,2_10610
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 103,59147604,60627860,17709,17729,0_17707,0_17727,11,44696071,45136261,2861,2875,2_11397,2_10269,11,+,44696071,45136261,2861,2875,2_11397,2_10269
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 104,75238403,75525565,17982,17991,0_17980,0_17989,8,45468645,45631852,2879,2886,2_10273,2_10868,8,+,45468645,45631852,2879,2886,2_10273,2_10868
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 106,108952664,112125344,18580,18627,0_18578,0_18625,9,48387321,48524634,2952,2960,2_11672,2_10719,9,+,48387321,48524634,2952,2960,2_11672,2_10719
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 108,92596554,92908925,18272,18282,0_18270,0_18280,7,49858649,50028495,3013,3025,2_11266,2_11585,7,+,49858649,50028495,3013,3025,2_11266,2_11585
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 110,40817114,43024793,17432,17476,0_17430,0_17474,22,51171433,52878189,3058,3103,2_11414,2_11738,22,+,51171433,52878189,3058,3103,2_11414,2_11738
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 63,31865443,32476284,17267,17277,0_17265,0_17275,8,2419351,2856211,1704,1718,2_10639,2_11471,8,+,2419351,2856211,1704,1718,2_10639,2_11471
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 65,60741027,62656201,17736,17760,0_17734,0_17758,17,4093679,5316819,1757,1784,2_10499,2_10871,17,+,4093679,5316819,1757,1784,2_10499,2_10871
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 66,44125617,45782572,17492,17512,0_17490,0_17510,11,5376267,6161968,1787,1806,2_10664,2_11136,11,+,5376267,6161968,1787,1806,2_10664,2_11136
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 72,11888941,12429702,16944,16956,0_16942,0_16954,9,8786776,9219568,1892,1902,2_11011,2_10418,9,+,8786776,9219568,1892,1902,2_11011,2_10418
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 75,2234747,3163714,16758,16777,0_16756,0_16775,11,10710886,11255530,1933,1946,2_11110,2_11298,11,+,10710886,11255530,1933,1946,2_11110,2_11298
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 76,37152605,39154688,17364,17392,0_17362,0_17390,10,11352309,12067362,1956,1979,2_10735,2_10340,10,+,11352309,12067362,1956,1979,2_10735,2_10340
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 77,95215101,97118077,18338,18370,0_18336,0_18368,17,13564784,14593940,2018,2043,2_11166,2_11020,17,+,13564784,14593940,2018,2043,2_11166,2_11020
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 79,67301917,71927834,17843,17922,0_17841,0_17920,8,15436681,16530718,2083,2115,2_10852,2_10751,8,+,15436681,16530718,2083,2115,2_10852,2_10751
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 80,107968077,108571319,18556,18571,0_18554,0_18570,12,16861309,17371437,2121,2141,2_11687,2_10563,12,+,16861309,17371437,2121,2141,2_11687,2_10563
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 85,50221963,51958088,17539,17565,0_17537,0_17564,12,27476874,28611578,2393,2417,2_10620,2_10647,12,+,27476874,28611578,2393,2417,2_10620,2_10647
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 90,83394726,84472329,18121,18140,0_18118,0_18138,10,32214698,33093803,2508,2531,2_11081,2_10913,10,+,32214698,33093803,2508,2531,2_11081,2_10913
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 92,30816232,31217618,17245,17253,0_17243,0_17251,6,34442510,34582253,2580,2586,2_11812,2_11807,6,+,34442510,34582253,2580,2586,2_11812,2_11807
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 93,24170737,24686465,17134,17147,0_17132,0_17145,9,34688321,34870350,2589,2603,2_10453,2_11532,9,+,34688321,34870350,2589,2603,2_10453,2_11532
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 95,73262199,74386433,17946,17968,0_17944,0_17966,14,36081282,36751930,2636,2653,2_11712,2_11315,14,+,36081282,36751930,2636,2653,2_11712,2_11315
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 96,19403222,20273980,17058,17073,0_17057,0_17071,9,36835436,37310589,2656,2667,2_11324,2_10370,9,+,36835436,37310589,2656,2667,2_11324,2_10370
Azeb,Tgra,HiC_scaffold_16.0,CM056595.1,Azeb_vs_Tgra: 98,76969075,78180760,18013,18033,0_18011,0_18031,6,40745402,41246586,2758,2773,2_10322,2_11426,6,+,40745402,41246586,2758,2773,2_10322,2_11426
Azeb,Tgra,HiC_scaffold_16.0,JARBDR010000385.1,Azeb_vs_Tgra: 495,22105802,22604536,17098,17107,0_17096,0_17105,8,13511,517810,22343,22364,2_15259,2_15262,8,+,13511,517810,22343,22364,2_15259,2_15262
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 446,29359843,30688497,19061,19087,0_19059,0_19085,8,2136888,5331289,17791,17884,2_16091,2_16266,8,+,2136888,5331289,17791,17884,2_16091,2_16266
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 447,71285637,71936605,19641,19652,0_19639,0_19650,7,7016124,7551730,17933,17953,2_15710,2_15953,7,+,7016124,7551730,17933,17953,2_15710,2_15953
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 449,61959634,65778609,19488,19541,0_19486,0_19539,9,19343013,20601482,18196,18232,2_16055,2_16295,9,+,19343013,20601482,18196,18232,2_16055,2_16295
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 450,78555003,79628028,19765,19782,0_19763,0_19780,10,23485724,24475075,18278,18291,2_15478,2_16010,10,+,23485724,24475075,18278,18291,2_15478,2_16010
Azeb,Tgra,HiC_scaffold_17.0,CM056608.1,Azeb_vs_Tgra: 452,73030642,73384117,19672,19678,0_19670,0_19676,6,26800531,26986661,18356,18361,2_15595,2_15598,6,+,26800531,26986661,18356,18361,2_15595,2_15598
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 316,88347595,89470570,21253,21274,0_21251,0_21272,12,5559449,5900252,12352,12365,2_5148,2_5493,12,+,5559449,5900252,12352,12365,2_5148,2_5493
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 317,82519616,83443072,21159,21172,0_21157,0_21170,10,6279593,6711484,12388,12404,2_5937,2_6087,10,+,6279593,6711484,12388,12404,2_5937,2_6087
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 318,68377832,68843208,20925,20933,0_20923,0_20931,6,7280176,7436254,12418,12426,2_5792,2_5794,6,+,7280176,7436254,12418,12426,2_5792,2_5794
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 321,41671805,42527103,20487,20500,0_20485,0_20498,10,10172772,10695830,12488,12500,2_5413,2_5864,10,+,10172772,10695830,12488,12500,2_5413,2_5864
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 324,20023880,21835311,20170,20196,0_20168,0_20194,16,12307436,13132442,12556,12578,2_5699,2_5236,16,+,12307436,13132442,12556,12578,2_5699,2_5236
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 325,61637913,62218745,20800,20812,0_20798,0_20810,12,13572122,14102373,12591,12611,2_5975,2_5040,12,+,13572122,14102373,12591,12611,2_5975,2_5040
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 326,52751725,53196686,20651,20659,0_20649,0_20657,8,14609407,14959524,12623,12633,2_5804,2_5351,8,+,14609407,14959524,12623,12633,2_5804,2_5351
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 328,78054186,79969570,21078,21121,0_21076,0_21119,12,16947298,18011106,12693,12722,2_5180,2_5918,12,+,16947298,18011106,12693,12722,2_5180,2_5918
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 329,67187393,67487960,20898,20903,0_20896,0_20901,6,18436079,18567548,12738,12743,2_5709,2_5124,6,+,18436079,18567548,12738,12743,2_5709,2_5124
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 332,50428391,50880585,20620,20627,0_20618,0_20625,8,21176830,21417855,12811,12819,2_5641,2_5637,8,+,21176830,21417855,12811,12819,2_5641,2_5637
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 335,53812576,55374789,20672,20697,0_20670,0_20695,9,25491878,26034684,12933,12957,2_5050,2_5378,9,+,25491878,26034684,12933,12957,2_5050,2_5378
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 336,32064824,33309382,20338,20357,0_20336,0_20355,10,26547879,26952524,12974,12986,2_4906,2_5269,10,+,26547879,26952524,12974,12986,2_4906,2_5269
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 337,48445196,48892305,20582,20591,0_20580,0_20589,7,29145123,29319027,13035,13042,2_5437,2_5020,7,+,29145123,29319027,13035,13042,2_5437,2_5020
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 339,25782882,26787351,20229,20247,0_20227,0_20245,13,32106892,32497116,13097,13110,2_6049,2_5187,13,+,32106892,32497116,13097,13110,2_6049,2_5187
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 341,92417579,92729578,21331,21337,0_21329,0_21335,6,36777069,36945324,13222,13227,2_5833,2_5826,6,+,36777069,36945324,13222,13227,2_5833,2_5826
Azeb,Tgra,HiC_scaffold_18.0,CM056603.1,Azeb_vs_Tgra: 342,2863434,6273227,19900,19950,0_19898,0_19948,12,37713217,39345602,13232,13282,2_5303,2_5556,12,+,37713217,39345602,13232,13282,2_5303,2_5556
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 395,1534507,4616264,21363,21409,0_21361,0_21407,7,4315492,6843517,15612,15691,2_3010,2_3105,7,+,4315492,6843517,15612,15691,2_3010,2_3105
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 396,13268623,13941738,21542,21551,0_21540,0_21549,5,8241318,8523444,15738,15749,2_2849,2_3074,5,+,8241318,8523444,15738,15749,2_2849,2_3074
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 397,25336287,27381093,21738,21776,0_21736,0_21774,7,10263500,10798991,15785,15797,2_2494,2_2649,7,+,10263500,10798991,15785,15797,2_2494,2_2649
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 398,61618154,64945112,22264,22311,0_22262,0_22309,10,11495064,13781971,15819,15876,2_3554,2_2675,10,+,11495064,13781971,15819,15876,2_3554,2_2675
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 404,88025100,94945317,22685,22764,0_22683,0_22762,8,27117518,28331207,16219,16251,2_3418,2_3277,8,+,27117518,28331207,16219,16251,2_3418,2_3277
Azeb,Tgra,HiC_scaffold_19.0,CM056606.1,Azeb_vs_Tgra: 412,81685543,82605295,22569,22592,0_22567,0_22590,9,40542844,41606111,16589,16617,2_3358,2_3252,9,+,40542844,41606111,16589,16617,2_3358,2_3252
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 413,25849532,28440675,1609,1646,0_1605,0_1642,10,1255582,1596346,16648,16662,2_14442,2_14850,10,+,1255582,1596346,16648,16662,2_14442,2_14850
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 416,63956136,64404473,2234,2243,0_2230,0_2239,6,2935959,3507353,16705,16722,2_14213,2_14503,6,+,2935959,3507353,16705,16722,2_14213,2_14503
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 417,55358212,57426447,2095,2128,0_2091,0_2124,22,3755002,5253979,16726,16761,2_14079,2_15088,22,+,3755002,5253979,16726,16761,2_14079,2_15088
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 421,17370752,18623467,1475,1501,0_1471,0_1497,12,7772248,8268137,16820,16833,2_14146,2_14438,12,+,7772248,8268137,16820,16833,2_14146,2_14438
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 422,91202506,91775534,2614,2621,0_2610,0_2617,6,8788882,8989589,16853,16858,2_14716,2_15128,6,+,8788882,8989589,16853,16858,2_14716,2_15128
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 427,42969593,43192776,1900,1906,0_1896,0_1902,6,13257382,13401219,16993,17000,2_14701,2_14295,6,+,13257382,13401219,16993,17000,2_14701,2_14295
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 433,95273575,96962859,2655,2684,0_2651,0_2680,10,20292598,21740440,17211,17240,2_15107,2_14946,10,+,20292598,21740440,17211,17240,2_15107,2_14946
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 434,41834212,42964194,1874,1899,0_1870,0_1895,12,23206113,23924635,17283,17308,2_14323,2_14356,12,+,23206113,23924635,17283,17308,2_14323,2_14356
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 435,72041690,74149581,2337,2355,0_2333,0_2351,10,26964468,27590473,17366,17383,2_14403,2_14655,10,+,26964468,27590473,17366,17383,2_14403,2_14655
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 437,1251702,2355693,1205,1222,0_1201,0_1218,8,30715169,31073903,17463,17476,2_14726,2_14030,8,+,30715169,31073903,17463,17476,2_14726,2_14030
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 439,36877087,37106660,1783,1793,0_1779,0_1789,6,33103230,33258542,17526,17534,2_14997,2_14313,6,+,33103230,33258542,17526,17534,2_14997,2_14313
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 440,9003360,11921021,1338,1392,0_1334,0_1388,15,33351739,34442619,17539,17572,2_14692,2_14634,15,+,33351739,34442619,17539,17572,2_14692,2_14634
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 441,39005595,41674684,1829,1872,0_1825,0_1868,24,35155270,36828703,17596,17634,2_14491,2_15025,24,+,35155270,36828703,17596,17634,2_14491,2_15025
Azeb,Tgra,HiC_scaffold_2.0,CM056607.1,Azeb_vs_Tgra: 445,97430771,98072443,2694,2708,0_2690,0_2704,7,39479755,39752155,17709,17719,2_14613,2_14507,7,+,39479755,39752155,17709,17719,2_14613,2_14507
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 145,42893119,43335700,23364,23376,0_23362,0_23374,9,3866316,4186569,4681,4695,2_22090,2_21595,9,+,3866316,4186569,4681,4695,2_22090,2_21595
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 150,91903168,96231867,24070,24132,0_24068,0_24130,5,12739332,13374733,4927,4941,2_21472,2_22497,5,+,12739332,13374733,4927,4941,2_21472,2_22497
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 151,50133870,50963219,23480,23488,0_23478,0_23486,6,13910773,14316201,4954,4966,2_22634,2_22140,6,+,13910773,14316201,4954,4966,2_22634,2_22140
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 157,65935502,71492165,23699,23781,0_23697,0_23779,7,25187494,27378976,5220,5266,2_22177,2_22074,7,+,25187494,27378976,5220,5266,2_22177,2_22074
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 159,44958964,45628536,23400,23415,0_23398,0_23413,7,34372750,34657992,5396,5407,2_22363,2_21527,7,+,34372750,34657992,5396,5407,2_22363,2_21527
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 160,7496762,7765831,22975,22979,0_22973,0_22977,5,37176014,37541174,5483,5492,2_22157,2_21680,5,+,37176014,37541174,5483,5492,2_22157,2_21680
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 161,38214473,38728481,23300,23314,0_23298,0_23312,8,38777406,38997779,5519,5527,2_21464,2_21468,8,+,38777406,38997779,5519,5527,2_21464,2_21468
Azeb,Tgra,HiC_scaffold_21.0,CM056597.1,Azeb_vs_Tgra: 170,37101740,37356288,23288,23296,0_23286,0_23294,6,52507403,52758519,5894,5900,2_21990,2_22483,6,+,52507403,52758519,5894,5900,2_21990,2_22483
