Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000345	Azeb	n5	1.0	Terminal	mikado.HiC_scaffold_16.0G2.1	mikado.HiC_scaffold_16.0G184.1, mikado.HiC_scaffold_16.0G253.1, mikado.HiC_scaffold_16.0G254.1, mikado.HiC_scaffold_16.0G226.1, mikado.HiC_scaffold_16.0G250.1
OG0000345	Azeb	n6	1.0	Terminal	mikado.HiC_scaffold_16.0G184.1	mikado.HiC_scaffold_16.0G253.1, mikado.HiC_scaffold_16.0G254.1, mikado.HiC_scaffold_16.0G226.1, mikado.HiC_scaffold_16.0G250.1
OG0000345	Azeb	n7	1.0	Terminal	mikado.HiC_scaffold_16.0G253.1, mikado.HiC_scaffold_16.0G254.1, mikado.HiC_scaffold_16.0G226.1	mikado.HiC_scaffold_16.0G250.1
OG0000345	Azeb	n8	1.0	Terminal	mikado.HiC_scaffold_16.0G253.1, mikado.HiC_scaffold_16.0G254.1	mikado.HiC_scaffold_16.0G226.1
OG0000345	Azeb	n9	1.0	Terminal	mikado.HiC_scaffold_16.0G253.1	mikado.HiC_scaffold_16.0G254.1
OG0000346	N0	n0	1.0	Non-Terminal	EVM0019704.1, KUTeg_008459, mikado.HiC_scaffold_17.0G369.1	KUTeg_008461, KUTeg_008805, KUTeg_008460, EVM0021221.1, mikado.HiC_scaffold_17.0G246.1, mikado.HiC_scaffold_17.0G726.1, mikado.HiC_scaffold_17.0G728.1, mikado.HiC_scaffold_17.0G727.1
OG0000346	Tgra	n5	1.0	Terminal	KUTeg_008461, KUTeg_008805	KUTeg_008460
OG0000346	Tgra	n6	1.0	Terminal	KUTeg_008461	KUTeg_008805
OG0000346	Azeb	n7	1.0	Terminal	mikado.HiC_scaffold_17.0G246.1	mikado.HiC_scaffold_17.0G726.1, mikado.HiC_scaffold_17.0G728.1, mikado.HiC_scaffold_17.0G727.1
OG0000346	Azeb	n8	1.0	Terminal	mikado.HiC_scaffold_17.0G726.1	mikado.HiC_scaffold_17.0G728.1, mikado.HiC_scaffold_17.0G727.1
OG0000346	Azeb	n9	1.0	Terminal	mikado.HiC_scaffold_17.0G728.1	mikado.HiC_scaffold_17.0G727.1
OG0000347	Azeb	n0	1.0	Terminal	mikado.HiC_scaffold_17.0G505.1	mikado.HiC_scaffold_17.0G506.1, mikado.HiC_scaffold_17.0G503.1, mikado.HiC_scaffold_17.0G503.2, mikado.HiC_scaffold_17.0G509.1, mikado.HiC_scaffold_17.0G783.1, mikado.HiC_scaffold_17.0G783.3, mikado.HiC_scaffold_17.0G782.1, mikado.HiC_scaffold_17.0G366.1, mikado.HiC_scaffold_17.0G793.1, mikado.HiC_scaffold_17.0G795.1
OG0000347	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_17.0G506.1, mikado.HiC_scaffold_17.0G503.1, mikado.HiC_scaffold_17.0G503.2	mikado.HiC_scaffold_17.0G509.1, mikado.HiC_scaffold_17.0G783.1, mikado.HiC_scaffold_17.0G783.3, mikado.HiC_scaffold_17.0G782.1, mikado.HiC_scaffold_17.0G366.1, mikado.HiC_scaffold_17.0G793.1, mikado.HiC_scaffold_17.0G795.1
OG0000347	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_17.0G506.1	mikado.HiC_scaffold_17.0G503.1, mikado.HiC_scaffold_17.0G503.2
OG0000347	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_17.0G503.1	mikado.HiC_scaffold_17.0G503.2
OG0000347	Azeb	n4	1.0	Terminal	mikado.HiC_scaffold_17.0G509.1	mikado.HiC_scaffold_17.0G783.1, mikado.HiC_scaffold_17.0G783.3, mikado.HiC_scaffold_17.0G782.1, mikado.HiC_scaffold_17.0G366.1, mikado.HiC_scaffold_17.0G793.1, mikado.HiC_scaffold_17.0G795.1
OG0000347	Azeb	n5	1.0	Terminal	mikado.HiC_scaffold_17.0G783.1, mikado.HiC_scaffold_17.0G783.3, mikado.HiC_scaffold_17.0G782.1, mikado.HiC_scaffold_17.0G366.1	mikado.HiC_scaffold_17.0G793.1, mikado.HiC_scaffold_17.0G795.1
OG0000347	Azeb	n6	1.0	Terminal	mikado.HiC_scaffold_17.0G783.1, mikado.HiC_scaffold_17.0G783.3, mikado.HiC_scaffold_17.0G782.1	mikado.HiC_scaffold_17.0G366.1
OG0000347	Azeb	n7	1.0	Terminal	mikado.HiC_scaffold_17.0G783.1, mikado.HiC_scaffold_17.0G783.3	mikado.HiC_scaffold_17.0G782.1
OG0000347	Azeb	n8	1.0	Terminal	mikado.HiC_scaffold_17.0G783.1	mikado.HiC_scaffold_17.0G783.3
OG0000347	Azeb	n9	1.0	Terminal	mikado.HiC_scaffold_17.0G793.1	mikado.HiC_scaffold_17.0G795.1
OG0000348	N0	n0	0.6666666666666666	Non-Terminal	EVM0010988.1, EVM0023881.1, mikado.HiC_scaffold_19.0G507.1, mikado.HiC_scaffold_19.0G505.1, mikado.HiC_scaffold_19.0G506.1	mikado.HiC_scaffold_17.0G590.1, KUTeg_010563, EVM0021871.1, EVM0006881.1, EVM0002568.1, EVM0000159.1
OG0000348	Sbro	n2	1.0	Terminal	EVM0010988.1	EVM0023881.1
OG0000348	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_19.0G507.1	mikado.HiC_scaffold_19.0G505.1, mikado.HiC_scaffold_19.0G506.1
OG0000348	Azeb	n4	1.0	Terminal	mikado.HiC_scaffold_19.0G505.1	mikado.HiC_scaffold_19.0G506.1
OG0000348	Sbro	n7	1.0	Terminal	EVM0021871.1	EVM0006881.1, EVM0002568.1, EVM0000159.1
OG0000348	Sbro	n8	1.0	Terminal	EVM0006881.1	EVM0002568.1, EVM0000159.1
OG0000348	Sbro	n9	1.0	Terminal	EVM0002568.1	EVM0000159.1
OG0000349	Tgra	n2	1.0	Terminal	KUTeg_005807, KUTeg_005253, KUTeg_000310	KUTeg_002178
OG0000349	Tgra	n3	1.0	Terminal	KUTeg_005807, KUTeg_005253	KUTeg_000310
OG0000349	Tgra	n4	1.0	Terminal	KUTeg_005807	KUTeg_005253
OG0000349	Sbro	n5	1.0	Terminal	EVM0018228.1	EVM0021228.1, EVM0016134.1, EVM0020924.1, EVM0006684.1, EVM0015827.1
OG0000349	Sbro	n6	1.0	Terminal	EVM0021228.1	EVM0016134.1, EVM0020924.1, EVM0006684.1, EVM0015827.1
OG0000349	Sbro	n7	1.0	Terminal	EVM0016134.1	EVM0020924.1, EVM0006684.1, EVM0015827.1
OG0000349	Sbro	n8	1.0	Terminal	EVM0020924.1	EVM0006684.1, EVM0015827.1
OG0000349	Sbro	n9	1.0	Terminal	EVM0006684.1	EVM0015827.1
OG0000350	N1	n1	0.5	Non-Terminal	EVM0014536.1, EVM0022693.1	KUTeg_010056, KUTeg_011130, EVM0022859.1, KUTeg_012606, KUTeg_005848, KUTeg_014752, KUTeg_017269, EVM0004257.1
OG0000350	Sbro	n2	1.0	Terminal	EVM0014536.1	EVM0022693.1
OG0000350	N1	n3	0.5	Non-Terminal	KUTeg_010056	KUTeg_011130, EVM0022859.1, KUTeg_012606, KUTeg_005848, KUTeg_014752, KUTeg_017269, EVM0004257.1
OG0000350	N1	n4	0.5	Non-Terminal	KUTeg_011130	EVM0022859.1, KUTeg_012606, KUTeg_005848, KUTeg_014752, KUTeg_017269, EVM0004257.1
OG0000350	N1	n5	1.0	Non-Terminal	EVM0022859.1, KUTeg_012606, KUTeg_005848, KUTeg_014752	KUTeg_017269, EVM0004257.1
OG0000350	Tgra	n7	1.0	Terminal	KUTeg_012606	KUTeg_005848, KUTeg_014752
OG0000350	Tgra	n8	1.0	Terminal	KUTeg_005848	KUTeg_014752
OG0000351	Tgra	n2	1.0	Terminal	KUTeg_015662	KUTeg_017692, KUTeg_017693, KUTeg_004680, KUTeg_024123, KUTeg_011659, KUTeg_015661, KUTeg_001419, KUTeg_010564
OG0000351	Tgra	n3	1.0	Terminal	KUTeg_017692, KUTeg_017693	KUTeg_004680, KUTeg_024123, KUTeg_011659, KUTeg_015661, KUTeg_001419, KUTeg_010564
OG0000351	Tgra	n4	1.0	Terminal	KUTeg_017692	KUTeg_017693
OG0000351	Tgra	n5	1.0	Terminal	KUTeg_004680	KUTeg_024123, KUTeg_011659, KUTeg_015661, KUTeg_001419, KUTeg_010564
OG0000351	Tgra	n6	1.0	Terminal	KUTeg_024123	KUTeg_011659, KUTeg_015661, KUTeg_001419, KUTeg_010564
OG0000351	Tgra	n7	1.0	Terminal	KUTeg_011659, KUTeg_015661	KUTeg_001419, KUTeg_010564
OG0000351	Tgra	n8	1.0	Terminal	KUTeg_011659	KUTeg_015661
OG0000351	Tgra	n9	1.0	Terminal	KUTeg_001419	KUTeg_010564
OG0000352	Tgra	n1	1.0	Terminal	KUTeg_008041	KUTeg_002306, KUTeg_002203, KUTeg_010871, KUTeg_002304, KUTeg_024680, KUTeg_010876, KUTeg_001259, KUTeg_011511, KUTeg_010775
OG0000352	Tgra	n2	1.0	Terminal	KUTeg_002306, KUTeg_002203, KUTeg_010871	KUTeg_002304, KUTeg_024680, KUTeg_010876, KUTeg_001259, KUTeg_011511, KUTeg_010775
OG0000352	Tgra	n3	1.0	Terminal	KUTeg_002306, KUTeg_002203	KUTeg_010871
OG0000352	Tgra	n4	1.0	Terminal	KUTeg_002306	KUTeg_002203
OG0000352	Tgra	n5	1.0	Terminal	KUTeg_002304, KUTeg_024680, KUTeg_010876, KUTeg_001259, KUTeg_011511	KUTeg_010775
OG0000352	Tgra	n6	1.0	Terminal	KUTeg_002304, KUTeg_024680, KUTeg_010876, KUTeg_001259	KUTeg_011511
OG0000352	Tgra	n7	1.0	Terminal	KUTeg_002304	KUTeg_024680, KUTeg_010876, KUTeg_001259
OG0000352	Tgra	n8	1.0	Terminal	KUTeg_024680, KUTeg_010876	KUTeg_001259
OG0000352	Tgra	n9	1.0	Terminal	KUTeg_024680	KUTeg_010876
OG0000353	Sbro	n2	1.0	Terminal	EVM0017148.1, EVM0010997.1, EVM0009927.1, EVM0008198.1, EVM0016572.1, EVM0017877.1, EVM0010788.1, EVM0002124.1	EVM0019537.1
OG0000353	Sbro	n3	1.0	Terminal	EVM0017148.1, EVM0010997.1, EVM0009927.1, EVM0008198.1, EVM0016572.1, EVM0017877.1	EVM0010788.1, EVM0002124.1
OG0000353	Sbro	n4	1.0	Terminal	EVM0017148.1, EVM0010997.1, EVM0009927.1, EVM0008198.1, EVM0016572.1	EVM0017877.1
OG0000353	Sbro	n5	1.0	Terminal	EVM0017148.1, EVM0010997.1, EVM0009927.1, EVM0008198.1	EVM0016572.1
OG0000353	Sbro	n6	1.0	Terminal	EVM0017148.1, EVM0010997.1, EVM0009927.1	EVM0008198.1
OG0000353	Sbro	n7	1.0	Terminal	EVM0017148.1	EVM0010997.1, EVM0009927.1
OG0000353	Sbro	n8	1.0	Terminal	EVM0010997.1	EVM0009927.1
OG0000353	Sbro	n9	1.0	Terminal	EVM0010788.1	EVM0002124.1
OG0000354	N1	n1	0.5	Non-Terminal	KUTeg_002528	KUTeg_007735, EVM0016033.1, KUTeg_011017, EVM0001123.1, KUTeg_006861, KUTeg_007736, EVM0008720.1, EVM0019040.1, KUTeg_006862
OG0000354	N1	n2	0.5	Non-Terminal	KUTeg_007735	EVM0016033.1, KUTeg_011017, EVM0001123.1, KUTeg_006861, KUTeg_007736, EVM0008720.1, EVM0019040.1, KUTeg_006862
OG0000354	N1	n3	1.0	Non-Terminal	EVM0016033.1, KUTeg_011017, EVM0001123.1, KUTeg_006861, KUTeg_007736, EVM0008720.1	EVM0019040.1, KUTeg_006862
OG0000354	N1	n4	0.5	Non-Terminal	EVM0016033.1	KUTeg_011017, EVM0001123.1, KUTeg_006861, KUTeg_007736, EVM0008720.1
OG0000354	N1	n5	1.0	Non-Terminal: STRIDE	KUTeg_011017, EVM0001123.1	KUTeg_006861, KUTeg_007736, EVM0008720.1
OG0000354	Tgra	n8	1.0	Terminal	KUTeg_006861	KUTeg_007736
OG0000355	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_21.0G146.1, mikado.HiC_scaffold_12.3160685G460.1, mikado.HiC_scaffold_21.0G826.1	mikado.HiC_scaffold_12.3160685G461.1
OG0000355	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_21.0G146.1, mikado.HiC_scaffold_12.3160685G460.1	mikado.HiC_scaffold_21.0G826.1
OG0000355	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_21.0G146.1	mikado.HiC_scaffold_12.3160685G460.1
OG0000355	Tgra	n4	1.0	Terminal	KUTeg_014485, KUTeg_007934	KUTeg_014483, KUTeg_009014, KUTeg_007935, KUTeg_014911, KUTeg_012984
OG0000355	Tgra	n5	1.0	Terminal	KUTeg_014485	KUTeg_007934
OG0000355	Tgra	n6	1.0	Terminal	KUTeg_014483, KUTeg_009014, KUTeg_007935, KUTeg_014911	KUTeg_012984
OG0000355	Tgra	n7	1.0	Terminal	KUTeg_014483, KUTeg_009014, KUTeg_007935	KUTeg_014911
OG0000355	Tgra	n8	1.0	Terminal	KUTeg_014483, KUTeg_009014	KUTeg_007935
OG0000355	Tgra	n9	1.0	Terminal	KUTeg_014483	KUTeg_009014
OG0000356	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_8.8335562G181.1	mikado.HiC_scaffold_8.8335562G188.1, mikado.HiC_scaffold_8.8335562G187.1, mikado.HiC_scaffold_8.8335562G189.1, mikado.HiC_scaffold_8.8335562G182.1, mikado.HiC_scaffold_8.8335562G183.1, mikado.HiC_scaffold_8.8335562G184.1, mikado.HiC_scaffold_8.8335562G185.1, mikado.HiC_scaffold_8.8335562G186.1
OG0000356	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_8.8335562G188.1, mikado.HiC_scaffold_8.8335562G187.1	mikado.HiC_scaffold_8.8335562G189.1, mikado.HiC_scaffold_8.8335562G182.1, mikado.HiC_scaffold_8.8335562G183.1, mikado.HiC_scaffold_8.8335562G184.1, mikado.HiC_scaffold_8.8335562G185.1, mikado.HiC_scaffold_8.8335562G186.1
OG0000356	Azeb	n4	1.0	Terminal	mikado.HiC_scaffold_8.8335562G188.1	mikado.HiC_scaffold_8.8335562G187.1
OG0000356	Azeb	n5	1.0	Terminal	mikado.HiC_scaffold_8.8335562G189.1	mikado.HiC_scaffold_8.8335562G182.1, mikado.HiC_scaffold_8.8335562G183.1, mikado.HiC_scaffold_8.8335562G184.1, mikado.HiC_scaffold_8.8335562G185.1, mikado.HiC_scaffold_8.8335562G186.1
OG0000356	Azeb	n6	1.0	Terminal	mikado.HiC_scaffold_8.8335562G182.1, mikado.HiC_scaffold_8.8335562G183.1	mikado.HiC_scaffold_8.8335562G184.1, mikado.HiC_scaffold_8.8335562G185.1, mikado.HiC_scaffold_8.8335562G186.1
OG0000356	Azeb	n7	1.0	Terminal	mikado.HiC_scaffold_8.8335562G182.1	mikado.HiC_scaffold_8.8335562G183.1
OG0000356	Azeb	n8	1.0	Terminal	mikado.HiC_scaffold_8.8335562G184.1, mikado.HiC_scaffold_8.8335562G185.1	mikado.HiC_scaffold_8.8335562G186.1
OG0000356	Azeb	n9	1.0	Terminal	mikado.HiC_scaffold_8.8335562G184.1	mikado.HiC_scaffold_8.8335562G185.1
OG0000357	Azeb	n1	1.0	Terminal	mikado.HiC_scaffold_12.3160685G881.1, mikado.HiC_scaffold_12.3160685G880.1	mikado.HiC_scaffold_12.3160685G89.1, mikado.HiC_scaffold_12.3160685G88.1, mikado.HiC_scaffold_12.3160685G85.1, mikado.HiC_scaffold_12.3160685G83.1, mikado.HiC_scaffold_12.3160685G84.1
OG0000357	Azeb	n2	1.0	Terminal	mikado.HiC_scaffold_12.3160685G881.1	mikado.HiC_scaffold_12.3160685G880.1
OG0000357	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_12.3160685G89.1, mikado.HiC_scaffold_12.3160685G88.1, mikado.HiC_scaffold_12.3160685G85.1	mikado.HiC_scaffold_12.3160685G83.1, mikado.HiC_scaffold_12.3160685G84.1
OG0000357	Azeb	n4	1.0	Terminal	mikado.HiC_scaffold_12.3160685G89.1, mikado.HiC_scaffold_12.3160685G88.1	mikado.HiC_scaffold_12.3160685G85.1
OG0000357	Azeb	n5	1.0	Terminal	mikado.HiC_scaffold_12.3160685G89.1	mikado.HiC_scaffold_12.3160685G88.1
OG0000357	Azeb	n6	1.0	Terminal	mikado.HiC_scaffold_12.3160685G83.1	mikado.HiC_scaffold_12.3160685G84.1
OG0000357	Sbro	n7	1.0	Terminal	EVM0020260.1, EVM0019361.1	EVM0008396.1, EVM0017982.1
OG0000357	Sbro	n8	1.0	Terminal	EVM0020260.1	EVM0019361.1
OG0000357	Sbro	n9	1.0	Terminal	EVM0008396.1	EVM0017982.1
OG0000358	N0	n1	0.6666666666666666	Non-Terminal	mikado.HiC_scaffold_12.3160685G591.1, mikado.HiC_scaffold_12.3160685G592.1, mikado.HiC_scaffold_12.3160685G590.1, EVM0014342.1, EVM0023370.1	EVM0003405.1, EVM0012334.1, mikado.HiC_scaffold_12.3160685G593.1, EVM0010643.1, mikado.HiC_scaffold_12.3160685G503.1
OG0000358	Azeb	n3	1.0	Terminal	mikado.HiC_scaffold_12.3160685G591.1, mikado.HiC_scaffold_12.3160685G592.1	mikado.HiC_scaffold_12.3160685G590.1
OG0000358	Azeb	n4	1.0	Terminal	mikado.HiC_scaffold_12.3160685G591.1	mikado.HiC_scaffold_12.3160685G592.1
OG0000358	Sbro	n5	1.0	Terminal	EVM0014342.1	EVM0023370.1
OG0000358	N0	n6	0.3333333333333333	Non-Terminal	EVM0003405.1	EVM0012334.1, mikado.HiC_scaffold_12.3160685G593.1, EVM0010643.1, mikado.HiC_scaffold_12.3160685G503.1
OG0000358	N0	n7	0.6666666666666666	Non-Terminal	EVM0012334.1, mikado.HiC_scaffold_12.3160685G593.1	EVM0010643.1, mikado.HiC_scaffold_12.3160685G503.1
OG0000359	N1	n1	0.5	Non-Terminal	KUTeg_007327	EVM0005069.1, KUTeg_007880, KUTeg_007878, KUTeg_000868, KUTeg_007879, KUTeg_000867, KUTeg_012135, KUTeg_010994, EVM0001997.1
OG0000359	N1	n2	1.0	Non-Terminal	EVM0005069.1, KUTeg_007880, KUTeg_007878, KUTeg_000868, KUTeg_007879	KUTeg_000867, KUTeg_012135, KUTeg_010994, EVM0001997.1
OG0000359	Tgra	n4	1.0	Terminal	KUTeg_007880	KUTeg_007878, KUTeg_000868, KUTeg_007879
OG0000359	Tgra	n5	1.0	Terminal	KUTeg_007878, KUTeg_000868	KUTeg_007879
OG0000359	Tgra	n6	1.0	Terminal	KUTeg_007878	KUTeg_000868
OG0000359	Tgra	n8	1.0	Terminal	KUTeg_000867, KUTeg_012135	KUTeg_010994
OG0000359	Tgra	n9	1.0	Terminal	KUTeg_000867	KUTeg_012135
OG0000360	N1	n0	1.0	Non-Terminal	EVM0003617.1, KUTeg_022145, KUTeg_008991, KUTeg_022146, KUTeg_021869, KUTeg_008992	KUTeg_011820, KUTeg_023467, EVM0010929.1, EVM0000135.1, EVM0012117.1
OG0000360	Tgra	n2	1.0	Terminal	KUTeg_022145, KUTeg_008991	KUTeg_022146, KUTeg_021869, KUTeg_008992
OG0000360	Tgra	n3	1.0	Terminal	KUTeg_022145	KUTeg_008991
OG0000360	Tgra	n4	1.0	Terminal	KUTeg_022146, KUTeg_021869	KUTeg_008992
OG0000360	Tgra	n5	1.0	Terminal	KUTeg_022146	KUTeg_021869
OG0000360	Tgra	n7	1.0	Terminal	KUTeg_011820	KUTeg_023467
OG0000360	Sbro	n8	1.0	Terminal	EVM0010929.1	EVM0000135.1, EVM0012117.1
OG0000360	Sbro	n9	1.0	Terminal	EVM0000135.1	EVM0012117.1
OG0000361	N1	n0	1.0	Non-Terminal	KUTeg_008565, KUTeg_001427, EVM0021061.1, EVM0001558.1, EVM0021582.1	KUTeg_022295, KUTeg_022445, KUTeg_022635, EVM0008168.1, EVM0021074.1, EVM0023636.1
OG0000361	Tgra	n2	1.0	Terminal	KUTeg_008565	KUTeg_001427
OG0000361	Sbro	n3	1.0	Terminal	EVM0021061.1	EVM0001558.1, EVM0021582.1
OG0000361	Sbro	n4	1.0	Terminal	EVM0001558.1	EVM0021582.1
OG0000361	Tgra	n6	1.0	Terminal	KUTeg_022295, KUTeg_022445	KUTeg_022635
OG0000361	Tgra	n7	1.0	Terminal	KUTeg_022295	KUTeg_022445
OG0000361	Sbro	n8	1.0	Terminal	EVM0008168.1	EVM0021074.1, EVM0023636.1
OG0000361	Sbro	n9	1.0	Terminal	EVM0021074.1	EVM0023636.1
OG0000362	Tgra	n1	1.0	Terminal	KUTeg_006476	KUTeg_006479
OG0000362	Sbro	n2	1.0	Terminal	EVM0004230.1, EVM0014054.1, EVM0003944.1, EVM0022938.1, EVM0022896.1, EVM0022220.1, EVM0001125.1, EVM0008191.1	EVM0014440.1
OG0000362	Sbro	n3	1.0	Terminal	EVM0004230.1, EVM0014054.1, EVM0003944.1, EVM0022938.1, EVM0022896.1, EVM0022220.1, EVM0001125.1	EVM0008191.1
OG0000362	Sbro	n4	1.0	Terminal	EVM0004230.1	EVM0014054.1, EVM0003944.1, EVM0022938.1, EVM0022896.1, EVM0022220.1, EVM0001125.1
OG0000362	Sbro	n5	1.0	Terminal	EVM0014054.1, EVM0003944.1, EVM0022938.1, EVM0022896.1, EVM0022220.1	EVM0001125.1
OG0000362	Sbro	n6	1.0	Terminal	EVM0014054.1, EVM0003944.1, EVM0022938.1, EVM0022896.1	EVM0022220.1
OG0000362	Sbro	n7	1.0	Terminal	EVM0014054.1	EVM0003944.1, EVM0022938.1, EVM0022896.1
OG0000362	Sbro	n8	1.0	Terminal	EVM0003944.1	EVM0022938.1, EVM0022896.1
OG0000362	Sbro	n9	1.0	Terminal	EVM0022938.1	EVM0022896.1
OG0000363	Sbro	n1	1.0	Terminal	EVM0008675.1, EVM0008603.1, EVM0011806.1, EVM0013329.1, EVM0017008.1, EVM0001175.1, EVM0010616.1, EVM0020002.1, EVM0002203.1	EVM0008317.1
OG0000363	Sbro	n2	1.0	Terminal	EVM0008675.1, EVM0008603.1, EVM0011806.1, EVM0013329.1, EVM0017008.1, EVM0001175.1, EVM0010616.1	EVM0020002.1, EVM0002203.1
OG0000363	Sbro	n3	1.0	Terminal	EVM0008675.1	EVM0008603.1, EVM0011806.1, EVM0013329.1, EVM0017008.1, EVM0001175.1, EVM0010616.1
OG0000363	Sbro	n4	1.0	Terminal	EVM0008603.1, EVM0011806.1, EVM0013329.1, EVM0017008.1	EVM0001175.1, EVM0010616.1
OG0000363	Sbro	n5	1.0	Terminal	EVM0008603.1, EVM0011806.1	EVM0013329.1, EVM0017008.1
OG0000363	Sbro	n6	1.0	Terminal	EVM0008603.1	EVM0011806.1
OG0000363	Sbro	n7	1.0	Terminal	EVM0013329.1	EVM0017008.1
OG0000363	Sbro	n8	1.0	Terminal	EVM0001175.1	EVM0010616.1
OG0000363	Sbro	n9	1.0	Terminal	EVM0020002.1	EVM0002203.1
OG0000364	Sbro	n1	1.0	Terminal	EVM0023297.1	EVM0001081.1, EVM0002409.1, EVM0013139.1, EVM0016397.1, EVM0009116.1, EVM0004393.1, EVM0022847.1, EVM0015395.1, EVM0006222.1
OG0000364	Sbro	n2	1.0	Terminal	EVM0001081.1	EVM0002409.1, EVM0013139.1, EVM0016397.1, EVM0009116.1, EVM0004393.1, EVM0022847.1, EVM0015395.1, EVM0006222.1
OG0000364	Sbro	n3	1.0	Terminal	EVM0002409.1, EVM0013139.1, EVM0016397.1	EVM0009116.1, EVM0004393.1, EVM0022847.1, EVM0015395.1, EVM0006222.1
OG0000364	Sbro	n4	1.0	Terminal	EVM0002409.1, EVM0013139.1	EVM0016397.1
OG0000364	Sbro	n5	1.0	Terminal	EVM0002409.1	EVM0013139.1
OG0000364	Sbro	n6	1.0	Terminal	EVM0009116.1, EVM0004393.1	EVM0022847.1, EVM0015395.1, EVM0006222.1
OG0000364	Sbro	n7	1.0	Terminal	EVM0009116.1	EVM0004393.1
OG0000364	Sbro	n8	1.0	Terminal	EVM0022847.1	EVM0015395.1, EVM0006222.1
OG0000364	Sbro	n9	1.0	Terminal	EVM0015395.1	EVM0006222.1
OG0000365	Sbro	n1	1.0	Terminal	EVM0000956.1, EVM0018054.1	EVM0001160.1, EVM0010220.1, EVM0020582.1, EVM0010876.1, EVM0018413.1, EVM0007471.1, EVM0010410.1, EVM0015962.1
OG0000365	Sbro	n2	1.0	Terminal	EVM0000956.1	EVM0018054.1
OG0000365	Sbro	n3	1.0	Terminal	EVM0001160.1, EVM0010220.1, EVM0020582.1, EVM0010876.1, EVM0018413.1, EVM0007471.1, EVM0010410.1	EVM0015962.1
OG0000365	Sbro	n4	1.0	Terminal	EVM0001160.1, EVM0010220.1, EVM0020582.1, EVM0010876.1	EVM0018413.1, EVM0007471.1, EVM0010410.1
OG0000365	Sbro	n5	1.0	Terminal	EVM0001160.1, EVM0010220.1	EVM0020582.1, EVM0010876.1
OG0000365	Sbro	n6	1.0	Terminal	EVM0001160.1	EVM0010220.1
OG0000365	Sbro	n7	1.0	Terminal	EVM0020582.1	EVM0010876.1
OG0000365	Sbro	n8	1.0	Terminal	EVM0018413.1	EVM0007471.1, EVM0010410.1
OG0000365	Sbro	n9	1.0	Terminal	EVM0007471.1	EVM0010410.1
OG0000366	N1	n0	1.0	Non-Terminal	KUTeg_024222, KUTeg_024220, KUTeg_018776, EVM0015328.1	EVM0003792.1, KUTeg_010324, KUTeg_008592, KUTeg_008593, KUTeg_020591, KUTeg_010323, KUTeg_007717
OG0000366	Tgra	n2	1.0	Terminal	KUTeg_024222, KUTeg_024220	KUTeg_018776
OG0000366	Tgra	n3	1.0	Terminal	KUTeg_024222	KUTeg_024220
OG0000366	Tgra	n5	1.0	Terminal	KUTeg_010324, KUTeg_008592, KUTeg_008593, KUTeg_020591	KUTeg_010323, KUTeg_007717
OG0000366	Tgra	n6	1.0	Terminal	KUTeg_010324, KUTeg_008592, KUTeg_008593	KUTeg_020591
OG0000366	Tgra	n7	1.0	Terminal	KUTeg_010324, KUTeg_008592	KUTeg_008593
OG0000366	Tgra	n8	1.0	Terminal	KUTeg_010324	KUTeg_008592
OG0000366	Tgra	n9	1.0	Terminal	KUTeg_010323	KUTeg_007717
OG0000367	Tgra	n1	1.0	Terminal	KUTeg_011160, KUTeg_007439, KUTeg_007444, KUTeg_007344, KUTeg_007336, KUTeg_007314, KUTeg_006645, KUTeg_006646, KUTeg_007307	KUTeg_007309
OG0000367	Tgra	n2	1.0	Terminal	KUTeg_011160	KUTeg_007439, KUTeg_007444, KUTeg_007344, KUTeg_007336, KUTeg_007314, KUTeg_006645, KUTeg_006646, KUTeg_007307
OG0000367	Tgra	n3	1.0	Terminal	KUTeg_007439, KUTeg_007444, KUTeg_007344, KUTeg_007336, KUTeg_007314	KUTeg_006645, KUTeg_006646, KUTeg_007307
OG0000367	Tgra	n4	1.0	Terminal	KUTeg_007439, KUTeg_007444, KUTeg_007344, KUTeg_007336	KUTeg_007314
OG0000367	Tgra	n5	1.0	Terminal	KUTeg_007439	KUTeg_007444, KUTeg_007344, KUTeg_007336
OG0000367	Tgra	n6	1.0	Terminal	KUTeg_007444	KUTeg_007344, KUTeg_007336
OG0000367	Tgra	n7	1.0	Terminal	KUTeg_007344	KUTeg_007336
OG0000367	Tgra	n8	1.0	Terminal	KUTeg_006645	KUTeg_006646, KUTeg_007307
OG0000367	Tgra	n9	1.0	Terminal	KUTeg_006646	KUTeg_007307
OG0000368	Sbro	n1	1.0	Terminal	EVM0018489.1	EVM0007435.1, EVM0000120.1, EVM0015075.1, EVM0016369.1, EVM0020651.1, EVM0017737.1, EVM0015608.1, EVM0014762.1, EVM0017622.1
