Orthogroup	Sbro	Tgra
OG0005138	EVM0015014.1	KUTeg_008167
OG0005139	EVM0023581.2	KUTeg_008159
OG0005141	EVM0020325.1	KUTeg_008676
OG0005142	EVM0004258.1	KUTeg_008348, KUTeg_008349
OG0005143	EVM0021319.1	KUTeg_008476
OG0005144	EVM0012872.1	KUTeg_008463
OG0005145	EVM0012846.1, EVM0004358.1	KUTeg_008539
OG0005146	EVM0010012.1	KUTeg_008834, KUTeg_008835
OG0005151	EVM0007081.1	KUTeg_012399
OG0005152	EVM0021714.1	KUTeg_008247, KUTeg_008246
OG0005153	EVM0000578.1	KUTeg_008673
OG0005154	EVM0008110.1	KUTeg_008640
OG0005155	EVM0016285.1, EVM0013884.1	KUTeg_008082
OG0005157	EVM0022330.1	KUTeg_008265, KUTeg_008266
OG0005158	EVM0002185.1	KUTeg_008261, KUTeg_008264
OG0005159	EVM0009168.1	KUTeg_008262, KUTeg_008263
OG0005160	EVM0012118.2	KUTeg_008687
OG0005161	EVM0019237.1	KUTeg_008138, KUTeg_008530
OG0005162	EVM0001638.1	KUTeg_010658
OG0005163	EVM0018391.1	KUTeg_008252, KUTeg_008844
OG0005164	EVM0006297.1	KUTeg_008102, KUTeg_008497
OG0005166	EVM0002736.1	KUTeg_008128
OG0005167	EVM0023080.1	KUTeg_008779, KUTeg_008772
OG0005168	EVM0005595.4	KUTeg_011221, KUTeg_008291
OG0005169	EVM0001413.1	KUTeg_008212, KUTeg_008550
OG0005170	EVM0015033.1	KUTeg_008542
OG0005171	EVM0010231.1	KUTeg_008541
OG0005173	EVM0020015.1	KUTeg_008170
OG0005174	EVM0001163.1	KUTeg_008950
OG0005175	EVM0002255.1	KUTeg_008951
OG0005176	EVM0014242.1, EVM0009178.1	KUTeg_008599
OG0005177	EVM0013428.1	KUTeg_011084, KUTeg_010918
OG0005178	EVM0020304.1	KUTeg_011083
OG0005179	EVM0023146.1	KUTeg_008409
OG0005181	EVM0001613.1	KUTeg_008301, KUTeg_008304
OG0005182	EVM0014524.1	KUTeg_008298
OG0005184	EVM0021732.1	KUTeg_008045
OG0005185	EVM0010724.1, EVM0019793.1	KUTeg_008052
OG0005186	EVM0004795.1, EVM0021742.1	KUTeg_008600
OG0005187	EVM0020544.1	KUTeg_008286, KUTeg_023868
OG0005188	EVM0019663.1	KUTeg_023869, KUTeg_008285
OG0005189	EVM0017826.1	KUTeg_008398, KUTeg_008057
OG0005190	EVM0002036.1	KUTeg_008503
OG0005191	EVM0023395.1, EVM0004640.1	KUTeg_019097
OG0005193	EVM0003272.1	KUTeg_019420, KUTeg_019258
OG0005194	EVM0000722.1	KUTeg_019259
OG0005195	EVM0023796.1	KUTeg_019418, KUTeg_019256
OG0005196	EVM0018949.1	KUTeg_019302, KUTeg_019229
OG0005197	EVM0000224.1	KUTeg_019530
OG0005198	EVM0016760.1	KUTeg_014731, KUTeg_019527
OG0005200	EVM0014680.1	KUTeg_019789, KUTeg_019320
OG0005201	EVM0011468.1	KUTeg_019323
OG0005202	EVM0024003.1	KUTeg_019639
OG0005203	EVM0001110.1	KUTeg_019791
OG0005204	EVM0000394.1	KUTeg_019794, KUTeg_019011
OG0005205	EVM0005490.1	KUTeg_019013, KUTeg_019007
OG0005206	EVM0023669.1	KUTeg_019012, KUTeg_004105
OG0005207	EVM0008025.1	KUTeg_014685, KUTeg_019695
OG0005209	EVM0014208.1	KUTeg_011838, KUTeg_011663
OG0005210	EVM0023545.2	KUTeg_019997
OG0005212	EVM0020486.1	KUTeg_019473
OG0005213	EVM0007372.1	KUTeg_019900
OG0005214	EVM0004251.1, EVM0011183.1	KUTeg_019901
OG0005215	EVM0003648.1	KUTeg_019905
OG0005216	EVM0010387.1	KUTeg_019840
OG0005217	EVM0008505.1	KUTeg_019934
OG0005218	EVM0016293.1	KUTeg_019933
OG0005219	EVM0020115.1	KUTeg_019502
OG0005220	EVM0005373.1	KUTeg_019497
OG0005221	EVM0007639.1, EVM0017357.1	KUTeg_019627
OG0005222	EVM0001224.1	KUTeg_019330, KUTeg_009246
OG0005223	EVM0013817.1, EVM0015186.1	KUTeg_019225
OG0005224	EVM0008667.1	KUTeg_022719, KUTeg_019105
OG0005225	EVM0007955.1	KUTeg_019077, KUTeg_019080
OG0005226	EVM0017754.1, EVM0018025.1	KUTeg_019616
OG0005227	EVM0011056.1	KUTeg_019619, KUTeg_019158
OG0005228	EVM0018523.1, EVM0014151.1	KUTeg_010813
OG0005229	EVM0011545.1	KUTeg_019876
OG0005230	EVM0021369.1	KUTeg_018979
OG0005231	EVM0004120.1	KUTeg_018973, KUTeg_018970
OG0005232	EVM0021402.1	KUTeg_001661
OG0005233	EVM0012455.1, EVM0016143.1	KUTeg_014730
OG0005234	EVM0021182.1	KUTeg_018847
OG0005235	EVM0008605.1	KUTeg_018945
OG0005236	EVM0003918.1	KUTeg_018826
OG0005237	EVM0017169.1	KUTeg_019664, KUTeg_019665
OG0005238	EVM0009770.1	KUTeg_015659, KUTeg_019614
OG0005239	EVM0018726.1	KUTeg_019394, KUTeg_019397
OG0005240	EVM0014377.1	KUTeg_019396, KUTeg_019395
OG0005242	EVM0005339.1, EVM0018686.1	KUTeg_019108
OG0005243	EVM0014119.1, EVM0007298.1	KUTeg_019109
OG0005244	EVM0021540.1	KUTeg_019816
OG0005246	EVM0001570.1	KUTeg_011468
OG0005247	EVM0002168.2	KUTeg_019962
OG0005248	EVM0018318.1, EVM0019552.1	KUTeg_018872
OG0005249	EVM0010522.1, EVM0003660.1	KUTeg_018870
OG0005250	EVM0020387.1	KUTeg_018919, KUTeg_018916
OG0005251	EVM0016727.1	KUTeg_019202, KUTeg_011138
OG0005252	EVM0003771.1	KUTeg_019809
OG0005253	EVM0001701.1	KUTeg_018849, KUTeg_019023
OG0005254	EVM0013929.1	KUTeg_019015, KUTeg_018853
OG0005255	EVM0002085.1	KUTeg_019018, KUTeg_019019
OG0005256	EVM0019613.1	KUTeg_019020
OG0005257	EVM0019643.1	KUTeg_019756, KUTeg_011328
OG0005258	EVM0019702.1	KUTeg_018880
OG0005259	EVM0022121.1, EVM0006048.1	KUTeg_019727
OG0005260	EVM0010835.1	KUTeg_019965, KUTeg_011464
OG0005262	EVM0024027.1, EVM0001298.1	KUTeg_019723
OG0005263	EVM0011505.1	KUTeg_019725
OG0005264	EVM0018747.1	KUTeg_018935
OG0005265	EVM0015696.1, EVM0012443.1	KUTeg_005626
OG0005266	EVM0016902.1	KUTeg_019367
OG0005267	EVM0003094.1	KUTeg_019898, KUTeg_019889
OG0005268	EVM0017475.1	KUTeg_019090
OG0005269	EVM0009599.1	KUTeg_019838
OG0005270	EVM0023201.1, EVM0023735.1	KUTeg_019582
OG0005271	EVM0008483.1, EVM0023186.1	KUTeg_019581
OG0005272	EVM0007058.1	KUTeg_019059
OG0005273	EVM0018872.1	KUTeg_019288, KUTeg_019289
OG0005274	EVM0002848.1	KUTeg_018815
OG0005275	EVM0010573.1	KUTeg_019284
OG0005276	EVM0003777.1	KUTeg_019451
OG0005277	EVM0015067.1	KUTeg_019450
OG0005278	EVM0001890.1	KUTeg_019895, KUTeg_019131
OG0005279	EVM0011570.1	KUTeg_019310, KUTeg_005739
OG0005280	EVM0010226.1	KUTeg_005738, KUTeg_019308
OG0005281	EVM0018096.1	KUTeg_005737, KUTeg_019779
OG0005282	EVM0002864.1	KUTeg_019923
OG0005283	EVM0018282.1, EVM0001281.1	KUTeg_019594
OG0005284	EVM0011037.2, EVM0017100.1	KUTeg_019586
OG0005285	EVM0020070.1, EVM0019810.1	KUTeg_019592
OG0005286	EVM0014018.1	KUTeg_020022, KUTeg_019591
OG0005287	EVM0023840.1, EVM0013033.1	KUTeg_020023
OG0005288	EVM0012579.1	KUTeg_019597
OG0005289	EVM0008783.1	KUTeg_000697, KUTeg_019598
OG0005290	EVM0017226.1	KUTeg_018910
OG0005291	EVM0006583.1	KUTeg_023884, KUTeg_023881
OG0005292	EVM0023103.1	KUTeg_019362
OG0005293	EVM0014702.1	KUTeg_019974, KUTeg_019973
OG0005294	EVM0002401.1	KUTeg_019656, KUTeg_019653
OG0005295	EVM0015441.1	KUTeg_019655, KUTeg_019972
OG0005296	EVM0009021.1	KUTeg_005202, KUTeg_005205
OG0005297	EVM0015730.1	KUTeg_018962, KUTeg_018958
OG0005298	EVM0011469.1, EVM0003997.1	KUTeg_019364
OG0005299	EVM0007198.2	KUTeg_019828, KUTeg_019831
OG0005300	EVM0004856.1	KUTeg_019511
OG0005301	EVM0002516.1	KUTeg_017773
OG0005302	EVM0023942.1	KUTeg_019031
OG0005303	EVM0017437.1	KUTeg_019689, KUTeg_019688
OG0005305	EVM0005267.1, EVM0010973.1	KUTeg_019562
OG0005306	EVM0006589.1, EVM0013344.1	KUTeg_019561
OG0005307	EVM0006829.1	KUTeg_019855
OG0005308	EVM0003921.1, EVM0001620.1	KUTeg_019736
OG0005309	EVM0011697.1	KUTeg_019730
OG0005310	EVM0021447.1	KUTeg_019003
OG0005311	EVM0001821.1	KUTeg_019477
OG0005313	EVM0010564.1, EVM0001911.1	KUTeg_020011
OG0005315	EVM0013359.1	KUTeg_019188
OG0005316	EVM0006726.1	KUTeg_020004
OG0005317	EVM0014222.1, EVM0004012.1	KUTeg_020012
OG0005319	EVM0013393.1	KUTeg_019025, KUTeg_000943
OG0005320	EVM0013939.1, EVM0005696.1	KUTeg_019979
OG0005321	EVM0011911.1, EVM0017629.1	KUTeg_019181
OG0005322	EVM0008148.1, EVM0022078.1	KUTeg_019179
OG0005323	EVM0011081.1	KUTeg_019644, KUTeg_019636
OG0005324	EVM0021977.1	KUTeg_006882
OG0005325	EVM0018287.1, EVM0001240.1	KUTeg_020008
OG0005327	EVM0017128.1	KUTeg_019164, KUTeg_019162
OG0005328	EVM0008959.1, EVM0003461.1	KUTeg_019138
OG0005329	EVM0006269.1	KUTeg_019102, KUTeg_019104
OG0005330	EVM0017600.2	KUTeg_019100, KUTeg_019227
OG0005331	EVM0010732.1	KUTeg_019862, KUTeg_019410
OG0005332	EVM0003442.1	KUTeg_019411, KUTeg_019859
OG0005333	EVM0008616.1	KUTeg_019860, KUTeg_019408
OG0005334	EVM0001378.1	KUTeg_019405, KUTeg_019407
OG0005335	EVM0004339.1	KUTeg_019539
OG0005336	EVM0022070.1	KUTeg_019386
OG0005337	EVM0002275.1	KUTeg_018878
OG0005338	EVM0001000.1	KUTeg_019082
OG0005339	EVM0005133.1	KUTeg_000035, KUTeg_020027
OG0005340	EVM0018230.1	KUTeg_019528
OG0005341	EVM0014835.1, EVM0022713.1	KUTeg_018986
OG0005342	EVM0022403.1	KUTeg_018839, KUTeg_019319
OG0005343	EVM0020320.1	KUTeg_019317, KUTeg_018840
OG0005344	EVM0019460.1	KUTeg_019066
OG0005345	EVM0014646.1, EVM0001768.1	KUTeg_019603
OG0005346	EVM0009292.1, EVM0012169.1	KUTeg_019096
OG0005347	EVM0002806.1, EVM0011459.1	KUTeg_019089
OG0005348	EVM0002371.1	KUTeg_019261, KUTeg_019721
OG0005349	EVM0007569.1, EVM0012926.1	KUTeg_019961
OG0005350	EVM0020408.1	KUTeg_019770
OG0005351	EVM0002300.1, EVM0009004.1	KUTeg_019155
OG0005352	EVM0006154.1	KUTeg_011304, KUTeg_011309
OG0005353	EVM0020713.1	KUTeg_022150
OG0005354	EVM0007777.1	KUTeg_018651, KUTeg_018645
OG0005355	EVM0013999.1	KUTeg_021771, KUTeg_021769
OG0005356	EVM0010295.1	KUTeg_018720
OG0005357	EVM0010678.1	KUTeg_001173
OG0005358	EVM0013824.1	KUTeg_001174
OG0005359	EVM0023464.1	KUTeg_001160, KUTeg_001145
OG0005360	EVM0013799.1	KUTeg_021445, KUTeg_021563
OG0005361	EVM0017414.1	KUTeg_023796
OG0005363	EVM0010967.1	KUTeg_022169
OG0005364	EVM0000725.1	KUTeg_021416, KUTeg_022415
OG0005365	EVM0005594.1	KUTeg_021597
OG0005366	EVM0014456.1	KUTeg_004649, KUTeg_004652
OG0005367	EVM0014837.1	KUTeg_004651, KUTeg_004650
OG0005368	EVM0023648.1	KUTeg_011195, KUTeg_011204
OG0005369	EVM0010956.1	KUTeg_011196, KUTeg_011208
OG0005370	EVM0020823.1	KUTeg_022044, KUTeg_022045
OG0005371	EVM0015223.1	KUTeg_022468
OG0005373	EVM0007400.1	KUTeg_015420, KUTeg_001309
OG0005374	EVM0003325.1	KUTeg_001289
OG0005375	EVM0000773.1	KUTeg_021591, KUTeg_022313
OG0005376	EVM0000034.1	KUTeg_021545, KUTeg_021996
OG0005378	EVM0000393.1	KUTeg_021477, KUTeg_021413
OG0005380	EVM0019187.1, EVM0007582.1	KUTeg_021646
OG0005381	EVM0011345.1	KUTeg_021577, KUTeg_022311
OG0005383	EVM0003074.1	KUTeg_001130
OG0005384	EVM0021038.1	KUTeg_001126, KUTeg_001140
OG0005385	EVM0017726.1	KUTeg_001137, KUTeg_001181
OG0005386	EVM0003026.1	KUTeg_021726, KUTeg_021718
OG0005387	EVM0013958.1	KUTeg_022131, KUTeg_022002
OG0005388	EVM0019278.1	KUTeg_022003, KUTeg_022130
OG0005389	EVM0011192.1	KUTeg_022122, KUTeg_021670
OG0005390	EVM0012958.1	KUTeg_022284, KUTeg_021547
OG0005391	EVM0023904.1	KUTeg_021684, KUTeg_021687
OG0005392	EVM0004745.4	KUTeg_021849
OG0005393	EVM0010680.1	KUTeg_022268, KUTeg_021528
OG0005394	EVM0007316.1	KUTeg_001312
OG0005395	EVM0007147.1	KUTeg_001311
OG0005396	EVM0008798.1	KUTeg_021583
OG0005398	EVM0003665.1	KUTeg_021852
OG0005399	EVM0010385.1	KUTeg_022488, KUTeg_022487
OG0005400	EVM0016608.1	KUTeg_022010
OG0005401	EVM0000039.1	KUTeg_022419, KUTeg_022287
OG0005402	EVM0004682.1	KUTeg_022417
OG0005403	EVM0013615.1, EVM0017800.1	KUTeg_022546
OG0005404	EVM0002642.1, EVM0018419.1	KUTeg_022544
OG0005405	EVM0013361.1	KUTeg_022185
OG0005406	EVM0000928.1	KUTeg_021665
OG0005407	EVM0009018.1	KUTeg_021895
OG0005409	EVM0016090.1	KUTeg_021572
OG0005410	EVM0019752.1, EVM0008189.1	KUTeg_002872
OG0005411	EVM0013241.1	KUTeg_022463, KUTeg_021804
OG0005412	EVM0011207.1	KUTeg_022547, KUTeg_022548
OG0005413	EVM0014726.1	KUTeg_021814
OG0005414	EVM0023309.1, EVM0012829.1	KUTeg_022489
OG0005415	EVM0002323.1	KUTeg_022173
OG0005416	EVM0016429.1, EVM0014627.1	KUTeg_021645
OG0005417	EVM0004047.1, EVM0017867.1	KUTeg_022383
OG0005418	EVM0012382.1	KUTeg_021781
OG0005419	EVM0001404.1, EVM0020416.1	KUTeg_022074
OG0005422	EVM0014550.1	KUTeg_021648, KUTeg_021655
OG0005423	EVM0006354.1	KUTeg_003487
OG0005424	EVM0003679.1	KUTeg_021854
OG0005425	EVM0009855.1	KUTeg_022213
OG0005426	EVM0002827.1	KUTeg_021392, KUTeg_021396
OG0005427	EVM0019795.1, EVM0008774.1	KUTeg_021941
OG0005428	EVM0001485.1	KUTeg_021720, KUTeg_021719
OG0005429	EVM0005059.1	KUTeg_020575, KUTeg_022176
OG0005430	EVM0015000.1	KUTeg_022557
OG0005431	EVM0003233.1	KUTeg_022564, KUTeg_021817
OG0005432	EVM0014001.1	KUTeg_021515, KUTeg_021511
OG0005433	EVM0004956.1, EVM0004108.1	KUTeg_021506
OG0005434	EVM0019078.1	KUTeg_022279
OG0005435	EVM0002189.1	KUTeg_022281, KUTeg_022278
OG0005436	EVM0003881.1, EVM0010586.1	KUTeg_022091
OG0005437	EVM0001181.1, EVM0012044.2	KUTeg_022095
OG0005438	EVM0013469.1	KUTeg_022222, KUTeg_022512
OG0005439	EVM0013080.1	KUTeg_022093
OG0005440	EVM0021119.1	KUTeg_022090
OG0005441	EVM0010705.1	KUTeg_022482
OG0005442	EVM0020862.1	KUTeg_005676, KUTeg_022118
OG0005443	EVM0020674.3	KUTeg_022117, KUTeg_022120
OG0005445	EVM0012246.1	KUTeg_021429
OG0005449	EVM0014868.1	KUTeg_022505
OG0005450	EVM0001872.1	KUTeg_021883, KUTeg_021876
OG0005451	EVM0014327.1	KUTeg_021632
OG0005452	EVM0000738.1	KUTeg_022404, KUTeg_021650
OG0005453	EVM0013087.1	KUTeg_021651, KUTeg_022401
OG0005454	EVM0012940.1, EVM0005143.1	KUTeg_001313
OG0005458	EVM0023802.1	KUTeg_021630
OG0005459	EVM0023197.1	KUTeg_021929, KUTeg_021934
OG0005460	EVM0015666.1	KUTeg_021490
OG0005461	EVM0015562.1	KUTeg_021492, KUTeg_017277
OG0005462	EVM0000685.1	KUTeg_022236, KUTeg_022242
OG0005463	EVM0023129.1, EVM0005107.1	KUTeg_005916
OG0005464	EVM0002274.1	KUTeg_021734
OG0005465	EVM0010898.1	KUTeg_022542, KUTeg_022229
OG0005468	EVM0022438.1	KUTeg_022409, KUTeg_021990
OG0005470	EVM0018815.1	KUTeg_006234, KUTeg_006274
OG0005471	EVM0006667.1	KUTeg_021526, KUTeg_022265
OG0005472	EVM0023612.1	KUTeg_021527, KUTeg_022270
OG0005473	EVM0021251.1	KUTeg_021683
OG0005474	EVM0007862.1	KUTeg_022510, KUTeg_022509
OG0005475	EVM0011347.1	KUTeg_022221, KUTeg_022511
OG0005476	EVM0013097.1	KUTeg_022052, KUTeg_021500
OG0005477	EVM0022188.1	KUTeg_017494
OG0005478	EVM0017088.1	KUTeg_023323
OG0005479	EVM0022876.1	KUTeg_001549, KUTeg_001548
OG0005481	EVM0007708.1, EVM0008960.1	KUTeg_001826
OG0005482	EVM0023849.1	KUTeg_002252, KUTeg_001737
OG0005483	EVM0012685.1	KUTeg_017373, KUTeg_002244
OG0005484	EVM0012359.1	KUTeg_002247, KUTeg_001734
OG0005485	EVM0014385.2	KUTeg_002248, KUTeg_001733
OG0005486	EVM0023269.1	KUTeg_002065
OG0005487	EVM0023939.1	KUTeg_002110, KUTeg_002112
OG0005488	EVM0000547.1, EVM0022245.1	KUTeg_002056
OG0005489	EVM0014833.1, EVM0017971.1	KUTeg_001798
OG0005490	EVM0004448.1, EVM0022530.1	KUTeg_001783
OG0005491	EVM0009862.1	KUTeg_001439
OG0005492	EVM0012457.1	KUTeg_010923, KUTeg_010922
OG0005493	EVM0002799.1	KUTeg_002369, KUTeg_001871
OG0005494	EVM0018977.1	KUTeg_002013
OG0005495	EVM0010516.1	KUTeg_001693, KUTeg_001695
OG0005496	EVM0023775.1	KUTeg_009600, KUTeg_014296
OG0005497	EVM0018002.1	KUTeg_001337
OG0005498	EVM0005491.1, EVM0007525.1	KUTeg_001934
OG0005499	EVM0015673.1	KUTeg_001935
OG0005500	EVM0016159.1, EVM0022785.1	KUTeg_002660
OG0005501	EVM0008140.1	KUTeg_002035
OG0005502	EVM0022775.1	KUTeg_001513, KUTeg_001516
OG0005503	EVM0020782.1	KUTeg_001514, KUTeg_001515
OG0005505	EVM0004759.1, EVM0022099.1	KUTeg_002121
OG0005506	EVM0002693.1, EVM0021260.1	KUTeg_001392
OG0005507	EVM0023029.1	KUTeg_001547
OG0005512	EVM0018376.1	KUTeg_002061
OG0005513	EVM0016983.1, EVM0023314.1	KUTeg_002200
OG0005514	EVM0020328.1	KUTeg_002326, KUTeg_002327
OG0005516	EVM0009325.1	KUTeg_002661
OG0005517	EVM0001795.1	KUTeg_002659
OG0005518	EVM0012472.1	KUTeg_016485
OG0005519	EVM0001563.1, EVM0012893.1	KUTeg_001780
OG0005520	EVM0015631.1	KUTeg_001331
OG0005521	EVM0015044.1	KUTeg_001712
OG0005522	EVM0005470.1	KUTeg_001724
OG0005523	EVM0014328.1	KUTeg_002684
OG0005524	EVM0009313.1	KUTeg_002582
OG0005525	EVM0006837.1, EVM0000006.1	KUTeg_002555
OG0005526	EVM0003100.1	KUTeg_001034, KUTeg_016426
OG0005527	EVM0012552.1, EVM0007853.1	KUTeg_001800
OG0005528	EVM0005116.1	KUTeg_001542
OG0005529	EVM0013468.1	KUTeg_002403
OG0005530	EVM0005071.1, EVM0003641.1	KUTeg_001931
OG0005531	EVM0002282.1, EVM0018610.1	KUTeg_001932
OG0005532	EVM0020146.1	KUTeg_010196, KUTeg_010197
OG0005533	EVM0015307.1, EVM0007129.1	KUTeg_001865
OG0005534	EVM0007638.1, EVM0022423.1	KUTeg_001467
OG0005535	EVM0021473.1	KUTeg_002096, KUTeg_002093
OG0005536	EVM0017284.1	KUTeg_002231, KUTeg_002100
OG0005539	EVM0018435.1	KUTeg_002519
OG0005540	EVM0011152.1	KUTeg_001986, KUTeg_001984
OG0005541	EVM0019892.1	KUTeg_001530
OG0005544	EVM0016059.1	KUTeg_002198, KUTeg_002568
OG0005545	EVM0016480.1	KUTeg_002397, KUTeg_001896
OG0005546	EVM0022892.1	KUTeg_001431
OG0005547	EVM0008503.1	KUTeg_002670, KUTeg_002137
OG0005548	EVM0019469.1	KUTeg_020728
OG0005549	EVM0012245.1	KUTeg_002630
OG0005550	EVM0008036.1	KUTeg_002447
OG0005551	EVM0021400.1	KUTeg_001339, KUTeg_001869
OG0005553	EVM0004505.1	KUTeg_001766, KUTeg_001764
OG0005554	EVM0000645.1	KUTeg_000866, KUTeg_002106
OG0005555	EVM0023158.1, EVM0015402.1	KUTeg_002402
OG0005556	EVM0020391.1	KUTeg_001366
OG0005558	EVM0002341.1, EVM0003891.1	KUTeg_002267
OG0005559	EVM0018729.1	KUTeg_001615
OG0005560	EVM0008448.1	KUTeg_002145, KUTeg_001648
OG0005561	EVM0012251.1	KUTeg_002034, KUTeg_002459
OG0005562	EVM0009353.1	KUTeg_002234, KUTeg_002098
OG0005563	EVM0022453.1	KUTeg_002526
OG0005564	EVM0000015.1	KUTeg_002699, KUTeg_002693
OG0005566	EVM0021128.1	KUTeg_001400
OG0005567	EVM0021881.1	KUTeg_001585
OG0005568	EVM0012652.1, EVM0017744.1	KUTeg_002125
OG0005569	EVM0013647.1	KUTeg_002127, KUTeg_002130
OG0005570	EVM0012804.1	KUTeg_002251, KUTeg_001738
OG0005571	EVM0020931.1	KUTeg_001341
OG0005572	EVM0002354.1, EVM0007245.1	KUTeg_001578
OG0005573	EVM0003136.1	KUTeg_001581
OG0005574	EVM0006021.1	KUTeg_002605, KUTeg_002462
OG0005576	EVM0013785.1	KUTeg_001529, KUTeg_001652
OG0005577	EVM0001113.1	KUTeg_018227, KUTeg_018225
OG0005578	EVM0022801.1	KUTeg_019631
OG0005579	EVM0008510.1	KUTeg_003099
OG0005580	EVM0007668.1	KUTeg_023269
OG0005581	EVM0017473.1	KUTeg_023325
OG0005583	EVM0006278.1	KUTeg_023720
OG0005584	EVM0001782.1, EVM0016561.1	KUTeg_022679
OG0005585	EVM0011932.1	KUTeg_023724
OG0005586	EVM0010615.1	KUTeg_013421, KUTeg_023465
OG0005587	EVM0021982.1	KUTeg_001016, KUTeg_001018
OG0005588	EVM0018808.1	KUTeg_023516
OG0005589	EVM0015326.1	KUTeg_023081, KUTeg_023073
OG0005590	EVM0008026.1, EVM0000193.1	KUTeg_022977
OG0005591	EVM0010558.1	KUTeg_023865, KUTeg_023398
OG0005592	EVM0007727.1, EVM0019060.1	KUTeg_023759
OG0005593	EVM0008703.1, EVM0016454.1	KUTeg_023757
OG0005594	EVM0018887.1	KUTeg_023762, KUTeg_023763
OG0005595	EVM0014070.1	KUTeg_023766, KUTeg_023758
OG0005596	EVM0018122.1, EVM0002431.1	KUTeg_023755
OG0005597	EVM0008940.1	KUTeg_023297, KUTeg_023438
OG0005598	EVM0015614.1	KUTeg_023549
OG0005599	EVM0020281.1, EVM0022399.1	KUTeg_022853
OG0005600	EVM0017186.1, EVM0016531.1	KUTeg_023415
OG0005601	EVM0021862.1	KUTeg_023368, KUTeg_009217
OG0005602	EVM0013387.1	KUTeg_002345
OG0005603	EVM0001780.1, EVM0010866.1	KUTeg_023361
OG0005605	EVM0014081.1, EVM0008217.1	KUTeg_022999
OG0005606	EVM0005498.1	KUTeg_000958
OG0005607	EVM0014180.1	KUTeg_023569, KUTeg_004672
OG0005609	EVM0014078.1, EVM0022625.1	KUTeg_023439
OG0005610	EVM0006754.1, EVM0001091.3	KUTeg_022877
OG0005611	EVM0013912.1	KUTeg_022744, KUTeg_022857
OG0005612	EVM0020098.1, EVM0018065.1	KUTeg_022697
OG0005613	EVM0009817.1	KUTeg_023560, KUTeg_023282
OG0005614	EVM0019453.1	KUTeg_023284, KUTeg_023615
OG0005615	EVM0023252.1	KUTeg_023771, KUTeg_023557
OG0005616	EVM0015912.1	KUTeg_023445
OG0005617	EVM0003716.1, EVM0015844.1	KUTeg_023192
OG0005619	EVM0019406.1	KUTeg_023259
OG0005620	EVM0006830.1	KUTeg_023405
OG0005621	EVM0004961.1, EVM0017651.1	KUTeg_022873
OG0005622	EVM0011409.1, EVM0002131.1	KUTeg_017449
OG0005623	EVM0015081.1	KUTeg_023535
OG0005624	EVM0007556.1	KUTeg_022796, KUTeg_023743
OG0005625	EVM0020907.1	KUTeg_023566
OG0005626	EVM0022820.1	KUTeg_008926, KUTeg_022888
OG0005627	EVM0016284.1	KUTeg_023250
OG0005628	EVM0023403.1	KUTeg_023032, KUTeg_023185
OG0005629	EVM0022179.1	KUTeg_023620
OG0005630	EVM0008966.1	KUTeg_023795
OG0005631	EVM0007314.1	KUTeg_023424, KUTeg_022776
OG0005632	EVM0007873.1	KUTeg_022833, KUTeg_023018
OG0005633	EVM0007621.1	KUTeg_023621
OG0005634	EVM0023347.1	KUTeg_022683, KUTeg_022639
OG0005635	EVM0002993.1	KUTeg_022849, KUTeg_022684
OG0005636	EVM0015045.1, EVM0017304.1	KUTeg_023347
OG0005637	EVM0020614.1	KUTeg_023635
OG0005638	EVM0019445.1	KUTeg_022949, KUTeg_022945
OG0005639	EVM0012342.1	KUTeg_022948, KUTeg_022944
OG0005640	EVM0015122.1	KUTeg_023471, KUTeg_023179
OG0005641	EVM0014682.1	KUTeg_023774
OG0005642	EVM0009825.1	KUTeg_022738
OG0005643	EVM0015487.1, EVM0021287.1	KUTeg_022763
OG0005644	EVM0018665.1	KUTeg_022760
OG0005645	EVM0015799.1	KUTeg_022842, KUTeg_009241
OG0005646	EVM0016613.1, EVM0017089.1	KUTeg_022905
OG0005647	EVM0010554.1, EVM0002954.1	KUTeg_022902
OG0005648	EVM0016343.1	KUTeg_023069, KUTeg_023859
OG0005649	EVM0002205.1, EVM0009822.1	KUTeg_022951
OG0005650	EVM0015925.1	KUTeg_017470, KUTeg_017910
OG0005651	EVM0023790.1, EVM0006224.1	KUTeg_023540
OG0005652	EVM0016367.1	KUTeg_022896
OG0005653	EVM0002064.1	KUTeg_023677, KUTeg_023682
OG0005654	EVM0019998.1	KUTeg_023678, KUTeg_023675
OG0005655	EVM0014292.1	KUTeg_023673, KUTeg_023504
OG0005656	EVM0008275.1	KUTeg_023676, KUTeg_023506
OG0005657	EVM0000853.1	KUTeg_023146
OG0005658	EVM0019330.1, EVM0014944.1	KUTeg_023507
OG0005659	EVM0001325.1	KUTeg_023783, KUTeg_023643
OG0005660	EVM0019161.1	KUTeg_022933, KUTeg_023374
OG0005661	EVM0021882.1	KUTeg_022932, KUTeg_023379
OG0005662	EVM0009782.1	KUTeg_023377, KUTeg_011322
OG0005663	EVM0018813.1	KUTeg_023381, KUTeg_011325
OG0005664	EVM0001046.1	KUTeg_023251
OG0005665	EVM0014251.1	KUTeg_022629
OG0005666	EVM0009175.1	KUTeg_011301, KUTeg_023554
OG0005667	EVM0021617.1	KUTeg_023848
OG0005668	EVM0001796.1	KUTeg_022936, KUTeg_023184
OG0005669	EVM0012127.1	KUTeg_023822, KUTeg_023186
