Orthogroup	Azeb	Sbro	Tgra
OG0005379	mikado.HiC_scaffold_19.0G277.1		KUTeg_021890, KUTeg_021891, KUTeg_022315
OG0005380	mikado.HiC_scaffold_19.0G287.1	EVM0007582.1, EVM0019187.1	KUTeg_021646
OG0005381	mikado.HiC_scaffold_19.0G291.2	EVM0011345.1	KUTeg_021577, KUTeg_022311
OG0005382	mikado.HiC_scaffold_19.0G299.1, mikado.HiC_scaffold_19.0G299.2, mikado.HiC_scaffold_19.0G300.1	EVM0023165.1	
OG0005383	mikado.HiC_scaffold_19.0G302.1, mikado.HiC_scaffold_19.0G302.2	EVM0003074.1	KUTeg_001130
OG0005384	mikado.HiC_scaffold_19.0G304.1	EVM0021038.1	KUTeg_001126, KUTeg_001140
OG0005385	mikado.HiC_scaffold_19.0G306.1	EVM0017726.1	KUTeg_001137, KUTeg_001181
OG0005386	mikado.HiC_scaffold_19.0G313.1	EVM0003026.1	KUTeg_021718, KUTeg_021726
OG0005387	mikado.HiC_scaffold_19.0G316.1	EVM0013958.1	KUTeg_022002, KUTeg_022131
OG0005388	mikado.HiC_scaffold_19.0G317.1	EVM0019278.1	KUTeg_022003, KUTeg_022130
OG0005389	mikado.HiC_scaffold_19.0G322.1	EVM0011192.1	KUTeg_021670, KUTeg_022122
OG0005390	mikado.HiC_scaffold_19.0G341.1	EVM0012958.1	KUTeg_021547, KUTeg_022284
OG0005391	mikado.HiC_scaffold_19.0G363.1	EVM0023904.1	KUTeg_021684, KUTeg_021687
OG0005392	mikado.HiC_scaffold_19.0G375.1, mikado.HiC_scaffold_19.0G377.1	EVM0004745.4	KUTeg_021849
OG0005393	mikado.HiC_scaffold_19.0G395.1	EVM0010680.1	KUTeg_021528, KUTeg_022268
OG0005394	mikado.HiC_scaffold_19.0G404.1, mikado.HiC_scaffold_19.0G408.1	EVM0007316.1	KUTeg_001312
OG0005395	mikado.HiC_scaffold_19.0G406.1, mikado.HiC_scaffold_19.0G409.1	EVM0007147.1	KUTeg_001311
OG0005396	mikado.HiC_scaffold_19.0G426.1, mikado.HiC_scaffold_19.0G430.1	EVM0008798.1	KUTeg_021583
OG0005397	mikado.HiC_scaffold_19.0G431.1	EVM0006582.1, EVM0009332.1, EVM0015139.1	
OG0005398	mikado.HiC_scaffold_19.0G441.1, mikado.HiC_scaffold_19.0G441.2	EVM0003665.1	KUTeg_021852
OG0005399	mikado.HiC_scaffold_19.0G452.1	EVM0010385.1	KUTeg_022487, KUTeg_022488
OG0005400	mikado.HiC_scaffold_19.0G457.1, mikado.HiC_scaffold_19.0G458.1	EVM0016608.1	KUTeg_022010
OG0005401	mikado.HiC_scaffold_19.0G460.1	EVM0000039.1	KUTeg_022287, KUTeg_022419
OG0005402	mikado.HiC_scaffold_19.0G461.1, mikado.HiC_scaffold_19.0G462.1	EVM0004682.1	KUTeg_022417
OG0005403	mikado.HiC_scaffold_19.0G487.1	EVM0013615.1, EVM0017800.1	KUTeg_022546
OG0005404	mikado.HiC_scaffold_19.0G488.1	EVM0002642.1, EVM0018419.1	KUTeg_022544
OG0005405	mikado.HiC_scaffold_19.0G515.1, mikado.HiC_scaffold_19.0G515.2	EVM0013361.1	KUTeg_022185
OG0005406	mikado.HiC_scaffold_19.0G530.1, mikado.HiC_scaffold_19.0G532.1	EVM0000928.1	KUTeg_021665
OG0005407	mikado.HiC_scaffold_19.0G584.1, mikado.HiC_scaffold_19.0G585.1	EVM0009018.1	KUTeg_021895
OG0005408	mikado.HiC_scaffold_19.0G603.1, mikado.HiC_scaffold_19.0G604.1, mikado.HiC_scaffold_19.0G605.1, mikado.HiC_scaffold_19.0G606.1		
OG0005409	mikado.HiC_scaffold_19.0G611.1, mikado.HiC_scaffold_19.0G613.1	EVM0016090.1	KUTeg_021572
OG0005410	mikado.HiC_scaffold_19.0G644.1	EVM0008189.1, EVM0019752.1	KUTeg_002872
OG0005411	mikado.HiC_scaffold_19.0G703.1	EVM0013241.1	KUTeg_021804, KUTeg_022463
OG0005412	mikado.HiC_scaffold_19.0G709.1	EVM0011207.1	KUTeg_022547, KUTeg_022548
OG0005413	mikado.HiC_scaffold_19.0G715.1, mikado.HiC_scaffold_19.0G715.2	EVM0014726.1	KUTeg_021814
OG0005414	mikado.HiC_scaffold_19.0G729.1	EVM0012829.1, EVM0023309.1	KUTeg_022489
OG0005415	mikado.HiC_scaffold_19.0G731.1, mikado.HiC_scaffold_19.0G731.2	EVM0002323.1	KUTeg_022173
OG0005416	mikado.HiC_scaffold_19.0G734.1	EVM0014627.1, EVM0016429.1	KUTeg_021645
OG0005417	mikado.HiC_scaffold_19.0G749.1	EVM0004047.1, EVM0017867.1	KUTeg_022383
OG0005418	mikado.HiC_scaffold_19.0G752.1, mikado.HiC_scaffold_19.0G753.1	EVM0012382.1	KUTeg_021781
OG0005419	mikado.HiC_scaffold_19.0G761.1	EVM0001404.1, EVM0020416.1	KUTeg_022074
OG0005420	mikado.HiC_scaffold_19.0G769.1	EVM0005834.1, EVM0013904.1, EVM0022133.1	
OG0005421	mikado.HiC_scaffold_19.0G777.1, mikado.HiC_scaffold_19.0G778.1, mikado.HiC_scaffold_19.0G779.1	EVM0014597.1	
OG0005422	mikado.HiC_scaffold_19.0G784.1	EVM0014550.1	KUTeg_021648, KUTeg_021655
OG0005423	mikado.HiC_scaffold_19.0G1192.1, mikado.HiC_scaffold_19.0G810.1	EVM0006354.1	KUTeg_003487
OG0005424	mikado.HiC_scaffold_19.0G827.1, mikado.HiC_scaffold_19.0G827.2	EVM0003679.1	KUTeg_021854
OG0005425	mikado.HiC_scaffold_19.0G831.1, mikado.HiC_scaffold_19.0G831.3	EVM0009855.1	KUTeg_022213
OG0005426	mikado.HiC_scaffold_19.0G861.1	EVM0002827.1	KUTeg_021392, KUTeg_021396
OG0005427	mikado.HiC_scaffold_19.0G882.1	EVM0008774.1, EVM0019795.1	KUTeg_021941
OG0005428	mikado.HiC_scaffold_19.0G883.1	EVM0001485.1	KUTeg_021719, KUTeg_021720
OG0005429	mikado.HiC_scaffold_19.0G885.1	EVM0005059.1	KUTeg_020575, KUTeg_022176
OG0005430	mikado.HiC_scaffold_19.0G901.1, mikado.HiC_scaffold_8.8335562G1105.1	EVM0015000.1	KUTeg_022557
OG0005431	mikado.HiC_scaffold_19.0G904.1	EVM0003233.1	KUTeg_021817, KUTeg_022564
OG0005432	mikado.HiC_scaffold_19.0G913.1	EVM0014001.1	KUTeg_021511, KUTeg_021515
OG0005433	mikado.HiC_scaffold_19.0G920.1	EVM0004108.1, EVM0004956.1	KUTeg_021506
OG0005434	mikado.HiC_scaffold_19.0G930.1, mikado.HiC_scaffold_19.0G931.1	EVM0019078.1	KUTeg_022279
OG0005435	mikado.HiC_scaffold_19.0G932.1	EVM0002189.1	KUTeg_022278, KUTeg_022281
OG0005436	mikado.HiC_scaffold_19.0G960.1	EVM0003881.1, EVM0010586.1	KUTeg_022091
OG0005437	mikado.HiC_scaffold_19.0G961.1	EVM0001181.1, EVM0012044.2	KUTeg_022095
OG0005438	mikado.HiC_scaffold_19.0G967.1	EVM0013469.1	KUTeg_022222, KUTeg_022512
OG0005439	mikado.HiC_scaffold_19.0G971.1, mikado.HiC_scaffold_19.0G971.2	EVM0013080.1	KUTeg_022093
OG0005440	mikado.HiC_scaffold_19.0G977.1, mikado.HiC_scaffold_19.0G978.1	EVM0021119.1	KUTeg_022090
OG0005441	mikado.HiC_scaffold_19.0G1004.1, mikado.HiC_scaffold_19.0G1006.1	EVM0010705.1	KUTeg_022482
OG0005442	mikado.HiC_scaffold_19.0G1014.1	EVM0020862.1	KUTeg_005676, KUTeg_022118
OG0005443	mikado.HiC_scaffold_19.0G1016.1	EVM0020674.3	KUTeg_022117, KUTeg_022120
OG0005444	mikado.HiC_scaffold_12.3160685G219.1, mikado.HiC_scaffold_19.0G1029.1, mikado.HiC_scaffold_21.0G1047.1, mikado.HiC_scaffold_21.0G267.1		
OG0005445	mikado.HiC_scaffold_19.0G1036.1, mikado.HiC_scaffold_19.0G1041.1	EVM0012246.1	KUTeg_021429
OG0005446	mikado.HiC_scaffold_19.0G1038.1	EVM0017165.1, EVM0019851.1, EVM0023589.1	
OG0005447	mikado.HiC_scaffold_19.0G1043.1, mikado.HiC_scaffold_19.0G1047.1		KUTeg_021753, KUTeg_021755
OG0005448	mikado.HiC_scaffold_19.0G1048.1, mikado.HiC_scaffold_19.0G1050.1	EVM0009877.1, EVM0017120.1	
OG0005449	mikado.HiC_scaffold_19.0G1051.1, mikado.HiC_scaffold_19.0G1052.1	EVM0014868.1	KUTeg_022505
OG0005450	mikado.HiC_scaffold_19.0G1056.1	EVM0001872.1	KUTeg_021876, KUTeg_021883
OG0005451	mikado.HiC_scaffold_19.0G1061.1, mikado.HiC_scaffold_19.0G1220.1	EVM0014327.1	KUTeg_021632
OG0005452	mikado.HiC_scaffold_19.0G1068.1	EVM0000738.1	KUTeg_021650, KUTeg_022404
OG0005453	mikado.HiC_scaffold_19.0G1067.1	EVM0013087.1	KUTeg_021651, KUTeg_022401
OG0005454	mikado.HiC_scaffold_19.0G1086.1	EVM0005143.1, EVM0012940.1	KUTeg_001313
OG0005455	mikado.HiC_scaffold_19.0G1132.1	EVM0003519.1, EVM0016771.1, EVM0021901.1	
OG0005456	mikado.HiC_scaffold_19.0G1146.1, mikado.HiC_scaffold_19.0G1150.1, mikado.HiC_scaffold_21.0G975.1	EVM0016991.1	
OG0005457	mikado.HiC_scaffold_19.0G1184.1, mikado.HiC_scaffold_19.0G1184.2, mikado.HiC_scaffold_19.0G1186.1		KUTeg_022371
OG0005458	mikado.HiC_scaffold_19.0G1198.1, mikado.HiC_scaffold_19.0G1199.1	EVM0023802.1	KUTeg_021630
OG0005459	mikado.HiC_scaffold_19.0G1209.1	EVM0023197.1	KUTeg_021929, KUTeg_021934
OG0005460	mikado.HiC_scaffold_19.0G1210.1, mikado.HiC_scaffold_19.0G1210.2	EVM0015666.1	KUTeg_021490
OG0005461	mikado.HiC_scaffold_19.0G1215.1	EVM0015562.1	KUTeg_017277, KUTeg_021492
OG0005462	mikado.HiC_scaffold_19.0G1226.1	EVM0000685.1	KUTeg_022236, KUTeg_022242
OG0005463	mikado.HiC_scaffold_19.0G1240.1	EVM0005107.1, EVM0023129.1	KUTeg_005916
OG0005464	mikado.HiC_scaffold_19.0G1252.1, mikado.HiC_scaffold_19.0G1253.1	EVM0002274.1	KUTeg_021734
OG0005465	mikado.HiC_scaffold_19.0G1267.1	EVM0010898.1	KUTeg_022229, KUTeg_022542
OG0005466	mikado.HiC_scaffold_19.0G1277.1, mikado.HiC_scaffold_19.0G1459.1, mikado.HiC_scaffold_19.0G1490.1, mikado.HiC_scaffold_19.0G1491.1		
OG0005467	mikado.HiC_scaffold_19.0G1301.1, mikado.HiC_scaffold_19.0G1302.1	EVM0010287.1, EVM0011317.1	
OG0005468	mikado.HiC_scaffold_19.0G1319.1	EVM0022438.1	KUTeg_021990, KUTeg_022409
OG0005469	mikado.HiC_scaffold_19.0G1348.1, mikado.HiC_scaffold_21.0G217.1, mikado.HiC_scaffold_21.0G45.1, mikado.HiC_scaffold_4332.0G3.1		
OG0005470	mikado.HiC_scaffold_19.0G1376.1	EVM0018815.1	KUTeg_006234, KUTeg_006274
OG0005471	mikado.HiC_scaffold_19.0G1392.1	EVM0006667.1	KUTeg_021526, KUTeg_022265
OG0005472	mikado.HiC_scaffold_19.0G1394.1	EVM0023612.1	KUTeg_021527, KUTeg_022270
OG0005473	mikado.HiC_scaffold_19.0G1409.1, mikado.HiC_scaffold_19.0G1409.2	EVM0021251.1	KUTeg_021683
OG0005474	mikado.HiC_scaffold_19.0G1422.1	EVM0007862.1	KUTeg_022509, KUTeg_022510
OG0005475	mikado.HiC_scaffold_19.0G1423.1	EVM0011347.1	KUTeg_022221, KUTeg_022511
OG0005476	mikado.HiC_scaffold_19.0G1466.1	EVM0013097.1	KUTeg_021500, KUTeg_022052
OG0005477	mikado.HiC_scaffold_19.0G1483.1, mikado.HiC_scaffold_19.0G1484.1	EVM0022188.1	KUTeg_017494
OG0005478	mikado.HiC_scaffold_21.0G33.1, mikado.HiC_scaffold_8.8335562G256.1	EVM0017088.1	KUTeg_023323
OG0005479	mikado.HiC_scaffold_21.0G44.1	EVM0022876.1	KUTeg_001548, KUTeg_001549
OG0005480	mikado.HiC_scaffold_21.0G67.1, mikado.HiC_scaffold_21.0G68.1, mikado.HiC_scaffold_21.0G69.1	EVM0004626.1	
OG0005481	mikado.HiC_scaffold_21.0G71.1	EVM0007708.1, EVM0008960.1	KUTeg_001826
OG0005482	mikado.HiC_scaffold_21.0G72.1	EVM0023849.1	KUTeg_001737, KUTeg_002252
OG0005483	mikado.HiC_scaffold_21.0G73.1	EVM0012685.1	KUTeg_002244, KUTeg_017373
OG0005484	mikado.HiC_scaffold_21.0G78.1	EVM0012359.1	KUTeg_001734, KUTeg_002247
OG0005485	mikado.HiC_scaffold_21.0G79.1	EVM0014385.2	KUTeg_001733, KUTeg_002248
OG0005486	mikado.HiC_scaffold_21.0G82.1, mikado.HiC_scaffold_21.0G82.3	EVM0023269.1	KUTeg_002065
OG0005487	mikado.HiC_scaffold_21.0G101.1	EVM0023939.1	KUTeg_002110, KUTeg_002112
OG0005488	mikado.HiC_scaffold_21.0G125.1	EVM0000547.1, EVM0022245.1	KUTeg_002056
OG0005489	mikado.HiC_scaffold_21.0G156.1	EVM0014833.1, EVM0017971.1	KUTeg_001798
OG0005490	mikado.HiC_scaffold_21.0G170.1	EVM0004448.1, EVM0022530.1	KUTeg_001783
OG0005491	mikado.HiC_scaffold_21.0G172.1, mikado.HiC_scaffold_21.0G173.1	EVM0009862.1	KUTeg_001439
OG0005492	mikado.HiC_scaffold_21.0G222.1	EVM0012457.1	KUTeg_010922, KUTeg_010923
OG0005493	mikado.HiC_scaffold_21.0G233.1	EVM0002799.1	KUTeg_001871, KUTeg_002369
OG0005494	mikado.HiC_scaffold_21.0G251.1, mikado.HiC_scaffold_21.0G252.1	EVM0018977.1	KUTeg_002013
OG0005495	mikado.HiC_scaffold_21.0G296.1	EVM0010516.1	KUTeg_001693, KUTeg_001695
OG0005496	mikado.HiC_scaffold_21.0G329.1	EVM0023775.1	KUTeg_009600, KUTeg_014296
OG0005497	mikado.HiC_scaffold_21.0G334.1, mikado.HiC_scaffold_21.0G335.1	EVM0018002.1	KUTeg_001337
OG0005498	mikado.HiC_scaffold_21.0G339.1	EVM0005491.1, EVM0007525.1	KUTeg_001934
OG0005499	mikado.HiC_scaffold_21.0G357.1, mikado.HiC_scaffold_21.0G358.1	EVM0015673.1	KUTeg_001935
OG0005500	mikado.HiC_scaffold_21.0G366.1	EVM0016159.1, EVM0022785.1	KUTeg_002660
OG0005501	mikado.HiC_scaffold_21.0G367.1, mikado.HiC_scaffold_21.0G367.2	EVM0008140.1	KUTeg_002035
OG0005502	mikado.HiC_scaffold_21.0G376.1	EVM0022775.1	KUTeg_001513, KUTeg_001516
OG0005503	mikado.HiC_scaffold_21.0G377.1	EVM0020782.1	KUTeg_001514, KUTeg_001515
OG0005504	mikado.HiC_scaffold_21.0G408.1	EVM0004182.1, EVM0005478.1, EVM0007451.1	
OG0005505	mikado.HiC_scaffold_21.0G409.1	EVM0004759.1, EVM0022099.1	KUTeg_002121
OG0005506	mikado.HiC_scaffold_21.0G427.1	EVM0002693.1, EVM0021260.1	KUTeg_001392
OG0005507	mikado.HiC_scaffold_21.0G441.1, mikado.HiC_scaffold_21.0G442.1	EVM0023029.1	KUTeg_001547
OG0005508	mikado.HiC_scaffold_21.0G458.1, mikado.HiC_scaffold_21.0G459.1		KUTeg_005754, KUTeg_013297
OG0005509	mikado.HiC_scaffold_21.0G478.1	EVM0009121.1, EVM0009557.1, EVM0015272.1	
OG0005510	mikado.HiC_scaffold_21.0G505.1		KUTeg_002474, KUTeg_002476, KUTeg_002478
OG0005511	mikado.HiC_scaffold_21.0G507.1, mikado.HiC_scaffold_21.0G508.1		KUTeg_002480, KUTeg_002483
OG0005512	mikado.HiC_scaffold_21.0G510.1, mikado.HiC_scaffold_21.0G510.2	EVM0018376.1	KUTeg_002061
OG0005513	mikado.HiC_scaffold_21.0G513.1	EVM0016983.1, EVM0023314.1	KUTeg_002200
OG0005514	mikado.HiC_scaffold_21.0G521.1	EVM0020328.1	KUTeg_002326, KUTeg_002327
OG0005515	mikado.HiC_scaffold_21.0G1131.1, mikado.HiC_scaffold_21.0G1132.1, mikado.HiC_scaffold_21.0G540.1, mikado.HiC_scaffold_21.0G876.1		
OG0005516	mikado.HiC_scaffold_21.0G545.1, mikado.HiC_scaffold_21.0G546.1	EVM0009325.1	KUTeg_002661
OG0005517	mikado.HiC_scaffold_21.0G551.1, mikado.HiC_scaffold_21.0G551.2	EVM0001795.1	KUTeg_002659
OG0005518	mikado.HiC_scaffold_21.0G568.1, mikado.HiC_scaffold_21.0G570.1	EVM0012472.1	KUTeg_016485
OG0005519	mikado.HiC_scaffold_21.0G574.1	EVM0001563.1, EVM0012893.1	KUTeg_001780
OG0005520	mikado.HiC_scaffold_21.0G598.1, mikado.HiC_scaffold_21.0G598.2	EVM0015631.1	KUTeg_001331
OG0005521	mikado.HiC_scaffold_21.0G612.1, mikado.HiC_scaffold_21.0G613.1	EVM0015044.1	KUTeg_001712
OG0005522	mikado.HiC_scaffold_21.0G645.1, mikado.HiC_scaffold_21.0G646.1	EVM0005470.1	KUTeg_001724
OG0005523	mikado.HiC_scaffold_21.0G654.1, mikado.HiC_scaffold_21.0G655.1	EVM0014328.1	KUTeg_002684
OG0005524	mikado.HiC_scaffold_21.0G664.1, mikado.HiC_scaffold_21.0G664.2	EVM0009313.1	KUTeg_002582
OG0005525	mikado.HiC_scaffold_21.0G686.1	EVM0000006.1, EVM0006837.1	KUTeg_002555
OG0005526	mikado.HiC_scaffold_21.0G720.1	EVM0003100.1	KUTeg_001034, KUTeg_016426
OG0005527	mikado.HiC_scaffold_21.0G722.1	EVM0007853.1, EVM0012552.1	KUTeg_001800
OG0005528	mikado.HiC_scaffold_21.0G740.1, mikado.HiC_scaffold_21.0G741.1	EVM0005116.1	KUTeg_001542
OG0005529	mikado.HiC_scaffold_21.0G747.1, mikado.HiC_scaffold_21.0G748.1	EVM0013468.1	KUTeg_002403
OG0005530	mikado.HiC_scaffold_21.0G756.1	EVM0003641.1, EVM0005071.1	KUTeg_001931
OG0005531	mikado.HiC_scaffold_21.0G757.1	EVM0002282.1, EVM0018610.1	KUTeg_001932
OG0005532	mikado.HiC_scaffold_21.0G777.1	EVM0020146.1	KUTeg_010196, KUTeg_010197
OG0005533	mikado.HiC_scaffold_21.0G789.1	EVM0007129.1, EVM0015307.1	KUTeg_001865
OG0005534	mikado.HiC_scaffold_21.0G797.1	EVM0007638.1, EVM0022423.1	KUTeg_001467
OG0005535	mikado.HiC_scaffold_21.0G801.1	EVM0021473.1	KUTeg_002093, KUTeg_002096
OG0005536	mikado.HiC_scaffold_21.0G804.1	EVM0017284.1	KUTeg_002100, KUTeg_002231
OG0005537	mikado.HiC_scaffold_21.0G834.1, mikado.HiC_scaffold_21.0G835.1, mikado.HiC_scaffold_21.0G836.1, mikado.HiC_scaffold_4288G1.1		
OG0005538	mikado.HiC_scaffold_21.0G837.1, mikado.HiC_scaffold_4288G2.1	EVM0000354.1, EVM0006120.1	
OG0005539	mikado.HiC_scaffold_21.0G839.1, mikado.HiC_scaffold_21.0G839.3	EVM0018435.1	KUTeg_002519
OG0005540	mikado.HiC_scaffold_21.0G842.1	EVM0011152.1	KUTeg_001984, KUTeg_001986
OG0005541	mikado.HiC_scaffold_21.0G885.1, mikado.HiC_scaffold_21.0G885.2	EVM0019892.1	KUTeg_001530
OG0005542	mikado.HiC_scaffold_21.0G889.1	EVM0015538.1, EVM0016046.1, EVM0016490.1	
OG0005543	mikado.HiC_scaffold_21.0G900.1		KUTeg_002024, KUTeg_014848, KUTeg_014849
OG0005544	mikado.HiC_scaffold_21.0G915.1	EVM0016059.1	KUTeg_002198, KUTeg_002568
OG0005545	mikado.HiC_scaffold_21.0G920.1	EVM0016480.1	KUTeg_001896, KUTeg_002397
OG0005546	mikado.HiC_scaffold_21.0G948.1, mikado.HiC_scaffold_21.0G949.1	EVM0022892.1	KUTeg_001431
OG0005547	mikado.HiC_scaffold_21.0G954.1	EVM0008503.1	KUTeg_002137, KUTeg_002670
OG0005548	mikado.HiC_scaffold_21.0G981.1, mikado.HiC_scaffold_21.0G982.1	EVM0019469.1	KUTeg_020728
OG0005549	mikado.HiC_scaffold_21.0G1100.1, mikado.HiC_scaffold_21.0G987.1	EVM0012245.1	KUTeg_002630
OG0005550	mikado.HiC_scaffold_21.0G995.1, mikado.HiC_scaffold_21.0G997.1	EVM0008036.1	KUTeg_002447
OG0005551	mikado.HiC_scaffold_21.0G1010.1	EVM0021400.1	KUTeg_001339, KUTeg_001869
OG0005552	mikado.HiC_scaffold_21.0G1015.1		KUTeg_001918, KUTeg_001919, KUTeg_002441
OG0005553	mikado.HiC_scaffold_21.0G1078.1	EVM0004505.1	KUTeg_001764, KUTeg_001766
OG0005554	mikado.HiC_scaffold_21.0G1097.1	EVM0000645.1	KUTeg_000866, KUTeg_002106
OG0005555	mikado.HiC_scaffold_21.0G1102.1	EVM0015402.1, EVM0023158.1	KUTeg_002402
OG0005556	mikado.HiC_scaffold_21.0G1123.1, mikado.HiC_scaffold_21.0G1123.2	EVM0020391.1	KUTeg_001366
OG0005557	mikado.HiC_scaffold_21.0G1124.1, mikado.HiC_scaffold_21.0G1126.1, mikado.HiC_scaffold_21.0G1128.1, mikado.HiC_scaffold_21.0G1129.1		
OG0005558	mikado.HiC_scaffold_21.0G1130.1	EVM0002341.1, EVM0003891.1	KUTeg_002267
OG0005559	mikado.HiC_scaffold_21.0G1135.1, mikado.HiC_scaffold_21.0G1135.2	EVM0018729.1	KUTeg_001615
OG0005560	mikado.HiC_scaffold_21.0G1136.1	EVM0008448.1	KUTeg_001648, KUTeg_002145
OG0005561	mikado.HiC_scaffold_21.0G1153.1	EVM0012251.1	KUTeg_002034, KUTeg_002459
OG0005562	mikado.HiC_scaffold_21.0G1154.1	EVM0009353.1	KUTeg_002098, KUTeg_002234
OG0005563	mikado.HiC_scaffold_21.0G1178.1, mikado.HiC_scaffold_21.0G1178.2	EVM0022453.1	KUTeg_002526
OG0005564	mikado.HiC_scaffold_21.0G1180.1	EVM0000015.1	KUTeg_002693, KUTeg_002699
OG0005565	mikado.HiC_scaffold_21.0G1181.1	EVM0002461.1, EVM0005536.1, EVM0016267.1	
OG0005566	mikado.HiC_scaffold_21.0G1186.1, mikado.HiC_scaffold_21.0G1194.1	EVM0021128.1	KUTeg_001400
OG0005567	mikado.HiC_scaffold_21.0G1190.1, mikado.HiC_scaffold_21.0G1199.1	EVM0021881.1	KUTeg_001585
OG0005568	mikado.HiC_scaffold_21.0G1208.1	EVM0012652.1, EVM0017744.1	KUTeg_002125
OG0005569	mikado.HiC_scaffold_21.0G1211.1	EVM0013647.1	KUTeg_002127, KUTeg_002130
OG0005570	mikado.HiC_scaffold_21.0G1226.1	EVM0012804.1	KUTeg_001738, KUTeg_002251
OG0005571	mikado.HiC_scaffold_21.0G1242.1, mikado.HiC_scaffold_21.0G1243.1	EVM0020931.1	KUTeg_001341
OG0005572	mikado.HiC_scaffold_21.0G1252.1	EVM0002354.1, EVM0007245.1	KUTeg_001578
OG0005573	mikado.HiC_scaffold_21.0G1256.1, mikado.HiC_scaffold_21.0G1264.1	EVM0003136.1	KUTeg_001581
OG0005574	mikado.HiC_scaffold_21.0G1283.1	EVM0006021.1	KUTeg_002462, KUTeg_002605
OG0005575	mikado.HiC_scaffold_21.0G1301.1, mikado.HiC_scaffold_21.0G1304.1, mikado.HiC_scaffold_21.0G1316.1, mikado.HiC_scaffold_21.0G1322.1		
OG0005576	mikado.HiC_scaffold_21.0G1308.1	EVM0013785.1	KUTeg_001529, KUTeg_001652
OG0005577	mikado.HiC_scaffold_305G2.1	EVM0001113.1	KUTeg_018225, KUTeg_018227
OG0005578	mikado.HiC_scaffold_309G1.1, mikado.HiC_scaffold_309G2.1	EVM0022801.1	KUTeg_019631
OG0005579	mikado.HiC_scaffold_310G1.1, mikado.HiC_scaffold_310G2.1	EVM0008510.1	KUTeg_003099
OG0005580	mikado.HiC_scaffold_363G1.1, mikado.HiC_scaffold_363G2.2	EVM0007668.1	KUTeg_023269
OG0005581	mikado.HiC_scaffold_405G1.1, mikado.HiC_scaffold_8.8335562G1095.1	EVM0017473.1	KUTeg_023325
OG0005582	mikado.HiC_scaffold_559G1.1	EVM0000844.1, EVM0010360.1, EVM0014755.1	
OG0005583	mikado.HiC_scaffold_1318G1.1, mikado.HiC_scaffold_1318G2.1	EVM0006278.1	KUTeg_023720
OG0005584	mikado.HiC_scaffold_8.8335562G4.1	EVM0001782.1, EVM0016561.1	KUTeg_022679
OG0005585	mikado.HiC_scaffold_8.8335562G6.1, mikado.HiC_scaffold_8.8335562G6.2	EVM0011932.1	KUTeg_023724
OG0005586	mikado.HiC_scaffold_8.8335562G10.1	EVM0010615.1	KUTeg_013421, KUTeg_023465
OG0005587	mikado.HiC_scaffold_8.8335562G11.1	EVM0021982.1	KUTeg_001016, KUTeg_001018
OG0005588	mikado.HiC_scaffold_8.8335562G23.1, mikado.HiC_scaffold_8.8335562G24.1	EVM0018808.1	KUTeg_023516
OG0005589	mikado.HiC_scaffold_8.8335562G26.1	EVM0015326.1	KUTeg_023073, KUTeg_023081
OG0005590	mikado.HiC_scaffold_8.8335562G27.1	EVM0000193.1, EVM0008026.1	KUTeg_022977
OG0005591	mikado.HiC_scaffold_8.8335562G43.1	EVM0010558.1	KUTeg_023398, KUTeg_023865
OG0005592	mikado.HiC_scaffold_8.8335562G65.1	EVM0007727.1, EVM0019060.1	KUTeg_023759
OG0005593	mikado.HiC_scaffold_8.8335562G67.1	EVM0008703.1, EVM0016454.1	KUTeg_023757
OG0005594	mikado.HiC_scaffold_8.8335562G68.1	EVM0018887.1	KUTeg_023762, KUTeg_023763
OG0005595	mikado.HiC_scaffold_8.8335562G75.1	EVM0014070.1	KUTeg_023758, KUTeg_023766
OG0005596	mikado.HiC_scaffold_8.8335562G76.1	EVM0002431.1, EVM0018122.1	KUTeg_023755
OG0005597	mikado.HiC_scaffold_8.8335562G77.1	EVM0008940.1	KUTeg_023297, KUTeg_023438
OG0005598	mikado.HiC_scaffold_8.8335562G91.1, mikado.HiC_scaffold_8.8335562G91.2	EVM0015614.1	KUTeg_023549
OG0005599	mikado.HiC_scaffold_8.8335562G96.1	EVM0020281.1, EVM0022399.1	KUTeg_022853
OG0005600	mikado.HiC_scaffold_8.8335562G112.1	EVM0016531.1, EVM0017186.1	KUTeg_023415
OG0005601	mikado.HiC_scaffold_8.8335562G140.1	EVM0021862.1	KUTeg_009217, KUTeg_023368
OG0005602	mikado.HiC_scaffold_8.8335562G161.1, mikado.HiC_scaffold_8.8335562G162.1	EVM0013387.1	KUTeg_002345
OG0005603	mikado.HiC_scaffold_8.8335562G170.1	EVM0001780.1, EVM0010866.1	KUTeg_023361
OG0005604	mikado.HiC_scaffold_8.8335562G179.1, mikado.HiC_scaffold_8.8335562G180.1, mikado.HiC_scaffold_8.8335562G658.1, mikado.HiC_scaffold_8.8335562G659.1		
OG0005605	mikado.HiC_scaffold_8.8335562G201.1	EVM0008217.1, EVM0014081.1	KUTeg_022999
OG0005606	mikado.HiC_scaffold_12.3160685G1234.1, mikado.HiC_scaffold_8.8335562G217.1	EVM0005498.1	KUTeg_000958
OG0005607	mikado.HiC_scaffold_8.8335562G230.1	EVM0014180.1	KUTeg_004672, KUTeg_023569
