Orthogroup	Tgra	Sbro
OG0004867	KUTeg_020590	EVM0013561.1, EVM0007953.1
OG0004868	KUTeg_012360	EVM0005261.1
OG0004869	KUTeg_011572	EVM0001773.1
OG0004870	KUTeg_011873	EVM0020253.1
OG0004871	KUTeg_012552, KUTeg_011743	EVM0009502.1
OG0004872	KUTeg_012551, KUTeg_012546	EVM0001387.1
OG0004873	KUTeg_012545, KUTeg_012550	EVM0020046.1
OG0004874	KUTeg_012554, KUTeg_012549	EVM0020768.1
OG0004875	KUTeg_012547	EVM0005640.1, EVM0006319.1
OG0004876	KUTeg_011840, KUTeg_011657	EVM0022976.1
OG0004877	KUTeg_000617	EVM0023449.1, EVM0021672.1
OG0004878	KUTeg_012073	EVM0008274.1
OG0004879	KUTeg_011723, KUTeg_014660	EVM0014549.1
OG0004880	KUTeg_012352	EVM0005432.1, EVM0006715.1
OG0004881	KUTeg_012130, KUTeg_012625	EVM0017086.1
OG0004882	KUTeg_012125, KUTeg_012630	EVM0002924.1
OG0004883	KUTeg_012304, KUTeg_012123	EVM0022771.1
OG0004885	KUTeg_012064	EVM0004156.1
OG0004886	KUTeg_012501, KUTeg_012309	EVM0000967.1
OG0004887	KUTeg_014131	EVM0021040.4
OG0004888	KUTeg_013358	EVM0003365.1
OG0004890	KUTeg_012975, KUTeg_013590	EVM0001975.1
OG0004891	KUTeg_013205, KUTeg_013620	EVM0016406.1
OG0004893	KUTeg_014458	EVM0021521.1, EVM0013703.1
OG0004894	KUTeg_013331, KUTeg_013330	EVM0011384.1
OG0004896	KUTeg_014017	EVM0013333.1, EVM0001643.1
OG0004897	KUTeg_006736	EVM0022067.1
OG0004898	KUTeg_014323	EVM0001541.1, EVM0006643.1
OG0004900	KUTeg_014457	EVM0010909.1, EVM0001963.1
OG0004901	KUTeg_014153	EVM0004911.1
OG0004903	KUTeg_013878	EVM0023118.1, EVM0009200.1
OG0004904	KUTeg_013725	EVM0005354.1, EVM0017309.1
OG0004906	KUTeg_013311, KUTeg_013911	EVM0007538.1
OG0004907	KUTeg_013310, KUTeg_013910	EVM0007152.1
OG0004908	KUTeg_013969	EVM0015477.1
OG0004909	KUTeg_012965	EVM0019765.1
OG0004910	KUTeg_012966	EVM0017239.1
OG0004911	KUTeg_012967	EVM0020539.1
OG0004912	KUTeg_013172, KUTeg_013174	EVM0001549.1
OG0004913	KUTeg_013914	EVM0023680.1
OG0004914	KUTeg_009183, KUTeg_009170	EVM0000912.1
OG0004915	KUTeg_009172, KUTeg_009180	EVM0005857.1
OG0004916	KUTeg_009171, KUTeg_009181	EVM0021426.1
OG0004917	KUTeg_009195, KUTeg_009177	EVM0010801.1
OG0004918	KUTeg_011428, KUTeg_000908	EVM0009508.1
OG0004919	KUTeg_014967, KUTeg_011298	EVM0011664.1
OG0004920	KUTeg_014327	EVM0005234.1
OG0004921	KUTeg_014328	EVM0000018.1
OG0004922	KUTeg_013730	EVM0002871.1
OG0004923	KUTeg_014190	EVM0018989.1
OG0004924	KUTeg_013503	EVM0017070.1, EVM0011282.1
OG0004925	KUTeg_012925, KUTeg_013930	EVM0007647.1
OG0004927	KUTeg_013338	EVM0015862.1
OG0004928	KUTeg_014412	EVM0007869.1
OG0004929	KUTeg_013090	EVM0021580.1
OG0004930	KUTeg_014083, KUTeg_014084	EVM0005191.1
OG0004931	KUTeg_013973, KUTeg_013390	EVM0014126.1
OG0004932	KUTeg_013392	EVM0005062.1, EVM0011273.1
OG0004933	KUTeg_013980	EVM0008457.1
OG0004934	KUTeg_014472	EVM0018542.1, EVM0013075.1
OG0004935	KUTeg_013431, KUTeg_014450	EVM0014610.1
OG0004936	KUTeg_013430, KUTeg_014451	EVM0013983.1
OG0004937	KUTeg_011480, KUTeg_013250	EVM0011224.1
OG0004938	KUTeg_013257, KUTeg_014122	EVM0018973.1
OG0004939	KUTeg_014120, KUTeg_014118	EVM0005433.1
OG0004940	KUTeg_013763, KUTeg_013764	EVM0019350.1
OG0004941	KUTeg_013126, KUTeg_014229	EVM0007977.1
OG0004942	KUTeg_014173, KUTeg_014259	EVM0019775.1
OG0004943	KUTeg_019800	EVM0003894.1
OG0004944	KUTeg_013388, KUTeg_013974	EVM0015674.1
OG0004945	KUTeg_013972, KUTeg_013389	EVM0001465.1
OG0004946	KUTeg_013692, KUTeg_013695	EVM0012961.1
OG0004947	KUTeg_013693, KUTeg_013694	EVM0003391.1
OG0004948	KUTeg_013346, KUTeg_013524	EVM0006867.1
OG0004949	KUTeg_013353, KUTeg_013520	EVM0002166.1
OG0004951	KUTeg_013454	EVM0017904.1
OG0004952	KUTeg_013686	EVM0008044.1
OG0004953	KUTeg_013749, KUTeg_013177	EVM0015927.1
OG0004954	KUTeg_021576	EVM0014663.1
OG0004956	KUTeg_014011	EVM0011438.1, EVM0013470.1
OG0004957	KUTeg_014341, KUTeg_013591	EVM0004309.1
OG0004958	KUTeg_013592, KUTeg_014342	EVM0000653.1
OG0004959	KUTeg_013701, KUTeg_013799	EVM0009741.1
OG0004960	KUTeg_013871	EVM0017134.1
OG0004961	KUTeg_013715	EVM0000907.1
OG0004963	KUTeg_013236, KUTeg_014158	EVM0021729.1
OG0004964	KUTeg_014275, KUTeg_013555	EVM0005848.1
OG0004965	KUTeg_014277, KUTeg_005427	EVM0015946.1
OG0004966	KUTeg_014273, KUTeg_000896	EVM0012051.1
OG0004967	KUTeg_013264	EVM0023903.1, EVM0009374.1
OG0004968	KUTeg_013615, KUTeg_013608	EVM0017961.1
OG0004969	KUTeg_014512, KUTeg_012993	EVM0014605.1
OG0004970	KUTeg_013323, KUTeg_014313	EVM0003126.1
OG0004971	KUTeg_012956	EVM0013213.1
OG0004972	KUTeg_013632	EVM0014396.1
OG0004973	KUTeg_013633	EVM0001205.1
OG0004974	KUTeg_012908, KUTeg_012906	EVM0014718.1
OG0004975	KUTeg_012903	EVM0011302.1, EVM0018087.1
OG0004976	KUTeg_014094, KUTeg_014096	EVM0022466.1
OG0004977	KUTeg_014180, KUTeg_013612	EVM0006020.1
OG0004978	KUTeg_013613	EVM0009860.1, EVM0016065.1
OG0004979	KUTeg_014148, KUTeg_014151	EVM0017799.1
OG0004980	KUTeg_022563	EVM0014870.1
OG0004981	KUTeg_013583	EVM0003011.1
OG0004982	KUTeg_013577	EVM0015052.1
OG0004983	KUTeg_013579, KUTeg_013578	EVM0020867.1
OG0004984	KUTeg_013043	EVM0014469.1
OG0004985	KUTeg_013045	EVM0004950.1
OG0004988	KUTeg_013375, KUTeg_013376	EVM0003150.1
OG0004989	KUTeg_013162, KUTeg_013161	EVM0006968.1
OG0004990	KUTeg_002907, KUTeg_002889	EVM0011088.1
OG0004991	KUTeg_014053	EVM0020168.1, EVM0008962.1
OG0004992	KUTeg_014235, KUTeg_014228	EVM0020075.1
OG0004993	KUTeg_014304	EVM0003321.1
OG0004994	KUTeg_013372	EVM0016141.1
OG0004998	KUTeg_014159, KUTeg_013367	EVM0017871.1
OG0004999	KUTeg_014742	EVM0000762.1
OG0005000	KUTeg_013597	EVM0009360.1
OG0005001	KUTeg_014840, KUTeg_013967	EVM0003589.1
OG0005002	KUTeg_012950, KUTeg_012949	EVM0006674.1
OG0005003	KUTeg_014081, KUTeg_014090	EVM0007559.1
OG0005004	KUTeg_014089	EVM0015786.1
OG0005005	KUTeg_013562	EVM0004686.1, EVM0004415.1
OG0005006	KUTeg_013774	EVM0009693.1, EVM0000961.1
OG0005008	KUTeg_017079	EVM0016547.1, EVM0009104.1
OG0005011	KUTeg_014381, KUTeg_014384	EVM0018192.1
OG0005012	KUTeg_012916	EVM0006284.1
OG0005013	KUTeg_013244	EVM0019725.1, EVM0019627.1
OG0005014	KUTeg_013240	EVM0001531.1
OG0005015	KUTeg_014097, KUTeg_013100	EVM0015108.1
OG0005016	KUTeg_013709	EVM0020443.1
OG0005018	KUTeg_014110	EVM0010085.1, EVM0002868.1
OG0005019	KUTeg_013553, KUTeg_013705	EVM0015523.1
OG0005020	KUTeg_012946	EVM0001346.1
OG0005021	KUTeg_012942	EVM0021695.1, EVM0016890.1
OG0005022	KUTeg_012941	EVM0005530.1
OG0005023	KUTeg_013922	EVM0003019.1, EVM0014214.1
OG0005026	KUTeg_013651	EVM0001893.1
OG0005027	KUTeg_001214, KUTeg_013363	EVM0015455.1
OG0005028	KUTeg_013575	EVM0022609.2
OG0005029	KUTeg_000320	EVM0016929.1
OG0005030	KUTeg_013912, KUTeg_013918	EVM0023555.1
OG0005031	KUTeg_013988, KUTeg_002836	EVM0021661.1
OG0005032	KUTeg_014404	EVM0001233.1
OG0005035	KUTeg_014029, KUTeg_014031	EVM0008944.1
OG0005037	KUTeg_013641	EVM0007441.1
OG0005039	KUTeg_013857, KUTeg_013850	EVM0006845.1
OG0005040	KUTeg_006095	EVM0023876.1
OG0005041	KUTeg_012636	EVM0020435.1, EVM0018551.1
OG0005042	KUTeg_012953	EVM0023074.1
OG0005043	KUTeg_013020, KUTeg_014034	EVM0014661.1
OG0005044	KUTeg_012856, KUTeg_014038	EVM0010953.1
OG0005045	KUTeg_012854, KUTeg_014036	EVM0010452.1
OG0005046	KUTeg_013543	EVM0010235.1, EVM0018929.1
OG0005047	KUTeg_014225	EVM0010807.1
OG0005049	KUTeg_013121	EVM0002165.1, EVM0020319.1
OG0005050	KUTeg_013082, KUTeg_013086	EVM0009338.1
OG0005051	KUTeg_012736	EVM0009846.1
OG0005052	KUTeg_013815	EVM0011772.1
OG0005053	KUTeg_013820	EVM0016668.1, EVM0011460.1
OG0005054	KUTeg_022969	EVM0022076.1, EVM0017862.1
OG0005055	KUTeg_013084, KUTeg_013079	EVM0001002.1
OG0005056	KUTeg_014174, KUTeg_014261	EVM0021958.1
OG0005057	KUTeg_001252, KUTeg_014177	EVM0020040.1
OG0005058	KUTeg_014176, KUTeg_001254	EVM0002622.1
OG0005059	KUTeg_013611, KUTeg_014175	EVM0014032.1
OG0005060	KUTeg_013671	EVM0010744.1
OG0005061	KUTeg_014312, KUTeg_013670	EVM0006323.1
OG0005062	KUTeg_014003, KUTeg_013437	EVM0009036.2
OG0005063	KUTeg_014344	EVM0005414.1, EVM0006507.1
OG0005064	KUTeg_013170	EVM0001424.1
OG0005065	KUTeg_014331	EVM0016259.1
OG0005066	KUTeg_014335	EVM0001593.1
OG0005067	KUTeg_013336	EVM0011619.1, EVM0020259.1
OG0005068	KUTeg_013335	EVM0020126.1
OG0005069	KUTeg_013395	EVM0022063.1
OG0005070	KUTeg_013098	EVM0010415.1
OG0005071	KUTeg_013631	EVM0010692.1
OG0005072	KUTeg_013630	EVM0019942.1
OG0005073	KUTeg_013920	EVM0011518.1
OG0005074	KUTeg_008362	EVM0007099.1, EVM0019395.1
OG0005075	KUTeg_008078	EVM0013106.1, EVM0011374.1
OG0005076	KUTeg_008268	EVM0012068.1
OG0005077	KUTeg_008104, KUTeg_008491	EVM0013450.1
OG0005078	KUTeg_008259	EVM0000214.1
OG0005079	KUTeg_008258	EVM0001918.1
OG0005080	KUTeg_008282, KUTeg_008288	EVM0007305.1
OG0005081	KUTeg_008484, KUTeg_008488	EVM0006057.1
OG0005082	KUTeg_000902, KUTeg_005000	EVM0023986.1
OG0005083	KUTeg_008321, KUTeg_008323	EVM0006026.1
OG0005084	KUTeg_008331, KUTeg_008947	EVM0014496.1
OG0005085	KUTeg_008735, KUTeg_008317	EVM0004600.1
OG0005086	KUTeg_008617, KUTeg_008615	EVM0018839.1
OG0005087	KUTeg_008182, KUTeg_008412	EVM0013298.1
OG0005088	KUTeg_008709	EVM0014319.1
OG0005089	KUTeg_008665	EVM0012240.1, EVM0012987.1
OG0005090	KUTeg_002144, KUTeg_001642	EVM0020194.1
OG0005092	KUTeg_008318, KUTeg_008738	EVM0001651.1
OG0005093	KUTeg_008940	EVM0018007.1, EVM0013770.1
OG0005094	KUTeg_017330, KUTeg_008158	EVM0017898.1
OG0005095	KUTeg_008553, KUTeg_008221	EVM0008986.2
OG0005096	KUTeg_011183, KUTeg_008222	EVM0019342.1
OG0005097	KUTeg_008429, KUTeg_008434	EVM0020110.1
OG0005098	KUTeg_007650	EVM0003862.2
OG0005099	KUTeg_008220, KUTeg_008552	EVM0015868.1
OG0005101	KUTeg_008226, KUTeg_008230	EVM0021176.1
OG0005103	KUTeg_024478, KUTeg_024482	EVM0006552.1
OG0005104	KUTeg_008557	EVM0002096.1
OG0005105	KUTeg_008295	EVM0001275.1
OG0005106	KUTeg_021991	EVM0016353.1
OG0005107	KUTeg_008637	EVM0012726.1, EVM0012653.1
OG0005108	KUTeg_008185	EVM0002697.1
OG0005109	KUTeg_008184	EVM0003520.1
OG0005110	KUTeg_008183	EVM0003557.1
OG0005111	KUTeg_008187, KUTeg_008762	EVM0002963.1
OG0005112	KUTeg_008754, KUTeg_008755	EVM0001313.1
OG0005113	KUTeg_008070	EVM0014576.1
OG0005114	KUTeg_008527	EVM0019479.1
OG0005115	KUTeg_011287	EVM0017457.1
OG0005117	KUTeg_005735	EVM0008508.1
OG0005118	KUTeg_008518, KUTeg_017245	EVM0022551.1
OG0005119	KUTeg_008517, KUTeg_017244	EVM0007239.1
OG0005120	KUTeg_008601	EVM0000036.1, EVM0000277.1
OG0005121	KUTeg_008602	EVM0020952.1, EVM0007761.1
OG0005122	KUTeg_008607	EVM0010379.1, EVM0011137.1
OG0005123	KUTeg_008858	EVM0013412.1
OG0005124	KUTeg_008860	EVM0006472.1
OG0005125	KUTeg_008512, KUTeg_008519	EVM0005366.1
OG0005126	KUTeg_008616, KUTeg_008618	EVM0011876.1
OG0005127	KUTeg_008626	EVM0023891.1
OG0005128	KUTeg_008908	EVM0005484.1, EVM0017450.1
OG0005130	KUTeg_008707, KUTeg_008710	EVM0004291.1
OG0005131	KUTeg_008094	EVM0000859.1, EVM0000657.1
OG0005133	KUTeg_008495	EVM0007258.1
OG0005134	KUTeg_008194	EVM0020373.1
OG0005135	KUTeg_008195	EVM0000742.1
OG0005136	KUTeg_008526	EVM0004294.1
OG0005137	KUTeg_004708	EVM0021223.1
OG0005138	KUTeg_008167	EVM0015014.1
OG0005139	KUTeg_008159	EVM0023581.2
OG0005141	KUTeg_008676	EVM0020325.1
OG0005142	KUTeg_008348, KUTeg_008349	EVM0004258.1
OG0005143	KUTeg_008476	EVM0021319.1
OG0005144	KUTeg_008463	EVM0012872.1
OG0005145	KUTeg_008539	EVM0012846.1, EVM0004358.1
OG0005146	KUTeg_008834, KUTeg_008835	EVM0010012.1
OG0005151	KUTeg_012399	EVM0007081.1
OG0005152	KUTeg_008247, KUTeg_008246	EVM0021714.1
OG0005153	KUTeg_008673	EVM0000578.1
OG0005154	KUTeg_008640	EVM0008110.1
OG0005155	KUTeg_008082	EVM0016285.1, EVM0013884.1
OG0005157	KUTeg_008265, KUTeg_008266	EVM0022330.1
OG0005158	KUTeg_008261, KUTeg_008264	EVM0002185.1
OG0005159	KUTeg_008262, KUTeg_008263	EVM0009168.1
OG0005160	KUTeg_008687	EVM0012118.2
OG0005161	KUTeg_008138, KUTeg_008530	EVM0019237.1
OG0005162	KUTeg_010658	EVM0001638.1
OG0005163	KUTeg_008252, KUTeg_008844	EVM0018391.1
OG0005164	KUTeg_008102, KUTeg_008497	EVM0006297.1
OG0005166	KUTeg_008128	EVM0002736.1
OG0005167	KUTeg_008779, KUTeg_008772	EVM0023080.1
OG0005168	KUTeg_011221, KUTeg_008291	EVM0005595.4
OG0005169	KUTeg_008212, KUTeg_008550	EVM0001413.1
OG0005170	KUTeg_008542	EVM0015033.1
OG0005171	KUTeg_008541	EVM0010231.1
OG0005173	KUTeg_008170	EVM0020015.1
OG0005174	KUTeg_008950	EVM0001163.1
OG0005175	KUTeg_008951	EVM0002255.1
OG0005176	KUTeg_008599	EVM0014242.1, EVM0009178.1
OG0005177	KUTeg_011084, KUTeg_010918	EVM0013428.1
OG0005178	KUTeg_011083	EVM0020304.1
OG0005179	KUTeg_008409	EVM0023146.1
OG0005181	KUTeg_008301, KUTeg_008304	EVM0001613.1
OG0005182	KUTeg_008298	EVM0014524.1
OG0005184	KUTeg_008045	EVM0021732.1
OG0005185	KUTeg_008052	EVM0010724.1, EVM0019793.1
OG0005186	KUTeg_008600	EVM0004795.1, EVM0021742.1
OG0005187	KUTeg_008286, KUTeg_023868	EVM0020544.1
OG0005188	KUTeg_023869, KUTeg_008285	EVM0019663.1
OG0005189	KUTeg_008398, KUTeg_008057	EVM0017826.1
OG0005190	KUTeg_008503	EVM0002036.1
OG0005191	KUTeg_019097	EVM0023395.1, EVM0004640.1
OG0005193	KUTeg_019420, KUTeg_019258	EVM0003272.1
OG0005194	KUTeg_019259	EVM0000722.1
OG0005195	KUTeg_019418, KUTeg_019256	EVM0023796.1
OG0005196	KUTeg_019302, KUTeg_019229	EVM0018949.1
OG0005197	KUTeg_019530	EVM0000224.1
OG0005198	KUTeg_014731, KUTeg_019527	EVM0016760.1
OG0005200	KUTeg_019789, KUTeg_019320	EVM0014680.1
OG0005201	KUTeg_019323	EVM0011468.1
OG0005202	KUTeg_019639	EVM0024003.1
OG0005203	KUTeg_019791	EVM0001110.1
OG0005204	KUTeg_019794, KUTeg_019011	EVM0000394.1
OG0005205	KUTeg_019013, KUTeg_019007	EVM0005490.1
OG0005206	KUTeg_019012, KUTeg_004105	EVM0023669.1
OG0005207	KUTeg_014685, KUTeg_019695	EVM0008025.1
OG0005209	KUTeg_011838, KUTeg_011663	EVM0014208.1
OG0005210	KUTeg_019997	EVM0023545.2
OG0005212	KUTeg_019473	EVM0020486.1
OG0005213	KUTeg_019900	EVM0007372.1
OG0005214	KUTeg_019901	EVM0004251.1, EVM0011183.1
OG0005215	KUTeg_019905	EVM0003648.1
OG0005216	KUTeg_019840	EVM0010387.1
OG0005217	KUTeg_019934	EVM0008505.1
OG0005218	KUTeg_019933	EVM0016293.1
OG0005219	KUTeg_019502	EVM0020115.1
OG0005220	KUTeg_019497	EVM0005373.1
OG0005221	KUTeg_019627	EVM0007639.1, EVM0017357.1
OG0005222	KUTeg_019330, KUTeg_009246	EVM0001224.1
OG0005223	KUTeg_019225	EVM0013817.1, EVM0015186.1
OG0005224	KUTeg_022719, KUTeg_019105	EVM0008667.1
OG0005225	KUTeg_019077, KUTeg_019080	EVM0007955.1
OG0005226	KUTeg_019616	EVM0017754.1, EVM0018025.1
OG0005227	KUTeg_019619, KUTeg_019158	EVM0011056.1
OG0005228	KUTeg_010813	EVM0018523.1, EVM0014151.1
OG0005229	KUTeg_019876	EVM0011545.1
OG0005230	KUTeg_018979	EVM0021369.1
OG0005231	KUTeg_018973, KUTeg_018970	EVM0004120.1
OG0005232	KUTeg_001661	EVM0021402.1
OG0005233	KUTeg_014730	EVM0012455.1, EVM0016143.1
OG0005234	KUTeg_018847	EVM0021182.1
OG0005235	KUTeg_018945	EVM0008605.1
OG0005236	KUTeg_018826	EVM0003918.1
OG0005237	KUTeg_019664, KUTeg_019665	EVM0017169.1
OG0005238	KUTeg_015659, KUTeg_019614	EVM0009770.1
OG0005239	KUTeg_019394, KUTeg_019397	EVM0018726.1
OG0005240	KUTeg_019396, KUTeg_019395	EVM0014377.1
OG0005242	KUTeg_019108	EVM0005339.1, EVM0018686.1
OG0005243	KUTeg_019109	EVM0014119.1, EVM0007298.1
OG0005244	KUTeg_019816	EVM0021540.1
OG0005246	KUTeg_011468	EVM0001570.1
OG0005247	KUTeg_019962	EVM0002168.2
OG0005248	KUTeg_018872	EVM0018318.1, EVM0019552.1
OG0005249	KUTeg_018870	EVM0010522.1, EVM0003660.1
OG0005250	KUTeg_018919, KUTeg_018916	EVM0020387.1
OG0005251	KUTeg_019202, KUTeg_011138	EVM0016727.1
OG0005252	KUTeg_019809	EVM0003771.1
OG0005253	KUTeg_018849, KUTeg_019023	EVM0001701.1
OG0005254	KUTeg_019015, KUTeg_018853	EVM0013929.1
OG0005255	KUTeg_019018, KUTeg_019019	EVM0002085.1
OG0005256	KUTeg_019020	EVM0019613.1
OG0005257	KUTeg_019756, KUTeg_011328	EVM0019643.1
OG0005258	KUTeg_018880	EVM0019702.1
OG0005259	KUTeg_019727	EVM0022121.1, EVM0006048.1
OG0005260	KUTeg_019965, KUTeg_011464	EVM0010835.1
OG0005262	KUTeg_019723	EVM0024027.1, EVM0001298.1
OG0005263	KUTeg_019725	EVM0011505.1
OG0005264	KUTeg_018935	EVM0018747.1
OG0005265	KUTeg_005626	EVM0015696.1, EVM0012443.1
OG0005266	KUTeg_019367	EVM0016902.1
OG0005267	KUTeg_019898, KUTeg_019889	EVM0003094.1
OG0005268	KUTeg_019090	EVM0017475.1
OG0005269	KUTeg_019838	EVM0009599.1
OG0005270	KUTeg_019582	EVM0023201.1, EVM0023735.1
OG0005271	KUTeg_019581	EVM0008483.1, EVM0023186.1
OG0005272	KUTeg_019059	EVM0007058.1
OG0005273	KUTeg_019288, KUTeg_019289	EVM0018872.1
OG0005274	KUTeg_018815	EVM0002848.1
OG0005275	KUTeg_019284	EVM0010573.1
OG0005276	KUTeg_019451	EVM0003777.1
OG0005277	KUTeg_019450	EVM0015067.1
OG0005278	KUTeg_019895, KUTeg_019131	EVM0001890.1
OG0005279	KUTeg_019310, KUTeg_005739	EVM0011570.1
OG0005280	KUTeg_005738, KUTeg_019308	EVM0010226.1
OG0005281	KUTeg_005737, KUTeg_019779	EVM0018096.1
OG0005282	KUTeg_019923	EVM0002864.1
OG0005283	KUTeg_019594	EVM0018282.1, EVM0001281.1
OG0005284	KUTeg_019586	EVM0011037.2, EVM0017100.1
OG0005285	KUTeg_019592	EVM0020070.1, EVM0019810.1
OG0005286	KUTeg_020022, KUTeg_019591	EVM0014018.1
OG0005287	KUTeg_020023	EVM0023840.1, EVM0013033.1
OG0005288	KUTeg_019597	EVM0012579.1
OG0005289	KUTeg_000697, KUTeg_019598	EVM0008783.1
OG0005290	KUTeg_018910	EVM0017226.1
OG0005291	KUTeg_023884, KUTeg_023881	EVM0006583.1
OG0005292	KUTeg_019362	EVM0023103.1
OG0005293	KUTeg_019974, KUTeg_019973	EVM0014702.1
OG0005294	KUTeg_019656, KUTeg_019653	EVM0002401.1
OG0005295	KUTeg_019655, KUTeg_019972	EVM0015441.1
OG0005296	KUTeg_005202, KUTeg_005205	EVM0009021.1
OG0005297	KUTeg_018962, KUTeg_018958	EVM0015730.1
OG0005298	KUTeg_019364	EVM0011469.1, EVM0003997.1
OG0005299	KUTeg_019828, KUTeg_019831	EVM0007198.2
OG0005300	KUTeg_019511	EVM0004856.1
OG0005301	KUTeg_017773	EVM0002516.1
OG0005302	KUTeg_019031	EVM0023942.1
OG0005303	KUTeg_019689, KUTeg_019688	EVM0017437.1
OG0005305	KUTeg_019562	EVM0005267.1, EVM0010973.1
OG0005306	KUTeg_019561	EVM0006589.1, EVM0013344.1
OG0005307	KUTeg_019855	EVM0006829.1
OG0005308	KUTeg_019736	EVM0003921.1, EVM0001620.1
OG0005309	KUTeg_019730	EVM0011697.1
OG0005310	KUTeg_019003	EVM0021447.1
OG0005311	KUTeg_019477	EVM0001821.1
OG0005313	KUTeg_020011	EVM0010564.1, EVM0001911.1
OG0005315	KUTeg_019188	EVM0013359.1
OG0005316	KUTeg_020004	EVM0006726.1
OG0005317	KUTeg_020012	EVM0014222.1, EVM0004012.1
OG0005319	KUTeg_019025, KUTeg_000943	EVM0013393.1
OG0005320	KUTeg_019979	EVM0013939.1, EVM0005696.1
OG0005321	KUTeg_019181	EVM0011911.1, EVM0017629.1
OG0005322	KUTeg_019179	EVM0008148.1, EVM0022078.1
OG0005323	KUTeg_019644, KUTeg_019636	EVM0011081.1
OG0005324	KUTeg_006882	EVM0021977.1
OG0005325	KUTeg_020008	EVM0018287.1, EVM0001240.1
OG0005327	KUTeg_019164, KUTeg_019162	EVM0017128.1
OG0005328	KUTeg_019138	EVM0008959.1, EVM0003461.1
OG0005329	KUTeg_019102, KUTeg_019104	EVM0006269.1
OG0005330	KUTeg_019100, KUTeg_019227	EVM0017600.2
OG0005331	KUTeg_019862, KUTeg_019410	EVM0010732.1
OG0005332	KUTeg_019411, KUTeg_019859	EVM0003442.1
OG0005333	KUTeg_019860, KUTeg_019408	EVM0008616.1
OG0005334	KUTeg_019405, KUTeg_019407	EVM0001378.1
OG0005335	KUTeg_019539	EVM0004339.1
OG0005336	KUTeg_019386	EVM0022070.1
OG0005337	KUTeg_018878	EVM0002275.1
OG0005338	KUTeg_019082	EVM0001000.1
OG0005339	KUTeg_000035, KUTeg_020027	EVM0005133.1
OG0005340	KUTeg_019528	EVM0018230.1
OG0005341	KUTeg_018986	EVM0014835.1, EVM0022713.1
OG0005342	KUTeg_018839, KUTeg_019319	EVM0022403.1
OG0005343	KUTeg_019317, KUTeg_018840	EVM0020320.1
OG0005344	KUTeg_019066	EVM0019460.1
OG0005345	KUTeg_019603	EVM0014646.1, EVM0001768.1
OG0005346	KUTeg_019096	EVM0009292.1, EVM0012169.1
OG0005347	KUTeg_019089	EVM0002806.1, EVM0011459.1
OG0005348	KUTeg_019261, KUTeg_019721	EVM0002371.1
OG0005349	KUTeg_019961	EVM0007569.1, EVM0012926.1
OG0005350	KUTeg_019770	EVM0020408.1
OG0005351	KUTeg_019155	EVM0002300.1, EVM0009004.1
OG0005352	KUTeg_011304, KUTeg_011309	EVM0006154.1
OG0005353	KUTeg_022150	EVM0020713.1
OG0005354	KUTeg_018651, KUTeg_018645	EVM0007777.1
OG0005355	KUTeg_021771, KUTeg_021769	EVM0013999.1
OG0005356	KUTeg_018720	EVM0010295.1
OG0005357	KUTeg_001173	EVM0010678.1
OG0005358	KUTeg_001174	EVM0013824.1
OG0005359	KUTeg_001160, KUTeg_001145	EVM0023464.1
OG0005360	KUTeg_021445, KUTeg_021563	EVM0013799.1
OG0005361	KUTeg_023796	EVM0017414.1
OG0005363	KUTeg_022169	EVM0010967.1
OG0005364	KUTeg_021416, KUTeg_022415	EVM0000725.1
OG0005365	KUTeg_021597	EVM0005594.1
OG0005366	KUTeg_004649, KUTeg_004652	EVM0014456.1
OG0005367	KUTeg_004651, KUTeg_004650	EVM0014837.1
OG0005368	KUTeg_011195, KUTeg_011204	EVM0023648.1
OG0005369	KUTeg_011196, KUTeg_011208	EVM0010956.1
OG0005370	KUTeg_022044, KUTeg_022045	EVM0020823.1
OG0005371	KUTeg_022468	EVM0015223.1
OG0005373	KUTeg_015420, KUTeg_001309	EVM0007400.1
OG0005374	KUTeg_001289	EVM0003325.1
OG0005375	KUTeg_021591, KUTeg_022313	EVM0000773.1
OG0005376	KUTeg_021545, KUTeg_021996	EVM0000034.1
OG0005378	KUTeg_021477, KUTeg_021413	EVM0000393.1
OG0005380	KUTeg_021646	EVM0019187.1, EVM0007582.1
OG0005381	KUTeg_021577, KUTeg_022311	EVM0011345.1
OG0005383	KUTeg_001130	EVM0003074.1
OG0005384	KUTeg_001126, KUTeg_001140	EVM0021038.1
OG0005385	KUTeg_001137, KUTeg_001181	EVM0017726.1
OG0005386	KUTeg_021726, KUTeg_021718	EVM0003026.1
OG0005387	KUTeg_022131, KUTeg_022002	EVM0013958.1
OG0005388	KUTeg_022003, KUTeg_022130	EVM0019278.1
OG0005389	KUTeg_022122, KUTeg_021670	EVM0011192.1
OG0005390	KUTeg_022284, KUTeg_021547	EVM0012958.1
OG0005391	KUTeg_021684, KUTeg_021687	EVM0023904.1
OG0005392	KUTeg_021849	EVM0004745.4
OG0005393	KUTeg_022268, KUTeg_021528	EVM0010680.1
OG0005394	KUTeg_001312	EVM0007316.1
OG0005395	KUTeg_001311	EVM0007147.1
OG0005396	KUTeg_021583	EVM0008798.1
OG0005398	KUTeg_021852	EVM0003665.1
OG0005399	KUTeg_022488, KUTeg_022487	EVM0010385.1
OG0005400	KUTeg_022010	EVM0016608.1
