Orthogroup	Tgra	Azeb
OG0004542	KUTeg_005063	mikado.HiC_scaffold_16.0G356.1, mikado.HiC_scaffold_14.0G778.1
OG0004543	KUTeg_005423	mikado.HiC_scaffold_14.0G787.1, mikado.HiC_scaffold_14.0G789.1
OG0004544	KUTeg_004935	mikado.HiC_scaffold_14.0G815.1, mikado.HiC_scaffold_14.0G816.1
OG0004547	KUTeg_005522	mikado.HiC_scaffold_14.0G839.1
OG0004548	KUTeg_011174, KUTeg_004891	mikado.HiC_scaffold_14.0G857.1
OG0004550	KUTeg_005050	mikado.HiC_scaffold_14.0G889.1, mikado.HiC_scaffold_14.0G886.1
OG0004551	KUTeg_013772	mikado.HiC_scaffold_14.0G915.1
OG0004552	KUTeg_004847	mikado.HiC_scaffold_14.0G929.1, mikado.HiC_scaffold_14.0G930.1
OG0004554	KUTeg_009397, KUTeg_005500	mikado.HiC_scaffold_14.0G970.1
OG0004556	KUTeg_005230	mikado.HiC_scaffold_14.0G984.1, mikado.HiC_scaffold_14.0G986.1
OG0004557	KUTeg_005233	mikado.HiC_scaffold_14.0G987.1, mikado.HiC_scaffold_14.0G988.1
OG0004558	KUTeg_014735, KUTeg_005502	mikado.HiC_scaffold_14.0G999.1
OG0004559	KUTeg_005179, KUTeg_005794	mikado.HiC_scaffold_14.0G1013.1
OG0004560	KUTeg_005556	mikado.HiC_scaffold_14.0G1027.1
OG0004561	KUTeg_004924	mikado.HiC_scaffold_14.0G1036.2, mikado.HiC_scaffold_14.0G1036.1
OG0004562	KUTeg_005311	mikado.HiC_scaffold_14.0G1037.1, mikado.HiC_scaffold_14.0G1038.1
OG0004563	KUTeg_004814, KUTeg_004817	mikado.HiC_scaffold_14.0G1039.1
OG0004564	KUTeg_004816, KUTeg_004809	mikado.HiC_scaffold_14.0G1041.1
OG0004565	KUTeg_004769	mikado.HiC_scaffold_14.0G1047.1, mikado.HiC_scaffold_14.0G1048.1
OG0004566	KUTeg_005128	mikado.HiC_scaffold_14.0G1052.1
OG0004568	KUTeg_010069	mikado.HiC_scaffold_14.0G1057.1
OG0004569	KUTeg_005182, KUTeg_005180	mikado.HiC_scaffold_14.0G1076.1
OG0004570	KUTeg_005625	mikado.HiC_scaffold_14.0G1081.1, mikado.HiC_scaffold_14.0G1081.2
OG0004572	KUTeg_005255, KUTeg_005260	mikado.HiC_scaffold_14.0G1094.1
OG0004573	KUTeg_019661	mikado.HiC_scaffold_14.0G1098.1
OG0004574	KUTeg_005356, KUTeg_005328	mikado.HiC_scaffold_14.0G1102.1
OG0004575	KUTeg_004705	mikado.HiC_scaffold_14.0G1104.1
OG0004576	KUTeg_005336	mikado.HiC_scaffold_14.0G1114.1, mikado.HiC_scaffold_14.0G1113.1
OG0004577	KUTeg_023352	mikado.HiC_scaffold_14.0G1123.1
OG0004578	KUTeg_005191	mikado.HiC_scaffold_14.0G1124.2, mikado.HiC_scaffold_14.0G1124.1
OG0004579	KUTeg_005190	mikado.HiC_scaffold_14.0G1125.1, mikado.HiC_scaffold_14.0G1126.1
OG0004580	KUTeg_005192	mikado.HiC_scaffold_14.0G1134.1, mikado.HiC_scaffold_14.0G1293.1
OG0004582	KUTeg_005504	mikado.HiC_scaffold_14.0G1153.1, mikado.HiC_scaffold_14.0G1153.2
OG0004583	KUTeg_004780, KUTeg_004776	mikado.HiC_scaffold_14.0G1181.1
OG0004584	KUTeg_004853	mikado.HiC_scaffold_14.0G1204.1, mikado.HiC_scaffold_14.0G1203.1
OG0004585	KUTeg_004990, KUTeg_005646	mikado.HiC_scaffold_14.0G1208.1
OG0004586	KUTeg_005573	mikado.HiC_scaffold_14.0G1215.1
OG0004587	KUTeg_004864, KUTeg_004865	mikado.HiC_scaffold_14.0G1217.1
OG0004588	KUTeg_021455, KUTeg_018736	mikado.HiC_scaffold_14.0G1235.1
OG0004589	KUTeg_005572	mikado.HiC_scaffold_14.0G1241.2, mikado.HiC_scaffold_14.0G1241.1
OG0004590	KUTeg_017391, KUTeg_005575	mikado.HiC_scaffold_14.0G1248.1
OG0004592	KUTeg_005294	mikado.HiC_scaffold_14.0G1252.1, mikado.HiC_scaffold_17.0G1042.1
OG0004593	KUTeg_004856	mikado.HiC_scaffold_14.0G1260.1, mikado.HiC_scaffold_14.0G1261.1
OG0004594	KUTeg_005155	mikado.HiC_scaffold_14.0G1262.1, mikado.HiC_scaffold_14.0G1265.1
OG0004595	KUTeg_020915	mikado.HiC_scaffold_15.0G686.1, mikado.HiC_scaffold_14.0G1263.1, mikado.HiC_scaffold_14.0G1264.1
OG0004596	KUTeg_005658, KUTeg_005660	mikado.HiC_scaffold_14.0G1270.1
OG0004597	KUTeg_020562	mikado.HiC_scaffold_15.0G37.1
OG0004598	KUTeg_020693, KUTeg_020186	mikado.HiC_scaffold_15.0G39.1
OG0004599	KUTeg_020185, KUTeg_020690	mikado.HiC_scaffold_15.0G38.1
OG0004600	KUTeg_020713, KUTeg_021266	mikado.HiC_scaffold_15.0G52.1
OG0004601	KUTeg_020414	mikado.HiC_scaffold_15.0G60.2, mikado.HiC_scaffold_15.0G60.1, mikado.HiC_scaffold_15.0G2378.1
OG0004603	KUTeg_006027, KUTeg_020949	mikado.HiC_scaffold_15.0G67.1
OG0004604	KUTeg_020653	mikado.HiC_scaffold_16.0G1172.1, mikado.HiC_scaffold_15.0G103.1
OG0004605	KUTeg_020086	mikado.HiC_scaffold_15.0G126.2, mikado.HiC_scaffold_15.0G126.1
OG0004606	KUTeg_021335, KUTeg_020469	mikado.HiC_scaffold_15.0G156.1
OG0004607	KUTeg_020335	mikado.HiC_scaffold_15.0G180.1
OG0004608	KUTeg_020331	mikado.HiC_scaffold_15.0G181.2, mikado.HiC_scaffold_15.0G181.1
OG0004609	KUTeg_020805	mikado.HiC_scaffold_15.0G182.1, mikado.HiC_scaffold_15.0G182.2
OG0004610	KUTeg_020263, KUTeg_020261	mikado.HiC_scaffold_15.0G193.1
OG0004611	KUTeg_020264	mikado.HiC_scaffold_15.0G195.1, mikado.HiC_scaffold_15.0G196.1
OG0004613	KUTeg_002788	mikado.HiC_scaffold_15.0G219.1, mikado.HiC_scaffold_15.0G1125.1
OG0004614	KUTeg_021160, KUTeg_021016	mikado.HiC_scaffold_15.0G224.1
OG0004615	KUTeg_021294, KUTeg_021288	mikado.HiC_scaffold_15.0G248.1
OG0004616	KUTeg_021289, KUTeg_021295	mikado.HiC_scaffold_15.0G247.1
OG0004617	KUTeg_001421	mikado.HiC_scaffold_15.0G255.1, mikado.HiC_scaffold_15.0G254.1
OG0004618	KUTeg_000485	mikado.HiC_scaffold_15.0G257.1, mikado.HiC_scaffold_15.0G256.1
OG0004619	KUTeg_020102	mikado.HiC_scaffold_15.0G298.1, mikado.HiC_scaffold_15.0G296.1
OG0004620	KUTeg_020760, KUTeg_020759	mikado.HiC_scaffold_15.0G315.1
OG0004621	KUTeg_020222	mikado.HiC_scaffold_15.0G344.1
OG0004622	KUTeg_020210, KUTeg_020211	mikado.HiC_scaffold_15.0G349.1
OG0004623	KUTeg_020856, KUTeg_021103	mikado.HiC_scaffold_15.0G350.1
OG0004624	KUTeg_021102, KUTeg_020859	mikado.HiC_scaffold_15.0G351.1
OG0004625	KUTeg_020208	mikado.HiC_scaffold_15.0G354.2, mikado.HiC_scaffold_15.0G354.1
OG0004626	KUTeg_020654	mikado.HiC_scaffold_15.0G357.1
OG0004627	KUTeg_012544, KUTeg_012453	mikado.HiC_scaffold_15.0G372.1
OG0004628	KUTeg_012472, KUTeg_012452	mikado.HiC_scaffold_15.0G373.1
OG0004629	KUTeg_012502	mikado.HiC_scaffold_15.0G385.1
OG0004631	KUTeg_017587	mikado.HiC_scaffold_15.0G393.1, mikado.HiC_scaffold_15.0G395.1
OG0004632	KUTeg_020973	mikado.HiC_scaffold_15.0G404.1, mikado.HiC_scaffold_15.0G405.1
OG0004633	KUTeg_011609	mikado.HiC_scaffold_15.0G416.1, mikado.HiC_scaffold_15.0G2399.1
OG0004634	KUTeg_011189, KUTeg_011701	mikado.HiC_scaffold_15.0G436.1
OG0004635	KUTeg_019978	mikado.HiC_scaffold_15.0G438.1
OG0004636	KUTeg_012786	mikado.HiC_scaffold_15.0G443.1, mikado.HiC_scaffold_15.0G443.2
OG0004637	KUTeg_011686	mikado.HiC_scaffold_15.0G452.1, mikado.HiC_scaffold_15.0G452.3
OG0004638	KUTeg_012739, KUTeg_012499	mikado.HiC_scaffold_15.0G457.1
OG0004639	KUTeg_012500, KUTeg_012738	mikado.HiC_scaffold_15.0G458.1
OG0004640	KUTeg_012737, KUTeg_012494	mikado.HiC_scaffold_15.0G459.1
OG0004641	KUTeg_011358, KUTeg_010572	mikado.HiC_scaffold_15.0G460.1
OG0004642	KUTeg_020308	mikado.HiC_scaffold_15.0G468.2, mikado.HiC_scaffold_15.0G468.1
OG0004643	KUTeg_012477	mikado.HiC_scaffold_15.0G477.1, mikado.HiC_scaffold_15.0G476.1
OG0004645	KUTeg_020765	mikado.HiC_scaffold_15.0G489.1, mikado.HiC_scaffold_15.0G1144.1
OG0004646	KUTeg_020552	mikado.HiC_scaffold_15.0G492.1, mikado.HiC_scaffold_15.0G503.1
OG0004648	KUTeg_020079	mikado.HiC_scaffold_15.0G494.1, mikado.HiC_scaffold_15.0G501.1
OG0004649	KUTeg_016368	mikado.HiC_scaffold_15.0G518.1
OG0004650	KUTeg_024882	mikado.HiC_scaffold_15.0G1322.1, mikado.HiC_scaffold_15.0G532.1
OG0004652	KUTeg_011629	mikado.HiC_scaffold_15.0G537.1
OG0004653	KUTeg_018619, KUTeg_018622	mikado.HiC_scaffold_15.0G542.1
OG0004654	KUTeg_012154, KUTeg_012155	mikado.HiC_scaffold_15.0G544.1
OG0004655	KUTeg_012390	mikado.HiC_scaffold_15.0G550.1
OG0004656	KUTeg_011653, KUTeg_012369	mikado.HiC_scaffold_15.0G576.1
OG0004657	KUTeg_011843	mikado.HiC_scaffold_15.0G578.1
OG0004658	KUTeg_012580, KUTeg_009164	mikado.HiC_scaffold_15.0G580.1
OG0004659	KUTeg_012583	mikado.HiC_scaffold_15.0G583.1, mikado.HiC_scaffold_15.0G584.1
OG0004660	KUTeg_012290	mikado.HiC_scaffold_15.0G593.1, mikado.HiC_scaffold_15.0G593.3
OG0004661	KUTeg_011675	mikado.HiC_scaffold_15.0G602.1, mikado.HiC_scaffold_15.0G605.1
OG0004662	KUTeg_011674	mikado.HiC_scaffold_15.0G603.1, mikado.HiC_scaffold_15.0G604.1
OG0004663	KUTeg_011713, KUTeg_011710	mikado.HiC_scaffold_15.0G606.1
OG0004664	KUTeg_020982	mikado.HiC_scaffold_15.0G612.1, mikado.HiC_scaffold_15.0G611.1
OG0004665	KUTeg_021120	mikado.HiC_scaffold_15.0G617.1, mikado.HiC_scaffold_15.0G619.1
OG0004666	KUTeg_021121	mikado.HiC_scaffold_15.0G620.1
OG0004667	KUTeg_020544, KUTeg_000020	mikado.HiC_scaffold_15.0G624.1
OG0004668	KUTeg_020173, KUTeg_020680	mikado.HiC_scaffold_15.0G641.1
OG0004669	KUTeg_020283	mikado.HiC_scaffold_15.0G655.1
OG0004670	KUTeg_021109, KUTeg_020588	mikado.HiC_scaffold_15.0G664.1
OG0004672	KUTeg_020233	mikado.HiC_scaffold_15.0G710.1
OG0004674	KUTeg_012733, KUTeg_012732	mikado.HiC_scaffold_15.0G718.1
OG0004675	KUTeg_020438	mikado.HiC_scaffold_15.0G724.1, mikado.HiC_scaffold_15.0G724.2
OG0004677	KUTeg_021245	mikado.HiC_scaffold_15.0G751.1, mikado.HiC_scaffold_15.0G752.1
OG0004678	KUTeg_020453	mikado.HiC_scaffold_15.0G762.2, mikado.HiC_scaffold_15.0G762.1
OG0004679	KUTeg_020403	mikado.HiC_scaffold_15.0G764.1
OG0004680	KUTeg_020402	mikado.HiC_scaffold_15.0G766.1
OG0004681	KUTeg_021190, KUTeg_020369	mikado.HiC_scaffold_15.0G767.1
OG0004682	KUTeg_001705	mikado.HiC_scaffold_21.0G453.1, mikado.HiC_scaffold_15.0G769.1
OG0004683	KUTeg_020878	mikado.HiC_scaffold_15.0G780.1
OG0004684	KUTeg_021021	mikado.HiC_scaffold_15.0G787.1, mikado.HiC_scaffold_15.0G788.1
OG0004685	KUTeg_021175	mikado.HiC_scaffold_15.0G811.1, mikado.HiC_scaffold_15.0G814.1
OG0004686	KUTeg_020290, KUTeg_014733	mikado.HiC_scaffold_15.0G824.1
OG0004687	KUTeg_020952	mikado.HiC_scaffold_15.0G828.1
OG0004688	KUTeg_020171	mikado.HiC_scaffold_15.0G829.2, mikado.HiC_scaffold_15.0G829.1
OG0004689	KUTeg_020322, KUTeg_020319	mikado.HiC_scaffold_15.0G834.1
OG0004690	KUTeg_021183, KUTeg_008841	mikado.HiC_scaffold_15.0G837.1
OG0004691	KUTeg_021181, KUTeg_008848	mikado.HiC_scaffold_15.0G840.1
OG0004692	KUTeg_020790	mikado.HiC_scaffold_15.0G857.1, mikado.HiC_scaffold_15.0G856.1
OG0004693	KUTeg_020259	mikado.HiC_scaffold_15.0G875.1
OG0004694	KUTeg_021196	mikado.HiC_scaffold_15.0G885.1
OG0004695	KUTeg_021208	mikado.HiC_scaffold_15.0G892.1
OG0004696	KUTeg_021204	mikado.HiC_scaffold_15.0G905.2, mikado.HiC_scaffold_15.0G905.1
OG0004697	KUTeg_020852	mikado.HiC_scaffold_15.0G910.2, mikado.HiC_scaffold_15.0G910.1
OG0004698	KUTeg_020195, KUTeg_020350	mikado.HiC_scaffold_15.0G913.1
OG0004699	KUTeg_020276	mikado.HiC_scaffold_15.0G923.1, mikado.HiC_scaffold_15.0G923.2
OG0004700	KUTeg_020556	mikado.HiC_scaffold_15.0G925.1, mikado.HiC_scaffold_15.0G924.1
OG0004701	KUTeg_021116, KUTeg_021118	mikado.HiC_scaffold_15.0G948.1
OG0004702	KUTeg_021351	mikado.HiC_scaffold_15.0G958.1, mikado.HiC_scaffold_15.0G958.2
OG0004703	KUTeg_002784, KUTeg_021359	mikado.HiC_scaffold_15.0G999.1
OG0004704	KUTeg_021365, KUTeg_021366	mikado.HiC_scaffold_15.0G1004.1
OG0004705	KUTeg_020501, KUTeg_020500	mikado.HiC_scaffold_15.0G1017.1
OG0004706	KUTeg_020142	mikado.HiC_scaffold_15.0G1026.1, mikado.HiC_scaffold_15.0G1027.1
OG0004707	KUTeg_020884, KUTeg_020134	mikado.HiC_scaffold_15.0G1029.1
OG0004708	KUTeg_020987, KUTeg_020885	mikado.HiC_scaffold_15.0G1030.1
OG0004709	KUTeg_021131	mikado.HiC_scaffold_15.0G1038.1, mikado.HiC_scaffold_15.0G1033.1
OG0004710	KUTeg_020237, KUTeg_020238	mikado.HiC_scaffold_15.0G1042.1
OG0004711	KUTeg_021150, KUTeg_021147	mikado.HiC_scaffold_15.0G1049.1
OG0004712	KUTeg_020964	mikado.HiC_scaffold_15.0G1051.1
OG0004713	KUTeg_020658, KUTeg_020659	mikado.HiC_scaffold_15.0G1052.1
OG0004714	KUTeg_021304	mikado.HiC_scaffold_15.0G1063.2, mikado.HiC_scaffold_15.0G1063.1
OG0004715	KUTeg_002330	mikado.HiC_scaffold_4337.0G1.1, mikado.HiC_scaffold_15.0G1096.1
OG0004716	KUTeg_012445, KUTeg_012444	mikado.HiC_scaffold_15.0G1108.1
OG0004717	KUTeg_020170, KUTeg_003796	mikado.HiC_scaffold_15.0G1119.1
OG0004718	KUTeg_020872, KUTeg_020880	mikado.HiC_scaffold_15.0G1134.1
OG0004719	KUTeg_021382	mikado.HiC_scaffold_15.0G1151.1
OG0004720	KUTeg_020278	mikado.HiC_scaffold_15.0G1174.1, mikado.HiC_scaffold_15.0G1170.1
OG0004722	KUTeg_018609	mikado.HiC_scaffold_15.0G1184.1
OG0004723	KUTeg_020275	mikado.HiC_scaffold_15.0G1186.1
OG0004724	KUTeg_020551	mikado.HiC_scaffold_15.0G1191.1
OG0004725	KUTeg_020934	mikado.HiC_scaffold_15.0G1242.1, mikado.HiC_scaffold_15.0G1242.2
OG0004726	KUTeg_020318	mikado.HiC_scaffold_15.0G1257.1
OG0004727	KUTeg_020526, KUTeg_020528	mikado.HiC_scaffold_15.0G1262.1
OG0004728	KUTeg_020199	mikado.HiC_scaffold_15.0G1272.1, mikado.HiC_scaffold_15.0G1272.4
OG0004729	KUTeg_021214	mikado.HiC_scaffold_15.0G1274.1, mikado.HiC_scaffold_15.0G1274.2
OG0004730	KUTeg_020218	mikado.HiC_scaffold_15.0G1297.1, mikado.HiC_scaffold_15.0G1296.1
OG0004731	KUTeg_012253	mikado.HiC_scaffold_15.0G1325.1
OG0004732	KUTeg_012295	mikado.HiC_scaffold_15.0G1333.1, mikado.HiC_scaffold_15.0G1332.1
OG0004733	KUTeg_012641, KUTeg_012640	mikado.HiC_scaffold_15.0G1339.1
OG0004734	KUTeg_020941, KUTeg_020945	mikado.HiC_scaffold_15.0G1356.1
OG0004735	KUTeg_021096	mikado.HiC_scaffold_15.0G1364.1, mikado.HiC_scaffold_15.0G1363.1
OG0004736	KUTeg_006076, KUTeg_006177	mikado.HiC_scaffold_15.0G1389.1
OG0004737	KUTeg_021274, KUTeg_020390	mikado.HiC_scaffold_15.0G1394.1
OG0004738	KUTeg_020989	mikado.HiC_scaffold_15.0G1399.1
OG0004739	KUTeg_020313	mikado.HiC_scaffold_15.0G1418.1
OG0004740	KUTeg_020224, KUTeg_020229	mikado.HiC_scaffold_15.0G1431.1
OG0004743	KUTeg_006592	mikado.HiC_scaffold_15.0G1439.1, mikado.HiC_scaffold_15.0G2529.1, mikado.HiC_scaffold_15.0G2398.1
OG0004744	KUTeg_021605	mikado.HiC_scaffold_15.0G1447.1, mikado.HiC_scaffold_15.0G1446.1
OG0004745	KUTeg_024849	mikado.HiC_scaffold_15.0G1452.1
OG0004746	KUTeg_012066	mikado.HiC_scaffold_15.0G1472.1, mikado.HiC_scaffold_15.0G1474.1
OG0004747	KUTeg_012672, KUTeg_012667	mikado.HiC_scaffold_15.0G1477.1
OG0004748	KUTeg_012296	mikado.HiC_scaffold_15.0G1786.1, mikado.HiC_scaffold_15.0G1487.1
OG0004749	KUTeg_012768, KUTeg_012771	mikado.HiC_scaffold_15.0G1488.1
OG0004750	KUTeg_012591	mikado.HiC_scaffold_15.0G1489.1
OG0004751	KUTeg_011670	mikado.HiC_scaffold_15.0G1495.1, mikado.HiC_scaffold_15.0G1493.1
OG0004752	KUTeg_011632	mikado.HiC_scaffold_15.0G1501.1, mikado.HiC_scaffold_15.0G1502.1
OG0004753	KUTeg_011767, KUTeg_011766	mikado.HiC_scaffold_15.0G1514.1
OG0004754	KUTeg_011896, KUTeg_011763	mikado.HiC_scaffold_15.0G1515.1
OG0004755	KUTeg_012458, KUTeg_012459	mikado.HiC_scaffold_15.0G1521.1
OG0004756	KUTeg_011983	mikado.HiC_scaffold_15.0G1541.1, mikado.HiC_scaffold_15.0G1531.1
OG0004757	KUTeg_012321	mikado.HiC_scaffold_15.0G1536.1
OG0004758	KUTeg_012148, KUTeg_012147	mikado.HiC_scaffold_15.0G1537.1
OG0004760	KUTeg_018613, KUTeg_018631	mikado.HiC_scaffold_15.0G1563.1
OG0004761	KUTeg_012259, KUTeg_017201	mikado.HiC_scaffold_15.0G1576.1
OG0004762	KUTeg_011683	mikado.HiC_scaffold_15.0G1586.1, mikado.HiC_scaffold_15.0G1588.1
OG0004763	KUTeg_012151	mikado.HiC_scaffold_15.0G1594.1
OG0004764	KUTeg_012173, KUTeg_012174	mikado.HiC_scaffold_15.0G1595.1
OG0004765	KUTeg_012170, KUTeg_012171	mikado.HiC_scaffold_15.0G1596.1
OG0004767	KUTeg_020541	mikado.HiC_scaffold_15.0G1619.1
OG0004768	KUTeg_012099, KUTeg_011329	mikado.HiC_scaffold_15.0G1632.1
OG0004769	KUTeg_023565, KUTeg_009242	mikado.HiC_scaffold_15.0G1635.1
OG0004770	KUTeg_011930	mikado.HiC_scaffold_15.0G1637.1, mikado.HiC_scaffold_15.0G1636.1
OG0004771	KUTeg_012379, KUTeg_011923	mikado.HiC_scaffold_15.0G1642.1
OG0004772	KUTeg_012767, KUTeg_012766	mikado.HiC_scaffold_15.0G1657.1
OG0004773	KUTeg_012426	mikado.HiC_scaffold_15.0G2390.1, mikado.HiC_scaffold_15.0G1658.1
OG0004774	KUTeg_011807, KUTeg_011803	mikado.HiC_scaffold_15.0G1668.1
OG0004777	KUTeg_008985, KUTeg_008988	mikado.HiC_scaffold_15.0G1686.1
OG0004779	KUTeg_012215, KUTeg_012212	mikado.HiC_scaffold_15.0G1706.1
OG0004780	KUTeg_012297	mikado.HiC_scaffold_15.0G1710.1, mikado.HiC_scaffold_15.0G1713.1
OG0004781	KUTeg_012209, KUTeg_012208	mikado.HiC_scaffold_15.0G1719.1
OG0004782	KUTeg_012023	mikado.HiC_scaffold_15.0G1720.1
OG0004783	KUTeg_000980, KUTeg_012539	mikado.HiC_scaffold_15.0G1723.1
OG0004784	KUTeg_000978, KUTeg_012540	mikado.HiC_scaffold_15.0G1725.1
OG0004785	KUTeg_012314	mikado.HiC_scaffold_15.0G1729.1
OG0004786	KUTeg_011641	mikado.HiC_scaffold_15.0G1731.1
OG0004787	KUTeg_012569	mikado.HiC_scaffold_15.0G1735.2, mikado.HiC_scaffold_15.0G1735.1
OG0004788	KUTeg_012571	mikado.HiC_scaffold_15.0G1738.1, mikado.HiC_scaffold_15.0G1737.1
OG0004789	KUTeg_011525	mikado.HiC_scaffold_15.0G1751.1, mikado.HiC_scaffold_15.0G1751.2
OG0004790	KUTeg_012528, KUTeg_012750	mikado.HiC_scaffold_15.0G1770.1
OG0004791	KUTeg_012748, KUTeg_012537	mikado.HiC_scaffold_15.0G1771.1
OG0004792	KUTeg_011984, KUTeg_014680	mikado.HiC_scaffold_15.0G1774.1
OG0004793	KUTeg_011522	mikado.HiC_scaffold_15.0G1791.2, mikado.HiC_scaffold_15.0G1791.1
OG0004794	KUTeg_012475	mikado.HiC_scaffold_15.0G1814.1
OG0004795	KUTeg_012523, KUTeg_012526	mikado.HiC_scaffold_15.0G1821.1
OG0004797	KUTeg_011976, KUTeg_011975	mikado.HiC_scaffold_15.0G1848.1
OG0004798	KUTeg_011977, KUTeg_011982	mikado.HiC_scaffold_15.0G1847.1
OG0004799	KUTeg_011979, KUTeg_011973	mikado.HiC_scaffold_15.0G1850.1
OG0004801	KUTeg_012657	mikado.HiC_scaffold_15.0G2397.1, mikado.HiC_scaffold_15.0G1863.1
OG0004802	KUTeg_012086	mikado.HiC_scaffold_15.0G1869.1
OG0004803	KUTeg_006957, KUTeg_012078	mikado.HiC_scaffold_15.0G1871.1
OG0004804	KUTeg_012077, KUTeg_002762	mikado.HiC_scaffold_15.0G1872.1
OG0004805	KUTeg_024174	mikado.HiC_scaffold_15.0G1875.1
OG0004806	KUTeg_012509, KUTeg_012510	mikado.HiC_scaffold_15.0G1895.1
OG0004807	KUTeg_011762, KUTeg_011895	mikado.HiC_scaffold_15.0G1902.1
OG0004808	KUTeg_011894, KUTeg_011765	mikado.HiC_scaffold_15.0G1903.1
OG0004809	KUTeg_012442, KUTeg_012446	mikado.HiC_scaffold_15.0G1904.1
OG0004810	KUTeg_018618	mikado.HiC_scaffold_15.0G1908.1, mikado.HiC_scaffold_15.0G1908.2
OG0004811	KUTeg_012735	mikado.HiC_scaffold_15.0G1911.1, mikado.HiC_scaffold_15.0G1909.1
OG0004812	KUTeg_012543, KUTeg_011539	mikado.HiC_scaffold_15.0G1935.1
OG0004813	KUTeg_011536, KUTeg_012037	mikado.HiC_scaffold_15.0G1937.1
OG0004814	KUTeg_002239	mikado.HiC_scaffold_15.0G1944.1, mikado.HiC_scaffold_15.0G1947.1
OG0004815	KUTeg_012194	mikado.HiC_scaffold_15.0G1952.1, mikado.HiC_scaffold_15.0G1954.1
OG0004816	KUTeg_011759, KUTeg_012195	mikado.HiC_scaffold_15.0G1955.1
OG0004817	KUTeg_012063, KUTeg_005724	mikado.HiC_scaffold_15.0G1968.1
OG0004818	KUTeg_012061, KUTeg_005722	mikado.HiC_scaffold_15.0G1970.1
OG0004819	KUTeg_012565	mikado.HiC_scaffold_15.0G1974.1, mikado.HiC_scaffold_15.0G1973.1
OG0004823	KUTeg_017485	mikado.HiC_scaffold_15.0G2029.1
OG0004824	KUTeg_020247	mikado.HiC_scaffold_15.0G2032.1, mikado.HiC_scaffold_15.0G2038.1
OG0004825	KUTeg_020250, KUTeg_020736	mikado.HiC_scaffold_15.0G2039.1
OG0004827	KUTeg_020118	mikado.HiC_scaffold_15.0G2066.1
OG0004828	KUTeg_020117, KUTeg_020969	mikado.HiC_scaffold_15.0G2069.1
OG0004830	KUTeg_020274	mikado.HiC_scaffold_15.0G2095.1, mikado.HiC_scaffold_15.0G2098.1
OG0004831	KUTeg_020622	mikado.HiC_scaffold_15.0G2096.1, mikado.HiC_scaffold_15.0G2097.1
OG0004832	KUTeg_021050	mikado.HiC_scaffold_15.0G2117.1, mikado.HiC_scaffold_15.0G2117.2
OG0004833	KUTeg_020540	mikado.HiC_scaffold_15.0G2121.1, mikado.HiC_scaffold_15.0G2122.1
OG0004834	KUTeg_021271, KUTeg_020921	mikado.HiC_scaffold_15.0G2131.1
OG0004835	KUTeg_020924	mikado.HiC_scaffold_15.0G2135.1
OG0004836	KUTeg_020836, KUTeg_020694	mikado.HiC_scaffold_15.0G2147.1
OG0004837	KUTeg_021378, KUTeg_020358	mikado.HiC_scaffold_15.0G2154.1
OG0004838	KUTeg_011677	mikado.HiC_scaffold_15.0G2165.1, mikado.HiC_scaffold_15.0G2166.1
OG0004839	KUTeg_011772	mikado.HiC_scaffold_15.0G2175.2, mikado.HiC_scaffold_15.0G2175.1
OG0004840	KUTeg_000907	mikado.HiC_scaffold_15.0G2189.1, mikado.HiC_scaffold_16.0G371.1
OG0004841	KUTeg_021008	mikado.HiC_scaffold_15.0G2192.1, mikado.HiC_scaffold_15.0G2191.1
OG0004842	KUTeg_016528, KUTeg_019306	mikado.HiC_scaffold_15.0G2194.1
OG0004843	KUTeg_020408, KUTeg_020409	mikado.HiC_scaffold_15.0G2206.1
OG0004844	KUTeg_020110	mikado.HiC_scaffold_2212G3.1, mikado.HiC_scaffold_15.0G2218.1
OG0004845	KUTeg_020131, KUTeg_020601	mikado.HiC_scaffold_15.0G2225.1
OG0004846	KUTeg_020602	mikado.HiC_scaffold_15.0G2226.2, mikado.HiC_scaffold_15.0G2226.1
OG0004847	KUTeg_000884, KUTeg_012035	mikado.HiC_scaffold_15.0G2232.1
OG0004848	KUTeg_011968	mikado.HiC_scaffold_15.0G2243.1
OG0004849	KUTeg_011970, KUTeg_011965	mikado.HiC_scaffold_15.0G2246.1
OG0004851	KUTeg_012486, KUTeg_012493	mikado.HiC_scaffold_15.0G2271.1
OG0004852	KUTeg_012393	mikado.HiC_scaffold_15.0G2275.2, mikado.HiC_scaffold_15.0G2275.1
OG0004853	KUTeg_012234	mikado.HiC_scaffold_15.0G2295.1, mikado.HiC_scaffold_15.0G2292.1
OG0004856	KUTeg_018608	mikado.HiC_scaffold_15.0G2315.1, mikado.HiC_scaffold_15.0G2317.1
OG0004857	KUTeg_020254, KUTeg_001315	mikado.HiC_scaffold_15.0G2321.1
OG0004858	KUTeg_021191, KUTeg_021199	mikado.HiC_scaffold_15.0G2332.1
OG0004859	KUTeg_023022	mikado.HiC_scaffold_16.0G541.1
OG0004859	KUTeg_020481	mikado.HiC_scaffold_15.0G2334.1
OG0004861	KUTeg_014243	mikado.HiC_scaffold_15.0G2344.1, mikado.HiC_scaffold_15.0G2345.1
OG0004862	KUTeg_012057	mikado.HiC_scaffold_15.0G2351.1, mikado.HiC_scaffold_15.0G2446.1
